timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1762621607.551927,0.071366,0.613250,-0.000000,0.786658,-0.019016,-0.049808,0.057930,-0.844808,0.306881,-0.736208,0.964837,-0.112281,-0.237662
1762621607.552277,0.017306,0.441698,-0.104478,0.890892,-0.019904,-0.050799,0.045375,-0.672199,0.131511,-0.366968,0.790626,0.061460,-0.609208
1762621607.552493,-0.037690,0.246234,-0.203301,0.946899,-0.020792,-0.051790,0.032820,-0.334169,0.019845,-0.102585,0.450993,0.171497,-0.875896
1762621607.582393,-0.056007,0.176935,-0.234174,0.954316,-0.026285,-0.047221,0.020886,-0.196724,0.002280,-0.047157,0.311473,0.189763,-0.931115
1762621607.582551,-0.073979,0.106548,-0.263608,0.955869,-0.031778,-0.042651,0.008952,-0.052014,-0.004857,-0.011712,0.164688,0.197602,-0.966349
1762621607.611278,-0.077163,0.083604,-0.272011,0.955545,-0.056319,-0.052263,0.009062,-0.009966,0.010222,0.002176,0.117796,0.192948,-0.974112
1762621607.643234,-0.076200,0.082800,-0.271815,0.955748,-0.058238,-0.051765,0.020778,-0.008737,0.012142,0.002563,0.116848,0.190668,-0.974675
1762621607.643475,-0.075236,0.081996,-0.271620,0.955949,-0.060157,-0.051268,0.032493,-0.007506,0.014062,0.002943,0.115898,0.188388,-0.975232
1762621607.673085,-0.077045,0.080808,-0.270987,0.956086,-0.042760,-0.051244,0.038563,-0.003157,0.006674,-0.006828,0.112763,0.191120,-0.975068
1762621607.677863,-0.079471,0.080342,-0.270378,0.956099,-0.041078,-0.027910,0.053738,-0.004344,-0.002724,-0.005521,0.110655,0.195409,-0.974459
1762621607.705923,-0.080293,0.080282,-0.270098,0.956114,-0.030645,-0.034743,0.035154,-0.008498,-0.000982,-0.001502,0.110144,0.196906,-0.974216
1762621607.736849,-0.080721,0.080154,-0.269947,0.956132,-0.032051,-0.024357,0.023259,-0.005029,0.000814,-0.006088,0.109695,0.197635,-0.974119
1762621607.737562,-0.081149,0.080026,-0.269797,0.956149,-0.033457,-0.013972,0.011364,-0.001561,0.002609,-0.010675,0.109247,0.198363,-0.974021
1762621607.767358,-0.081587,0.080280,-0.269758,0.956101,-0.069937,0.041464,-0.004237,-0.004427,0.004327,-0.007784,0.109495,0.199324,-0.973797
1762621607.798789,-0.081818,0.080370,-0.269836,0.956052,-0.070722,0.040058,-0.010947,-0.007147,0.005943,-0.000441,0.109521,0.199818,-0.973693
1762621607.799212,-0.082048,0.080460,-0.269914,0.956002,-0.071507,0.038652,-0.017656,-0.009867,0.007559,0.006902,0.109547,0.200311,-0.973589
1762621607.847540,-0.082917,0.080786,-0.270409,0.955760,-0.068088,0.026716,-0.030095,-0.008475,0.016316,0.004248,0.109582,0.202188,-0.973197
1762621607.847792,-0.083442,0.081009,-0.270650,0.955627,-0.072258,0.031142,-0.017466,-0.006746,0.021534,0.006892,0.109662,0.203330,-0.972950
1762621607.878112,-0.083997,0.081096,-0.270736,0.955547,-0.066841,0.023906,-0.010648,-0.005064,0.020451,0.007248,0.109501,0.204438,-0.972736
1762621607.878413,-0.084551,0.081183,-0.270822,0.955466,-0.061424,0.016670,-0.003830,-0.003381,0.019369,0.007603,0.109339,0.205545,-0.972521
1762621607.908371,-0.085794,0.081332,-0.270696,0.955378,-0.029553,0.007745,0.013877,-0.003452,0.011296,0.011805,0.108958,0.207965,-0.972049
1762621607.939244,-0.086287,0.081327,-0.270658,0.955345,-0.011077,-0.003504,0.004031,-0.001193,0.008203,0.006656,0.108682,0.208891,-0.971881
1762621607.939567,-0.086780,0.081322,-0.270621,0.955312,0.007399,-0.014754,-0.005816,0.001066,0.005111,0.001506,0.108406,0.209818,-0.971712
1762621607.974546,-0.087368,0.081425,-0.270834,0.955189,0.010198,0.017878,-0.013598,0.001747,0.007984,-0.004160,0.108228,0.211010,-0.971474
1762621607.977719,-0.087625,0.081779,-0.271127,0.955052,0.007100,0.027489,-0.020730,0.000467,0.007227,-0.000611,0.108691,0.211717,-0.971268
1762621608.006187,-0.087651,0.081944,-0.271356,0.954971,0.003680,0.028164,-0.026294,0.001812,0.006229,-0.002465,0.108939,0.211879,-0.971205
1762621608.037089,-0.087682,0.082172,-0.271557,0.954891,0.000442,0.034119,-0.026270,0.002489,0.005866,-0.002179,0.109308,0.212083,-0.971119
1762621608.037386,-0.087714,0.082400,-0.271758,0.954811,-0.002795,0.040074,-0.026245,0.003167,0.005503,-0.001894,0.109678,0.212286,-0.971033
1762621608.086239,-0.087754,0.082895,-0.272129,0.954659,0.009712,0.037952,-0.021638,0.004124,0.001535,0.001065,0.110513,0.212667,-0.970855
1762621608.086642,-0.087726,0.083032,-0.272252,0.954614,0.013801,0.035342,-0.024483,0.003641,0.001695,0.001583,0.110761,0.212701,-0.970819
1762621608.152982,-0.087595,0.083442,-0.272601,0.954491,0.010352,0.023865,-0.013811,0.002878,0.004337,0.002127,0.111532,0.212709,-0.970729
1762621608.153317,-0.087550,0.083641,-0.272724,0.954443,0.003965,0.018927,-0.011998,0.002520,0.004899,0.001620,0.111907,0.212744,-0.970679
1762621608.153590,-0.087505,0.083839,-0.272847,0.954394,-0.002421,0.013988,-0.010186,0.002161,0.005461,0.001112,0.112281,0.212779,-0.970628
