timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1762624798.397685,-0.120416,0.118561,-0.005435,0.985603,-0.000193,0.002895,0.014797,-0.001879,0.001953,-0.004171,0.232400,0.238654,-0.942886
1762624798.397987,-0.120419,0.118613,-0.005343,0.985597,-0.004426,0.004357,0.015581,-0.005664,0.004532,-0.001741,0.232523,0.238636,-0.942861
1762624798.417191,-0.120459,0.118589,-0.005209,0.985596,-0.005086,-0.010140,0.007023,-0.004551,0.003159,0.000223,0.232507,0.238684,-0.942852
1762624798.446888,-0.120527,0.118447,-0.005164,0.985605,-0.007848,-0.001333,-0.001138,-0.001926,0.002033,-0.002496,0.232239,0.238807,-0.942887
1762624798.495027,-0.120626,0.118369,-0.005300,0.985601,0.003821,-0.004175,-0.009228,-0.005454,-0.000972,-0.000497,0.232051,0.239033,-0.942876
1762624798.507379,-0.120550,0.118256,-0.005421,0.985624,0.009654,-0.001845,-0.008313,-0.003271,0.001656,-0.004573,0.231806,0.238916,-0.942966
1762624798.552014,-0.120523,0.118264,-0.005498,0.985625,0.003158,0.000894,-0.006817,-0.004193,0.002295,-0.003786,0.231803,0.238882,-0.942976
1762624798.552298,-0.120496,0.118272,-0.005576,0.985627,-0.003339,0.003634,-0.005320,-0.005114,0.002935,-0.002998,0.231800,0.238848,-0.942985
1762624798.558701,-0.120519,0.118284,-0.005652,0.985623,-0.004909,0.010423,-0.007301,-0.000346,0.002775,-0.004759,0.231805,0.238910,-0.942968
1762624798.588036,-0.120603,0.118438,-0.005712,0.985594,-0.006009,0.021118,-0.004431,-0.000343,-0.000095,-0.003152,0.232086,0.239084,-0.942855
1762624798.616118,-0.120697,0.118648,-0.005777,0.985556,-0.007544,0.025846,-0.003445,-0.000683,0.000143,-0.001372,0.232473,0.239279,-0.942710
1762624798.618051,-0.120770,0.118833,-0.005843,0.985525,-0.002584,0.019844,-0.007621,-0.001206,-0.000500,0.000163,0.232814,0.239431,-0.942587
1762624798.647174,-0.120806,0.118989,-0.005966,0.985501,0.001088,0.015118,-0.008945,-0.001317,0.000945,-0.000119,0.233086,0.239529,-0.942495
1762624798.677906,-0.120803,0.119135,-0.006080,0.985483,0.002524,0.016708,-0.009662,-0.001305,0.001076,-0.001457,0.233342,0.239548,-0.942427
1762624798.679191,-0.120770,0.119274,-0.006202,0.985469,0.004111,0.012648,-0.010400,-0.001654,0.001684,-0.002497,0.233584,0.239510,-0.942376
1762624798.709517,-0.120712,0.119366,-0.006313,0.985465,0.003786,0.012214,-0.010063,-0.000764,0.001147,-0.003138,0.233737,0.239423,-0.942361
1762624798.752975,-0.120700,0.119493,-0.006434,0.985450,0.002425,0.016918,-0.011469,-0.000240,0.000638,-0.003496,0.233956,0.239426,-0.942306
1762624798.753228,-0.120688,0.119621,-0.006556,0.985435,0.001063,0.021622,-0.012875,0.000284,0.000130,-0.003855,0.234174,0.239429,-0.942250
1762624798.755024,-0.120718,0.119801,-0.006704,0.985409,-0.000811,0.018654,-0.015089,-0.000026,-0.000782,-0.002348,0.234487,0.239519,-0.942150
1762624798.783519,-0.120760,0.119996,-0.006922,0.985378,-0.000751,0.025162,-0.020468,-0.000458,-0.004130,-0.002075,0.234812,0.239651,-0.942036
1762624798.814108,-0.120780,0.120193,-0.007191,0.985350,0.005759,0.021150,-0.028918,-0.001369,-0.004763,0.000011,0.235127,0.239749,-0.941932
1762624798.815424,-0.120750,0.120324,-0.007526,0.985335,0.007580,0.014495,-0.030395,-0.000524,-0.000981,0.001666,0.235302,0.239769,-0.941883
1762624798.879587,-0.120716,0.120413,-0.007804,0.985326,0.004655,0.012885,-0.024899,-0.000448,-0.000844,0.001292,0.235408,0.239768,-0.941857
1762624798.879911,-0.120682,0.120502,-0.008081,0.985317,0.001730,0.011275,-0.019403,-0.000372,-0.000708,0.000918,0.235515,0.239767,-0.941830
1762624798.881324,-0.120625,0.120558,-0.008287,0.985316,0.006112,0.004341,-0.016962,-0.000844,-0.000932,-0.000578,0.235576,0.239705,-0.941831
1762624798.909667,-0.120577,0.120545,-0.008461,0.985322,0.003614,0.006629,-0.011747,0.001231,0.001363,-0.002220,0.235510,0.239654,-0.941861
1762624798.917477,-0.120582,0.120553,-0.008528,0.985319,-0.003679,-0.003845,-0.002380,-0.001078,0.001937,-0.000298,0.235510,0.239681,-0.941854
1762624798.947444,-0.120650,0.120448,-0.008521,0.985324,-0.009043,-0.015115,0.002056,-0.000812,-0.000027,0.000727,0.235305,0.239811,-0.941872
1762624798.977373,-0.120737,0.120280,-0.008447,0.985335,-0.010066,-0.012565,0.003571,0.002192,-0.002642,-0.004405,0.234992,0.239964,-0.941911
1762624798.977654,-0.120871,0.120277,-0.008358,0.985319,-0.016050,0.006540,0.004122,0.004604,-0.004061,-0.007017,0.235001,0.240203,-0.941847
1762624799.010774,-0.121104,0.120433,-0.008302,0.985272,-0.026601,0.020188,0.004483,0.001657,-0.002863,-0.004774,0.235308,0.240641,-0.941659
1762624799.044431,-0.121411,0.120556,-0.008343,0.985219,-0.029049,0.016674,-0.013391,0.003428,-0.009840,-0.007007,0.235523,0.241244,-0.941451
1762624799.044693,-0.121718,0.120680,-0.008383,0.985165,-0.031497,0.013160,-0.031266,0.005199,-0.016817,-0.009241,0.235738,0.241848,-0.941242
1762624799.080668,-0.122040,0.120845,-0.008894,0.985101,-0.028002,0.034153,-0.089260,0.008041,-0.026546,-0.013775,0.235918,0.242594,-0.941005
1762624799.082689,-0.122390,0.121154,-0.010186,0.985007,-0.019160,0.062445,-0.176729,0.008821,-0.034210,-0.013996,0.236182,0.243578,-0.940685
1762624799.111091,-0.122767,0.121568,-0.012508,0.984882,-0.015332,0.084816,-0.274142,0.005991,-0.034199,-0.009416,0.236389,0.244863,-0.940299
1762624799.112299,-0.123170,0.122119,-0.015787,0.984717,-0.014239,0.102495,-0.367334,-0.000116,-0.025618,-0.007596,0.236615,0.246430,-0.939833
1762624799.150647,-0.123601,0.122762,-0.019810,0.984510,-0.026256,0.118724,-0.418346,-0.003142,-0.012519,-0.006208,0.236823,0.248237,-0.939305
1762624799.156615,-0.124118,0.123450,-0.024150,0.984262,-0.033825,0.128526,-0.442241,-0.005212,-0.006914,-0.006326,0.237019,0.250291,-0.938710
1762624799.195672,-0.124632,0.124178,-0.028665,0.983984,-0.023205,0.125798,-0.448633,-0.006494,-0.001447,-0.004397,0.237234,0.252392,-0.938093
1762624799.197008,-0.125097,0.124903,-0.033153,0.983692,-0.019818,0.136075,-0.433776,-0.007344,0.007171,-0.004081,0.237437,0.254396,-0.937500
1762624799.232617,-0.125615,0.125701,-0.037361,0.983374,-0.025244,0.136401,-0.388121,-0.009360,0.016915,-0.000537,0.237836,0.256446,-0.936840
1762624799.233323,-0.126160,0.126441,-0.041051,0.983062,-0.024039,0.114899,-0.330609,-0.012895,0.021841,0.004277,0.238241,0.258426,-0.936193
1762624799.263465,-0.126610,0.127012,-0.044122,0.982798,-0.017547,0.091983,-0.265084,-0.011712,0.024667,0.005439,0.238482,0.260072,-0.935676
1762624799.303447,-0.127010,0.127485,-0.046512,0.982574,-0.014319,0.073093,-0.196783,-0.010454,0.027280,0.004104,0.238712,0.261453,-0.935232
1762624799.305021,-0.127374,0.127852,-0.048197,0.982398,-0.014131,0.055333,-0.125047,-0.009120,0.029795,0.005488,0.238926,0.262588,-0.934859
1762624799.333907,-0.127732,0.128110,-0.049204,0.982269,-0.018358,0.035333,-0.061505,-0.007191,0.030207,0.004419,0.239106,0.263542,-0.934545
1762624799.335588,-0.128116,0.128296,-0.049530,0.982178,-0.025698,0.024478,0.003824,-0.003220,0.025483,0.002974,0.239328,0.264374,-0.934253
1762624799.364622,-0.128509,0.128465,-0.049308,0.982116,-0.025929,0.016056,0.043817,-0.001679,0.017622,0.001432,0.239661,0.265090,-0.933965
1762624799.395380,-0.128862,0.128591,-0.048699,0.982083,-0.021579,-0.000732,0.076543,-0.002551,0.015327,0.006118,0.240023,0.265631,-0.933718
1762624799.397565,-0.129133,0.128553,-0.047766,0.982098,-0.016463,-0.022086,0.108489,-0.000928,0.013882,0.007170,0.240166,0.265924,-0.933598
1762624799.450652,-0.129279,0.128329,-0.046249,0.982181,-0.018177,-0.040693,0.147640,0.000234,0.015901,0.007124,0.240126,0.265820,-0.933638
1762624799.450942,-0.129424,0.128105,-0.044731,0.982262,-0.019891,-0.059299,0.186792,0.001397,0.017919,0.007079,0.240086,0.265717,-0.933677
1762624799.482870,-0.129536,0.127715,-0.042658,0.982390,-0.026382,-0.078144,0.226689,0.001722,0.018161,0.006614,0.239881,0.265407,-0.933818
1762624799.484498,-0.129658,0.127192,-0.040118,0.982548,-0.032639,-0.098653,0.260753,0.002201,0.013320,0.006757,0.239542,0.264996,-0.934022
1762624799.541826,-0.129825,0.126504,-0.037303,0.982726,-0.034160,-0.103911,0.262192,0.004241,0.005923,0.004635,0.238952,0.264604,-0.934284
1762624799.542157,-0.129991,0.125815,-0.034488,0.982895,-0.035680,-0.109168,0.263631,0.006282,-0.001479,0.002513,0.238360,0.264214,-0.934546
1762624799.542380,-0.130166,0.125125,-0.031785,0.983051,-0.029626,-0.109325,0.244831,0.006379,-0.011003,-0.000264,0.237735,0.263874,-0.934801
1762624799.571073,-0.130290,0.124418,-0.029394,0.983199,-0.025905,-0.095503,0.207524,0.008369,-0.015401,-0.006850,0.236995,0.263516,-0.935090
1762624799.573058,-0.130382,0.123851,-0.027393,0.983316,-0.022251,-0.086722,0.164447,0.004827,-0.017903,-0.006470,0.236427,0.263199,-0.935323
1762624799.608692,-0.130439,0.123300,-0.025874,0.983419,-0.021546,-0.077727,0.116068,0.003304,-0.017687,-0.006443,0.235761,0.262934,-0.935565
1762624799.640465,-0.130509,0.122785,-0.024793,0.983502,-0.021798,-0.064822,0.073117,0.004379,-0.017173,-0.010850,0.235046,0.262801,-0.935783
1762624799.641763,-0.130604,0.122477,-0.024118,0.983545,-0.025965,-0.026170,0.035821,0.005020,-0.017090,-0.014151,0.234623,0.262819,-0.935884
1762624799.670902,-0.130729,0.122436,-0.023840,0.983540,-0.026513,-0.001805,0.007937,0.000765,-0.011213,-0.010180,0.234608,0.262992,-0.935839
1762624799.672107,-0.130881,0.122501,-0.023786,0.983513,-0.028016,0.001926,-0.002307,-0.006284,-0.002516,-0.003512,0.234735,0.263273,-0.935728
1762624799.703486,-0.131026,0.122466,-0.023761,0.983499,-0.024962,-0.009716,-0.002657,-0.005446,0.002239,0.000041,0.234664,0.263548,-0.935668
1762624799.761342,-0.131154,0.122391,-0.023622,0.983494,-0.022642,-0.006759,0.007399,-0.004245,0.003133,-0.000498,0.234546,0.263761,-0.935638
1762624799.761660,-0.131282,0.122316,-0.023483,0.983490,-0.020323,-0.003802,0.017455,-0.003045,0.004027,-0.001037,0.234427,0.263974,-0.935608
1762624799.761916,-0.131385,0.122234,-0.023314,0.983490,-0.009030,-0.009277,0.012322,-0.004330,0.000461,0.001078,0.234306,0.264131,-0.935594
1762624799.790568,-0.131414,0.122053,-0.023156,0.983513,-0.003763,-0.020453,0.016081,-0.003685,0.003371,-0.000634,0.233996,0.264148,-0.935667
1762624799.797603,-0.131478,0.121860,-0.022976,0.983532,-0.006134,-0.012870,0.021802,-0.001388,0.007567,-0.002927,0.233666,0.264225,-0.935727
1762624799.827500,-0.131580,0.121751,-0.022713,0.983538,-0.009878,-0.006459,0.023947,-0.002425,0.003588,-0.003676,0.233516,0.264358,-0.935727
1762624799.859156,-0.131615,0.121680,-0.022387,0.983550,-0.003272,-0.015926,0.031173,-0.004766,0.000495,0.000149,0.233463,0.264349,-0.935743
1762624799.861488,-0.131580,0.121630,-0.022044,0.983569,0.008108,-0.003183,0.035076,-0.003179,0.000219,-0.002597,0.233462,0.264197,-0.935786
1762624799.893487,-0.131445,0.121638,-0.021661,0.983594,0.012593,0.003566,0.044926,-0.002439,0.001545,-0.002072,0.233590,0.263847,-0.935853
1762624799.894341,-0.131265,0.121686,-0.021174,0.983623,0.017443,-0.004420,0.050039,-0.003823,0.002004,-0.000717,0.233827,0.263385,-0.935924
1762624799.916618,-0.131055,0.121640,-0.020675,0.983667,0.014316,-0.007387,0.052881,-0.002009,0.001900,-0.001374,0.233887,0.262859,-0.936057
1762624799.946130,-0.130871,0.121608,-0.020147,0.983706,0.008297,-0.006637,0.052916,-0.001885,0.001012,-0.000642,0.233979,0.262378,-0.936168
1762624799.975712,-0.130759,0.121566,-0.019660,0.983736,0.003918,-0.006559,0.041928,-0.000675,-0.001160,-0.002553,0.234036,0.262045,-0.936248
1762624799.976024,-0.130718,0.121486,-0.019289,0.983759,-0.001812,-0.013130,0.034303,-0.000142,-0.000881,-0.002202,0.233983,0.261877,-0.936308
1762624800.005763,-0.130721,0.121419,-0.018983,0.983773,-0.002980,-0.008282,0.024905,-0.000584,-0.002613,-0.002096,0.233934,0.261809,-0.936339
1762624800.050809,-0.130716,0.121325,-0.018754,0.983790,-0.003379,-0.008534,0.022079,0.000164,-0.001410,-0.001451,0.233813,0.261744,-0.936387
1762624800.051129,-0.130711,0.121231,-0.018526,0.983806,-0.003778,-0.008787,0.019252,0.000912,-0.000207,-0.000806,0.233693,0.261680,-0.936435
1762624800.052503,-0.130702,0.121167,-0.018305,0.983819,-0.002996,-0.007128,0.016491,0.001858,0.000426,-0.000024,0.233627,0.261611,-0.936471
1762624800.081092,-0.130671,0.121118,-0.018129,0.983833,-0.004041,-0.006199,0.015439,0.000636,0.000610,0.000471,0.233582,0.261508,-0.936511
1762624800.111788,-0.130662,0.121040,-0.017935,0.983847,-0.003628,-0.012296,0.015553,-0.000599,0.000444,0.000988,0.233482,0.261445,-0.936554
1762624800.113895,-0.130668,0.120925,-0.017748,0.983864,-0.001147,-0.011829,0.014850,0.000277,0.001006,-0.000666,0.233309,0.261411,-0.936606
1762624800.143087,-0.130624,0.120827,-0.017526,0.983886,0.005611,-0.012679,0.020550,0.000149,-0.000238,-0.001640,0.233181,0.261274,-0.936677
1762624800.173087,-0.130514,0.120743,-0.017296,0.983915,0.011591,-0.009113,0.023644,0.000127,-0.003697,-0.003749,0.233086,0.261005,-0.936775
1762624800.175148,-0.130331,0.120672,-0.017066,0.983952,0.016694,-0.008148,0.022094,-0.000057,-0.002590,-0.003509,0.233023,0.260598,-0.936904
1762624800.213139,-0.130157,0.120603,-0.016877,0.983986,0.015395,-0.010034,0.016350,-0.002047,-0.000588,-0.001832,0.232951,0.260217,-0.937028
1762624800.215107,-0.130010,0.120510,-0.016697,0.984020,0.009104,-0.013798,0.016928,-0.000358,0.000273,-0.001012,0.232827,0.259890,-0.937149
1762624800.243421,-0.129908,0.120455,-0.016493,0.984044,0.002632,-0.007087,0.015990,-0.000346,-0.001399,-0.001752,0.232781,0.259644,-0.937229
1762624800.274228,-0.129850,0.120409,-0.016322,0.984060,0.004161,-0.005247,0.013239,-0.001008,-0.005306,-0.000392,0.232741,0.259491,-0.937281
