timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1762618653.983468,-0.090734,0.097125,-0.000000,0.991128,0.000685,0.030451,-0.021960,-0.058252,0.001353,-0.007818,0.192526,0.179858,-0.964668
1762618654.031827,-0.090309,0.084070,-0.005326,0.992345,0.007930,0.027410,-0.023733,-0.030974,0.001140,-0.001334,0.165891,0.180131,-0.969553
1762618654.032092,-0.089866,0.070998,-0.010650,0.993363,0.015175,0.024369,-0.025507,-0.003580,0.001279,0.004478,0.139139,0.180050,-0.973767
1762618654.061532,-0.089644,0.068044,-0.012037,0.993574,0.021052,0.012517,-0.028316,0.002559,0.002547,0.005994,0.133055,0.179774,-0.974668
1762618654.072794,-0.089832,0.068161,-0.012968,0.993537,0.026627,0.004438,-0.026025,0.002694,0.001201,0.004126,0.133111,0.180270,-0.974569
1762618654.100836,-0.090068,0.068533,-0.013317,0.993486,0.029388,-0.001173,-0.020645,0.001289,0.001330,0.003393,0.133774,0.180788,-0.974382
1762618654.102712,-0.090248,0.069185,-0.013763,0.993418,0.025590,-0.022992,-0.011743,-0.000357,0.002301,0.000540,0.134975,0.181213,-0.974137
1762618654.132745,-0.090337,0.069190,-0.013811,0.993409,0.015768,-0.020753,-0.006807,-0.000908,0.002002,-0.000937,0.134972,0.181394,-0.974104
1762618654.170108,-0.090315,0.069162,-0.013814,0.993413,0.008612,-0.023500,-0.002849,-0.001955,0.001020,-0.000164,0.134918,0.181351,-0.974120
1762618654.170412,-0.090293,0.069135,-0.013817,0.993417,0.001455,-0.026248,0.001109,-0.003002,0.000038,0.000609,0.134864,0.181307,-0.974135
1762618654.201742,-0.090617,0.068751,-0.013726,0.993415,-0.011479,-0.041325,0.002626,-0.006152,-0.003780,0.000162,0.134110,0.181929,-0.974123
1762618654.203760,-0.090926,0.068117,-0.013664,0.993431,-0.012624,-0.039546,-0.002470,-0.006093,-0.007904,-0.004446,0.132855,0.182519,-0.974185
1762618654.232992,-0.091028,0.067825,-0.013671,0.993442,-0.014999,-0.035825,-0.005969,-0.006643,-0.005493,-0.004383,0.132272,0.182716,-0.974227
1762618654.263795,-0.091058,0.067502,-0.013653,0.993461,-0.016763,-0.041577,-0.001261,-0.009023,-0.004490,-0.002350,0.131635,0.182768,-0.974304
1762618654.264083,-0.091087,0.067178,-0.013635,0.993481,-0.018527,-0.047329,0.003446,-0.011403,-0.003487,-0.000318,0.130997,0.182819,-0.974380
1762618654.293998,-0.090877,0.066057,-0.013586,0.993576,-0.013094,-0.060880,-0.005718,-0.010184,-0.007818,-0.002333,0.128797,0.182380,-0.974756
1762618654.370488,-0.090816,0.065650,-0.013555,0.993609,-0.013643,-0.048131,-0.002663,-0.010403,-0.006345,-0.004250,0.128000,0.182251,-0.974885
1762618654.370822,-0.090755,0.065243,-0.013524,0.993642,-0.014192,-0.035382,0.000392,-0.010622,-0.004871,-0.006168,0.127202,0.182121,-0.975013
