t_beep,event,type,axis_chosen,onset_time,hold_time,onset_score,dtheta,max_pitch,max_roll
1760630454.079586,BEEP_SLOUCH,micro_slouch,roll,1760630455.310352,1760630457.329323,1.6570717772420054,2.8418780979700387,3.875579506166961,21.33233337016253
1760630458.579586,BEEP_RECOVER,micro_slouch,roll,1760630460.269348,1760630461.763992,1.5282666306942718,5.348933207429951,3.4876165634362186,32.46574993386025
1760630469.653586,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,30.237700689825534,8.749925408475178
1760630474.153586,BEEP_RECOVER,lateral_left,pitch,1760630476.003491,1760630477.655751,1.4848593916340302,4.365486611404048,35.550709905910935,3.754209099447934
1760630483.695586,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,33.15990094179592,9.363120214604777
1760630488.195586,BEEP_RECOVER,lateral_right,pitch,1760630489.981226,1760630490.245276,1.6455163421868442,9.873098053121065,35.15531048349119,10.963677731525621
1760630499.040586,BEEP_SLOUCH,neck_only,roll,1760630500.412124,1760630501.745051,1.7696266337829993,6.193693218240497,6.603240090867779,45.5236519178122
1760630503.540586,BEEP_RECOVER,neck_only,roll,1760630505.291607,1760630506.715135,5.020644504670051,17.57225576634518,10.205964266264214,297.62599785660717
1760630514.942586,BEEP_SLOUCH,reach_left,fallback,nan,nan,0.0,0.0,10.544317162071554,6.519698875214459
1760630519.442586,BEEP_RECOVER,reach_left,pitch,1760630521.0691,1760630523.239789,1.8385564322156522,11.031338593293913,12.937181541947396,10.88221787036386
1760630529.732586,BEEP_SLOUCH,reach_right,roll+hold_fallback,1760630531.104385,1760630531.554385,1.1196016378833715,3.9186057325918,10.230198657668183,10.134639791554605
1760630534.232586,BEEP_RECOVER,reach_right,pitch,1760630536.782823,1760630536.902311,2.0949001625603145,6.159006477927323,8.881972003782463,9.500694846114925
1760630544.083586,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,6.045507894080653,33.00634838030439
1760630548.583586,BEEP_RECOVER,normal_slouch,roll,1760630550.367927,1760630551.404932,1.8813387177086318,6.5846855119802115,5.121851893927525,26.096700685079384
1760630559.821586,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,3.889443817456733,24.145064989681828
1760630564.321586,BEEP_RECOVER,fast_slouch,roll,1760630565.974712,1760630568.017725,1.6801869795258588,5.880654428340506,4.5599824567917,31.858246630591594
1760630575.261586,BEEP_SLOUCH,micro_slouch,fallback,nan,nan,0.0,0.0,0.7189894209496415,11.113779376499338
1760630579.761586,BEEP_RECOVER,micro_slouch,roll+hold_fallback,1760630581.548675,1760630581.9486752,1.613281057609932,2.7667770138010326,1.286700623141063,4.714443730383209
1760630588.655586,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,35.41423230330677,347.4199521151408
1760630593.155586,BEEP_RECOVER,lateral_left,roll,1760630595.340649,1760630595.439602,1.316003047408799,4.606010665930796,32.552553824237556,314.78220862344665
1760630605.254586,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,29.377724817612403,4.179323053863243
1760630609.754586,BEEP_RECOVER,lateral_right,pitch,1760630611.880073,1760630612.184985,1.2522708600787151,7.513625160472291,28.998555122397676,9.525186476125356
1760630620.038586,BEEP_SLOUCH,neck_only,roll,1760630621.279637,1760630623.22285,1.6670182247377383,2.8589362554252205,12.590418251351856,48.59248457750002
1760630624.538586,BEEP_RECOVER,neck_only,roll,1760630626.418506,1760630627.567416,4.387335487375306,15.355674205813571,13.618043332964065,52.660494327267656
1760630634.323586,BEEP_SLOUCH,reach_left,fallback,nan,nan,0.0,0.0,10.467659944197017,9.291596398612313
1760630638.823586,BEEP_RECOVER,reach_left,pitch,1760630640.561814,1760630641.167507,2.200211990991859,13.201271945951156,18.446551102642626,8.610415811628314
1760630648.953586,BEEP_SLOUCH,reach_right,fallback,nan,nan,0.0,0.0,14.593186411446677,10.379121277814363
1760630653.453586,BEEP_RECOVER,reach_right,roll,1760630655.642617,1760630657.275924,2.1295811250273653,7.453533937595779,20.87520342841859,7.287934120450018
