timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760107861.379853,-0.012292,0.455019,0.000000,0.890397,-0.060468,-0.006452,-0.030924,-0.685985,0.119701,-0.409451,0.810295,0.021889,-0.585613
1760107861.385089,-0.053619,0.148888,-0.137039,0.977843,-0.030480,0.024797,-0.042803,-0.146649,-0.011349,-0.044768,0.276483,0.145669,-0.949915
1760107861.415377,-0.059040,0.103718,-0.155684,0.980571,-0.011902,0.054339,-0.051514,-0.057287,-0.015118,-0.021132,0.185023,0.148079,-0.971514
1760107861.470236,-0.062750,0.070411,-0.170178,0.980889,0.006981,0.083604,-0.072106,0.000657,-0.012996,0.000666,0.116774,0.147066,-0.982210
1760107861.470656,-0.060361,0.071735,-0.170679,0.980856,0.010839,0.081181,-0.080211,0.000999,-0.006797,-0.001224,0.120119,0.142898,-0.982421
1760107861.470867,-0.057972,0.073058,-0.171179,0.980816,0.014696,0.078758,-0.088316,0.001338,-0.000599,-0.003143,0.123466,0.138731,-0.982604
1760107861.502068,-0.056763,0.073766,-0.171743,0.980735,0.001159,0.072546,-0.092811,-0.000603,0.006050,0.000868,0.125193,0.136677,-0.982673
1760107861.502345,-0.055555,0.074474,-0.172306,0.980652,-0.012379,0.066335,-0.097306,-0.002545,0.012698,0.004870,0.126921,0.134624,-0.982735
1760107861.539945,-0.055832,0.074062,-0.173777,0.980408,-0.029158,0.056164,-0.074800,0.003915,0.030163,0.008361,0.125817,0.135217,-0.982795
1760107861.545349,-0.056411,0.074181,-0.174581,0.980223,-0.028931,0.042319,-0.053684,0.004068,0.035775,0.011316,0.125732,0.136491,-0.982630
1760107861.574043,-0.057053,0.074308,-0.175004,0.980101,-0.027365,0.025846,-0.051214,0.007064,0.035630,0.010602,0.125689,0.137844,-0.982447
1760107861.607807,-0.059337,0.075029,-0.175744,0.979777,-0.040070,-0.007562,-0.023916,0.003620,0.039834,0.018154,0.126167,0.142645,-0.981700
1760107861.608133,-0.060559,0.075278,-0.175780,0.979677,-0.060761,-0.031011,0.006631,0.001162,0.036196,0.017959,0.126207,0.145121,-0.981332
1760107861.637865,-0.061893,0.075427,-0.175681,0.979600,-0.060921,-0.038552,0.016439,0.003150,0.030390,0.012971,0.126029,0.147763,-0.980960
1760107861.666467,-0.064906,0.075913,-0.174995,0.979490,-0.061849,-0.031296,0.068159,0.003381,0.019089,-0.001305,0.125995,0.153718,-0.980049
1760107861.666755,-0.066103,0.076258,-0.174444,0.979482,-0.060407,-0.014332,0.084316,0.000644,0.012299,-0.002866,0.126324,0.156099,-0.979630
1760107861.696829,-0.067148,0.076553,-0.173880,0.979488,-0.056708,-0.000787,0.087728,-0.003199,0.006754,-0.001895,0.126613,0.158164,-0.979262
1760107861.744387,-0.069025,0.077293,-0.172379,0.979565,-0.036590,0.007030,0.096686,-0.007647,-0.002677,0.002643,0.127630,0.161875,-0.978523
1760107861.744737,-0.069286,0.077489,-0.172003,0.979597,-0.029081,0.012110,0.089094,-0.008694,-0.003592,0.004348,0.127981,0.162402,-0.978390
1760107861.745197,-0.069548,0.077686,-0.171627,0.979629,-0.021571,0.017189,0.081502,-0.009742,-0.004507,0.006052,0.128334,0.162928,-0.978256
1760107861.774808,-0.069661,0.077744,-0.170733,0.979772,0.021554,0.006313,0.036577,-0.002713,-0.009388,0.000052,0.128555,0.163050,-0.978207
1760107861.838296,-0.069074,0.077443,-0.170538,0.979872,0.038910,0.007472,0.007886,0.005361,0.002663,-0.004979,0.128209,0.161781,-0.978463
1760107861.838898,-0.068781,0.077452,-0.170510,0.979896,0.030780,0.019701,0.011517,0.008263,0.002170,-0.004966,0.128335,0.161209,-0.978541
1760107861.839278,-0.068488,0.077462,-0.170483,0.979921,0.022650,0.031930,0.015148,0.011166,0.001678,-0.004954,0.128461,0.160637,-0.978618
1760107861.870334,-0.067801,0.077886,-0.170306,0.979966,0.025489,0.046800,0.015567,0.012119,-0.008408,-0.001916,0.129558,0.159414,-0.978674
1760107861.902403,-0.067382,0.078097,-0.170354,0.979969,0.050253,0.045052,0.011417,0.013822,-0.008972,-0.005199,0.130107,0.158672,-0.978721
1760107861.902744,-0.066962,0.078307,-0.170403,0.979973,0.075017,0.043304,0.007266,0.015525,-0.009536,-0.008483,0.130657,0.157930,-0.978768
1760107861.903165,-0.066543,0.078518,-0.170452,0.979976,0.099781,0.041556,0.003115,0.017227,-0.010100,-0.011768,0.131206,0.157188,-0.978814
1760107861.946863,-0.063394,0.079321,-0.170590,0.980096,0.178007,0.045675,0.005698,0.007024,-0.005240,-0.011718,0.133855,0.151327,-0.979379
1760107861.947188,-0.062003,0.079469,-0.170626,0.980167,0.195206,0.030141,0.022263,0.003134,0.001906,0.000478,0.134628,0.148665,-0.979681
1760107861.976569,-0.060588,0.079544,-0.170496,0.980272,0.201200,0.020663,0.037630,0.001672,0.001582,0.000223,0.135290,0.145909,-0.980004
1760107862.007804,-0.057304,0.079520,-0.170033,0.980552,0.211152,0.000832,0.047767,-0.001829,0.000611,-0.000311,0.136460,0.139420,-0.980786
1760107862.018984,-0.055458,0.079227,-0.169682,0.980742,0.200012,-0.005581,0.051936,-0.001566,0.000884,-0.001320,0.136583,0.135667,-0.981295
1760107862.019308,-0.053612,0.078935,-0.169330,0.980929,0.188873,-0.011995,0.056105,-0.001300,0.001160,-0.002342,0.136702,0.131911,-0.981790
1760107862.049321,-0.052676,0.078792,-0.169034,0.981043,0.165643,-0.005294,0.060517,-0.003533,-0.002396,-0.000220,0.136788,0.129992,-0.982034
1760107862.077915,-0.051778,0.078652,-0.168740,0.981152,0.153629,-0.005290,0.054447,-0.004891,-0.006830,0.001125,0.136865,0.128148,-0.982266
1760107862.079081,-0.049737,0.078209,-0.168239,0.981379,0.147998,-0.012825,0.025324,-0.011275,-0.010684,0.002948,0.136770,0.123938,-0.982819
1760107862.109536,-0.048897,0.077980,-0.168160,0.981453,0.142356,-0.006334,0.022861,-0.005748,-0.005501,-0.007781,0.136622,0.122207,-0.983056
1760107862.140256,-0.048101,0.077901,-0.168085,0.981512,0.128326,0.015709,0.029407,-0.001650,-0.002574,-0.011264,0.136751,0.120611,-0.983236
1760107862.140567,-0.047304,0.077822,-0.168010,0.981570,0.114295,0.037753,0.035954,0.002449,0.000354,-0.014749,0.136880,0.119015,-0.983412
1760107862.171721,-0.045654,0.078140,-0.167399,0.981727,0.088422,0.050372,0.052774,-0.007082,-0.005248,-0.002667,0.138140,0.115800,-0.983620
1760107862.204996,-0.045048,0.078213,-0.167165,0.981789,0.089670,0.039897,0.048128,-0.008266,-0.004394,-0.000570,0.138516,0.114604,-0.983707
1760107862.205332,-0.044442,0.078285,-0.166931,0.981850,0.090918,0.029421,0.043483,-0.009450,-0.003540,0.001525,0.138890,0.113407,-0.983793
1760107862.236932,-0.043108,0.078332,-0.166487,0.981982,0.074892,0.007525,0.027671,-0.005557,-0.003760,0.007940,0.139488,0.110745,-0.984011
1760107862.265361,-0.042092,0.078142,-0.166178,0.982093,0.047157,0.016449,0.026363,0.000326,-0.007232,0.010367,0.139495,0.108646,-0.984244
1760107862.265703,-0.041736,0.078111,-0.166005,0.982140,0.049754,0.017623,0.030636,0.002579,-0.014118,0.005156,0.139576,0.107915,-0.984313
1760107862.312653,-0.041175,0.078373,-0.165818,0.982174,0.061564,0.030723,0.025519,0.000525,-0.020148,0.008056,0.140297,0.106873,-0.984325
1760107862.313120,-0.040614,0.078635,-0.165631,0.982209,0.073374,0.043823,0.020402,-0.001530,-0.026178,0.010955,0.141018,0.105831,-0.984334
1760107862.369534,-0.039030,0.079009,-0.165460,0.982272,0.111986,0.008421,0.015375,-0.000301,-0.021685,0.010364,0.142301,0.102821,-0.984469
1760107862.369889,-0.038021,0.079012,-0.165455,0.982312,0.108532,0.013898,0.014571,0.004404,-0.018112,0.003381,0.142647,0.100842,-0.984623
