timestamp,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad,quat_rel_x,quat_rel_y,quat_rel_z,quat_rel_w
1763250277.235035,-0.005593,0.000432,-0.005164,-0.001976,0.003161,-0.000781,-0.034358,-0.03276649999999999,-0.005854000000000026,0.03442397691776748,0.0362687473973008,0.016572444144100754,0.019257546650940618,0.9990190583538977
1763250277.2673745,-0.008143,0.002036,-0.010139,-0.001913,0.005839,0.000458,-0.034322,-0.0331365,-0.005885999999999947,0.034387915946656425,0.03606500929214312,0.01658322905948938,0.019430851929536877,0.9990228994432564
1763250277.2997139,-0.005854,-0.000435,-0.010653,-0.002066,0.00557,-0.000233,-0.034165,-0.0334815,-0.005911,0.0342307720479872,0.035788948026523514,0.016540008848493767,0.019589260354800825,0.9990304500790747
1763250277.3320532,0.006352,-0.000645,-0.013679,-0.002049,0.004682,0.001108,-0.034077,-0.0335955,-0.005917999999999979,0.034142705468835244,0.035543199403668804,0.016525164977471807,0.019632914505435087,0.9990386121500213
1763250277.3643928,0.004887,-0.014282,-0.013226,-0.004633,0.004668,-0.001818,-0.033594,-0.0333975,-0.00587800000000005,0.03365921734148797,0.035241038959070894,0.016311841390289083,0.01952232504120911,0.9990549893917395
1763250277.3967323,0.003872,-0.005146,-0.006563,-0.003753,0.006184,-0.000443,-0.033258,-0.0332905,-0.005852999999999997,0.03332287856953956,0.03505956831636209,0.01616106699768433,0.019463597816710046,0.9990649703312573
1763250277.4290717,0.002973,-0.007466,0.000694,-0.002911,0.006974,-0.002905,-0.032994,-0.0331385,-0.005827000000000027,0.033058608488649145,0.03501176134507507,0.016031597795759463,0.019388002519947264,0.9990702026373908
1763250277.461411,0.003379,-0.001623,0.007513,-0.002859,0.00677,-0.001275,-0.032815,-0.03301849999999999,-0.005808000000000035,0.03287943470693581,0.03513122278244669,0.01592567554038515,0.019339712550088657,0.9990686390648404
1763250277.4937506,0.001426,-0.001696,0.006325,-0.003333,0.005648,0.001286,-0.032839,-0.0329045,-0.00579799999999997,0.03290343404945992,0.03532307483526937,0.0159147711430568,0.019293899231257527,0.9990629339016137
1763250277.5260901,-0.000995,7.9e-05,-4.3e-05,-0.002101,0.006779,0.002267,-0.032806,-0.032925499999999996,-0.005798999999999999,0.03287042554060931,0.03538932266694665,0.01589158213252933,0.01930864129979475,0.999060673747924
1763250277.5584295,-0.004493,0.000358,-0.000194,-0.003277,0.007104,0.000621,-0.032807,-0.0331345,-0.00581799999999999,0.03287141108765343,0.03540748506280908,0.01589323099314436,0.01941479615844219,0.9990579467179328
1763250277.5907688,-0.011747,-0.000623,0.002884,-0.003505,0.007716,-0.000192,-0.032858,-0.03344749999999999,-0.005848999999999993,0.03292245726023849,0.03546033306768623,0.01591824933582999,0.019575073908915348,0.9990525464650355
1763250277.6231084,-0.011378,0.000921,0.006607,-0.002197,0.006022,0.000996,-0.032985,-0.03390749999999999,-0.005897000000000041,0.03304958998987503,0.03561662911129916,0.0159735027024121,0.019814174716623452,0.99904139124586
1763250277.655448,-0.016336,-0.004844,0.005071,-0.003025,0.003784,-0.000415,-0.032977,-0.03442049999999999,-0.005943999999999949,0.033041608390269456,0.035768355380978854,0.015960539659255157,0.0200824512430202,0.9990308208855205
1763250277.6877873,-0.010445,-0.000523,0.002122,-0.001343,0.003184,-0.000608,-0.032963,-0.0349805,-0.005994000000000055,0.0330275887129541,0.03585546509806203,0.015953902450927194,0.020369010206697045,0.9990220027819144
1763250277.7201266,0.002274,0.003927,0.001884,-0.001916,0.00296,-0.000336,-0.033118,-0.0351755,-0.006018999999999997,0.03318276342454861,0.03589796796029277,0.016030639920513796,0.020467098022765848,0.9990172432839121
1763250277.7524662,0.00591,0.00619,-0.000278,-0.001127,0.003058,0.000412,-0.033401,-0.035005499999999995,-0.006016000000000021,0.0334660297205136,0.03592142095636096,0.016167949670102124,0.020377938250829696,0.9990160101582889
1763250277.7848058,0.007331,5e-06,0.003701,-0.001702,0.002019,-0.000721,-0.033532,-0.0346665,-0.005990999999999969,0.03359715151722893,0.03597065976123861,0.016222670376816326,0.020208730435561827,0.9990167885558126
1763250277.817145,-0.000854,0.005491,0.007365,-0.001816,0.00369,-0.001562,-0.033637,-0.034575499999999995,-0.005987999999999993,0.03370228046781516,0.03611506767334876,0.016258042346207625,0.02016955268778418,0.9990117952709032
1763250277.8494844,-0.002438,0.004802,0.003767,-0.003106,0.002937,-0.002455,-0.033837,-0.034617499999999995,-0.006000000000000005,0.03390244524478612,0.03624532773328748,0.01634452309033667,0.020196065055800842,0.9990051309871827
1763250277.881824,-0.001081,0.004351,-0.005251,-0.001579,0.004925,0.000414,-0.034018,-0.034687499999999996,-0.006014999999999993,0.03408364932669224,0.03623326319663756,0.01643825982466237,0.02022712303046517,0.999003402269467
1763250277.9141636,0.005884,0.001494,-0.004346,-0.002293,0.006342,-0.000855,-0.034308,-0.0345095,-0.006010999999999989,0.034373900866121264,0.03617254972677426,0.01658837138635644,0.02012774817169452,0.9990051282824075
1763250277.946503,0.008692,0.007106,-0.001104,-0.003352,0.008636,-0.001721,-0.034627,-0.034242499999999995,-0.006001000000000034,0.034693217968599095,0.03611325393839611,0.01674991098147894,0.01998391013660018,0.9990074657917957
1763250277.9788423,0.015062,0.001266,0.00109,-0.002169,0.003286,-0.000193,-0.034931,-0.0336065,-0.005955999999999961,0.0349974994587944,0.0361506568545683,0.01688836139768464,0.019661483253222888,0.9990101797952651
1763250278.0111818,0.006246,0.008813,0.005456,-0.002457,0.005062,0.001474,-0.035076,-0.033215499999999995,-0.005927000000000016,0.03514266292770431,0.036225108701598986,0.016945736329537945,0.01946663213723975,0.9990103271503457
1763250278.0435214,0.006608,0.006082,0.004804,-0.002473,0.005374,0.001204,-0.03538,-0.0329405,-0.005915000000000004,0.03544695429502454,0.03633862253854981,0.01708201655197397,0.01933020833586806,0.9990065326454132
