t_beep,event,type,axis_chosen,onset_time,hold_time,onset_score,dtheta,max_pitch,max_roll
1760006696.155246,BEEP_SLOUCH,micro_slouch,pitch,1760006697.631541,1760006698.917938,2.0256011576443145,4.051202315288629,16.732032236548502,298.17345438865885
1760006700.655246,BEEP_RECOVER,micro_slouch,roll,1760006702.422899,1760006702.754702,81.0671292267507,283.73495229362743,9.549262607381786,308.02541625375557
1760006711.729246,BEEP_SLOUCH,lateral_left,pitch,1760006712.993539,1760006716.015496,6.667189394392668,40.00313636635601,65.65264359745818,104.73157327439225
1760006716.229246,BEEP_RECOVER,lateral_left,roll,1760006717.792309,1760006719.354257,14.674373862593033,51.360308519075616,147.84330753682173,220.2515889383848
1760006725.771246,BEEP_SLOUCH,lateral_right,roll,1760006726.898208,1760006728.698504,12.560630277876871,43.96220597256905,76.07744334042019,164.46755985854077
1760006730.271246,BEEP_RECOVER,lateral_right,roll,1760006731.784199,1760006732.86404,1.794814110800092,6.281849387800322,85.76363297974223,177.6746568151163
1760006741.116246,BEEP_SLOUCH,neck_only,roll,1760006742.591807,1760006743.681918,32.42724148540624,113.49534519892185,17.193404894645134,227.23904362092006
1760006745.616246,BEEP_RECOVER,neck_only,roll,1760006747.042355,1760006748.190661,4.956050271068564,17.346175948739976,30.104760488789047,212.8010402439525
1760006757.018246,BEEP_SLOUCH,reach_left,roll,1760006758.093378,1760006759.78055,4.043087377139764,14.150805819989174,37.03957612974209,279.7070657110561
1760006761.518246,BEEP_RECOVER,reach_left,roll,1760006762.941619,1760006764.198418,4.3316893285073865,15.160912649775852,42.43763586271888,229.80918816641957
1760006771.808246,BEEP_SLOUCH,reach_right,roll,1760006773.081382,1760006775.391609,67.53065680141029,236.357298804936,37.43039598859215,277.29482592810734
1760006776.308246,BEEP_RECOVER,reach_right,roll,1760006777.785246,1760006779.203306,2.784774865442888,9.746712029050109,10.78496759298309,217.242897263794
1760006786.159246,BEEP_SLOUCH,normal_slouch,roll,1760006786.532199,1760006786.852727,1.7703740801994823,6.196309280698188,17.871270225129052,300.2111131623526
1760006790.659246,BEEP_RECOVER,normal_slouch,roll,1760006792.290411,1760006792.897809,16.0448547375588,56.156991581455806,25.0995812756017,251.8079273650418
1760006801.897246,BEEP_SLOUCH,fast_slouch,roll,1760006803.263924,1760006804.578007,4.798269294208978,16.793942529731424,16.88039108673273,320.1834417146772
1760006806.397246,BEEP_RECOVER,fast_slouch,roll,1760006808.065085,1760006808.86383,77.16692016618325,270.0842205816414,6.859735257658437,265.28234843398934
1760006817.337246,BEEP_SLOUCH,micro_slouch,roll,1760006818.960572,1760006820.059938,4.126685047941278,14.443397667794471,11.848941268310803,313.30046887213075
1760006821.837246,BEEP_RECOVER,micro_slouch,roll,1760006823.390724,1760006824.866431,88.81723561123279,310.86032463931474,17.30483454959507,314.6777031065315
1760006830.731246,BEEP_SLOUCH,lateral_left,pitch,1760006832.128744,1760006834.591148,6.776824496438849,40.66094697863309,75.95099391545756,101.63724986932937
1760006835.231246,BEEP_RECOVER,lateral_left,roll,1760006836.795307,1760006837.793863,14.635349498389818,51.223723244364365,148.7526414186156,203.74924380966297
