timestamp,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad,quat_rel_x,quat_rel_y,quat_rel_z,quat_rel_w
1763249270.316935,-0.00409,-0.007561,0.018607,-0.000886,-0.001508,-0.000212,-0.0005620000000000069,-0.0019200000000000328,-0.0005920000000000369,0.0005686960916745365,-0.005327153290409026,0.0019131994861757047,5.3573741844274714e-05,0.9999839789893641
1763249270.371374,-0.009482,-0.009046,0.013395,-0.000691,-0.001793,-0.000487,-0.0007209999999999994,-0.0016970000000000318,-0.0005640000000000089,0.0007297340162777388,-0.005584389290789858,0.00205984716716775,-0.00010348621910662333,0.9999822803012559
1763249270.405837,-0.013317,-0.01133,0.008619,-0.000296,0.001326,-0.001449,-0.0011460000000000081,-0.0011880000000000224,-0.0005070000000000352,0.001159708599964504,-0.005916011720840225,0.002362922028096348,-0.0004204514196761294,0.9999796201050358
1763249270.437059,-0.010331,-0.011208,0.012708,-0.000768,0.001016,0.000398,-0.001375000000000015,-0.0009070000000000189,-0.00047600000000003195,0.0013916082148047737,-0.006139114680305619,0.002538558698777557,-0.000602108649026682,0.9999777519804377
1763249270.498321,8.2e-05,0.000376,0.010041,0.00038,-0.002798,-0.002383,-0.001493000000000022,-0.0007480000000000264,-0.0004549999999999832,0.0015108762966744016,-0.0064318053500912135,0.002672114557697308,-0.0007318000101692798,0.9999754777755674
1763249270.527664,-0.007917,0.006753,0.003017,0.000629,0.000985,-0.001427,-0.001375000000000015,-0.0005970000000000142,-0.00039999999999995595,0.0013915832317227816,-0.006542354122596598,0.0026388001949932856,-0.0008283071305097804,0.9999747738035011
1763249270.56203,-0.010781,0.003858,-0.001561,0.00227,0.001363,0.000843,-0.0010950000000000126,-0.0002860000000000362,-0.0002790000000000292,0.0011082201879695774,-0.006553595283591439,0.0024966750092075916,-0.0009927575055346163,0.9999749154030277
1763249270.618786,-0.009787,0.003294,-0.009498,0.00036,0.001377,0.001331,-0.0010270000000000001,0.00016299999999996873,-0.00015799999999999148,0.001039413434938491,-0.006370784288368043,0.002417129223132215,-0.0011977093811562872,0.9999760677566779
1763249270.646515,-0.003619,-0.006955,-0.008566,-0.000568,0.003693,-0.00084,-0.0011710000000000054,0.0005919999999999814,-7.499999999993623e-05,0.0011850580316331016,-0.006132234657279301,0.002435784776307943,-0.0013823971109207227,0.9999772755562295
1763249270.676991,-0.002651,-0.005095,0.004555,0.000872,0.001979,-0.001966,-0.0013250000000000206,0.0008669999999999789,-3.2000000000032e-05,0.0013409176468933415,-0.006070598790566909,0.002501627425643081,-0.001515602754747887,0.9999772960616842
1763249270.731501,-0.001771,-0.002521,0.005394,0.000358,0.000707,-0.000762,-0.0013240000000000196,0.0010639999999999816,1.7000000000044757e-05,0.0013398646464800046,-0.006206642182588087,0.0025359178237371206,-0.0016403306407885582,0.9999761777307486
1763249270.81082,0.000157,-0.003062,-0.00103,0.000674,-0.00015,-0.001308,-0.0014110000000000233,0.0011559999999999904,2.599999999997049e-05,0.0014278745876488141,-0.006169180193194961,0.0025719403676018157,-0.0016819595126391538,0.9999762483932743
1763249270.811066,0.002085,-0.003604,-0.007454,0.000989,-0.001007,-0.001855,-0.0014969999999999983,0.0012489999999999724,3.500000000000725e-05,0.0015149342993944492,-0.0061316242714687715,0.002608091981495605,-0.0017245695165544663,0.9999763131694632
1763249270.840717,0.002238,-0.00092,-0.00272,-0.001248,0.001743,-0.000403,-0.001689999999999997,0.0011249999999999871,-2.599999999997049e-05,0.0017101782125409082,-0.005982573931821932,0.002670680433751982,-0.00163481478699741,0.9999772015680075
1763249270.893273,0.004291,-0.002817,0.004559,0.000533,0.001272,-0.001304,-0.0017330000000000123,0.0009199999999999764,-8.399999999997299e-05,0.0017537791160329996,-0.006011519080076072,0.002700190064724233,-0.0015327316080547566,0.9999771104109243
1763249270.924983,0.002017,0.001964,0.005693,-0.000521,0.000948,-0.000866,-0.0017250000000000043,0.0007059999999999844,-0.00013499999999999623,0.0017456185420204884,-0.006142399175332361,0.0027269169300765065,-0.0014419114382533994,0.9999763775949069
1763249270.952953,0.00202,-0.001872,-0.003194,0.000826,-0.000228,9.2e-05,-0.0017469999999999986,0.0006119999999999737,-0.00016199999999999548,0.001767932999190036,-0.006115426597191775,0.0027312590343624463,-0.0013888025463889926,0.9999766062309201
1763249271.007726,0.002516,0.001833,-0.01043,0.001212,0.000282,-0.000487,-0.0017560000000000076,0.0005919999999999814,-0.00016799999999994597,0.0017769872754663518,-0.005952709436879006,0.0026965000620101684,-0.0013522976702819865,0.9999777324664718
1763249271.038246,0.003581,0.005815,-0.00959,-0.00016,0.002828,0.001107,-0.0017630000000000146,0.0004379999999999662,-0.00020799999999998597,0.0017842189131821728,-0.005659730249554426,0.002627411151891499,-0.0012253661072011077,0.9999797811166208
1763249271.099606,0.005475,0.002706,-0.003835,0.001008,0.002569,-0.00121,-0.0017739999999999978,0.00024899999999997147,-0.000256000000000034,0.0017953184428707858,-0.005501201411245183,0.002593675893201707,-0.0011004849935106233,0.9999808990981642
1763249271.127822,0.005486,-0.001558,0.000646,-0.000495,0.001026,-0.000859,-0.001712000000000019,8.599999999997499e-05,-0.00028600000000000847,0.0017325572703603687,-0.005425465590266716,0.0025422147626306467,-0.0010041467722790955,0.9999815464079771
1763249271.158318,0.008235,0.008226,-0.007052,0.001261,-0.003103,-0.002325,-0.0014570000000000138,-8.50000000000295e-05,-0.0002870000000000372,0.0014744717934424556,-0.0053802118820770635,0.0023971847659600976,-0.0009078895781852274,0.999982241123219
1763249271.213576,-0.005572,0.012111,-0.01114,0.000182,0.000463,0.000503,-0.0012050000000000116,2.199999999996649e-05,-0.00022100000000002673,0.0012195338378393483,-0.005115264994293413,0.0022019592653975528,-0.0009214844787927123,0.9999840680259797
1763249271.29576,-0.002116,0.00741,-0.01382,-2.7e-05,0.00169,0.000846,-0.0011500000000000121,0.00023399999999998422,-0.00015999999999993797,0.0011638540712676504,-0.004717224459397099,0.0020761683572698697,-0.0009692815039482414,0.9999862488113115
1763249271.296005,0.001341,0.002709,-0.016501,-0.000237,0.002917,0.00119,-0.0010960000000000136,0.0004469999999999752,-9.899999999996023e-05,0.001109206636226101,-0.004318187931352256,0.0019511216215534369,-0.0010158744992595813,0.999988257119257
1763249271.336937,0.00969,-0.001674,-0.00335,0.000557,0.004094,-0.001356,-0.0012330000000000119,0.00035299999999996445,-0.000144000000000033,0.0012478452041503607,-0.004094281469176991,0.001967273011232616,-0.000930285506027603,0.9999892505747389
1763249271.397662,0.010106,0.000966,-0.004424,0.000121,0.001105,-0.001691,-0.0011530000000000151,2.099999999996549e-05,-0.00021300000000001873,0.0011669209261896962,-0.004088265751893366,0.0019222969148442112,-0.0007562656463152486,0.9999895094049664
1763249271.397881,0.010522,0.003606,-0.005497,-0.000315,-0.001884,-0.002027,-0.0010720000000000174,-0.00031200000000003447,-0.0002809999999999757,0.0010848407994603348,-0.004081160800235924,0.0018781943655930412,-0.000582023155693936,0.9999897388281012
1763249271.434515,0.004434,0.01268,-0.021447,0.000345,-0.006401,-0.003043,-0.0008060000000000012,-0.0005150000000000154,-0.00028799999999995496,0.0008156214081811164,-0.0038426165552914743,0.0016804274893676401,-0.00043848304913464767,0.9999911090575144
1763249271.489232,0.00105,0.018274,-0.039908,-0.000502,-0.003664,-0.003385,-0.0004800000000000082,-0.00046600000000002195,-0.00022400000000000198,0.00048573235726495634,-0.003239420957224624,0.0013626118152858784,-0.00036781526357549006,0.9999937570569302
1763249271.519546,0.004885,0.022721,-0.046027,-0.000459,-0.002824,-0.002779,-0.00019800000000000373,-0.00041100000000002246,-0.00016599999999999948,0.0002004367262474216,-0.002356020830746064,0.0009992825272276578,-0.0002540132076631843,0.9999966930333151
1763249271.574471,0.006155,0.024075,-0.050264,0.000302,-0.002343,-0.000698,0.00013900000000000023,-0.0005040000000000322,-0.00013399999999996748,-0.000140737903555177,-0.001386671211285809,0.0005860201552719269,-5.007558563579172e-05,0.9999988656072393
1763249271.61713,0.001423,0.029818,-0.045139,0.000919,0.001545,-0.001941,0.0006369999999999987,-0.0004850000000000132,-4.899999999996574e-05,-0.0006448152107356997,-0.00043054389191528666,9.234586690038717e-05,9.402477831357836e-05,0.9999998986317644
1763249271.646477,0.00076,0.018231,-0.032566,-0.000266,0.002247,0.000341,0.0012049999999999839,-0.0003310000000000257,8.099999999999774e-05,-0.0012198394053718475,0.00034823517244753777,-0.0003945866333043367,0.0001405233361678471,0.9999998516434118
1763249271.698178,-0.003478,0.017401,-0.018155,8.2e-05,0.000819,0.000654,0.0018099999999999783,1.1999999999984245e-05,0.0002630000000000132,-0.001832254182224352,0.000847649686528522,-0.0008329408280389054,4.2439255718973786e-05,0.9999992929489978
1763249271.728317,0.001093,0.011683,-0.012075,0.000407,0.001269,5.7e-05,0.0021529999999999883,0.00025999999999998247,0.00038000000000004697,-0.0021795470432114383,0.0011622229497668165,-0.0010886077867727027,-3.4766259413702635e-05,0.9999987314802999
1763249271.757914,0.008245,0.003615,-0.010146,0.001288,0.00235,0.002645,0.0023819999999999952,0.0002909999999999857,0.0004250000000000087,-0.002411405501620917,0.0013387667163266385,-0.0012523091153377273,-2.227714562306679e-05,0.9999983194632318
1763249271.813639,0.009168,0.001484,-0.003468,0.000859,0.000615,0.00224,0.002556999999999976,0.00011899999999998023,0.00041199999999996795,-0.002588699870415101,0.0014325548816810328,-0.0013661562042001259,8.2639337724736e-05,0.9999980372853122
1763249271.844744,0.010146,0.007654,-0.006906,0.002563,-0.002103,-0.001871,0.0027579999999999827,-0.00011300000000002974,0.00038800000000005497,-0.0027922362756348518,0.0014476424552030132,-0.001474825106967807,0.0002062735062691272,0.9999978433344077
1763249271.878837,-0.000414,0.01041,-0.007669,0.001016,0.002224,-0.000154,0.003259999999999985,-0.00020700000000001273,0.0004469999999999752,-0.003300524723463788,0.0016397269869482638,-0.0017827681670407151,0.0002867281439437666,0.9999970254055971
1763249271.931988,0.000658,0.005987,-0.00592,0.001132,0.00117,0.001379,0.0036189999999999833,-0.00015300000000001424,0.0005190000000000472,-0.003664029569850652,0.0017857945394919323,-0.0020060848428568867,0.00028239648315650165,0.9999963534001974
1763249271.998285,0.006325,0.000452,-0.002717,0.001009,0.00186,0.000725,0.003671999999999981,-0.00034600000000001296,0.0004810000000000647,-0.0037178000335703065,0.001942055949325094,-0.0020715923301647347,0.00040871052569082036,0.9999958849313398
1763249271.99851,0.011993,-0.005083,0.000485,0.000887,0.002549,7.1e-05,0.0037249999999999783,-0.0005390000000000117,0.00044200000000005346,-0.003771410683997195,0.0020981861086473296,-0.002137004506323275,0.0005351318773984538,0.9999953722196255
1763249272.059428,0.019944,-0.012045,0.011113,0.000187,0.000865,0.000625,0.0037480000000000013,-0.0011200000000000099,0.00030399999999997096,-0.003794766022381213,0.0019979840150010936,-0.002124064331087446,0.0008218166392969066,0.9999954105034706
1763249272.089521,0.014102,-0.001276,0.006736,0.002001,-0.002554,-0.000137,0.003810999999999981,-0.0017410000000000203,0.00016300000000002424,-0.0038585980791659424,0.0017852210815297465,-0.0021040121196705397,0.0011100226046374829,0.9999955769744723
1763249272.11948,0.008071,0.001588,-0.002196,0.001487,-0.004625,0.000404,0.003955999999999987,-0.0021980000000000333,7.500000000004725e-05,-0.004005349731759172,0.0017018130849165442,-0.002158206310095865,0.0013354465561880875,0.9999953312692229
1763249272.174668,-0.003061,-0.00117,-0.013361,0.00264,-0.005223,-0.001864,0.003959999999999991,-0.0022540000000000338,6.20000000000065e-05,-0.0040093946368310596,0.0018486610257179951,-0.0021966381950561387,0.0013880301269776074,0.9999949152897822
1763249272.206801,-0.005009,0.001472,-0.014729,0.002098,-0.001128,-0.001132,0.003924999999999984,-0.0021170000000000355,9.00000000000345e-05,-0.003974016784696555,0.0021592135165797942,-0.002254456279247007,0.0013670911819086329,0.9999941931259277
1763249272.236991,0.000252,-9.8e-05,-0.006382,0.001033,-0.000388,2.7e-05,0.003938999999999998,-0.0020850000000000313,9.999999999998899e-05,-0.003988180604248021,0.002362447145169661,-0.002311679738388084,0.0013838203258758949,0.9999935799901813
1763249272.297673,-0.000384,-0.002487,-0.0031,0.00257,-0.000862,0.000422,0.003945999999999977,-0.0021280000000000188,9.100000000006325e-05,-0.003995317535170906,0.0024332920760741904,-0.0023321357879425453,0.0014184627694282404,0.9999933140755046
1763249272.328567,-0.001642,-0.007555,-0.005222,0.002145,-0.002025,0.001685,0.003833000000000003,-0.0020240000000000258,9.700000000001374e-05,-0.0038807720437951665,0.0024806650362474304,-0.002285239012091723,0.0013710449371572928,0.9999933720877433
1763249272.365214,-0.011911,-0.009912,-0.004396,0.002682,-0.001031,0.000593,0.003372999999999987,-0.0016530000000000156,0.00011200000000000099,-0.0034149777782812862,0.002559633816064478,-0.002065263265533093,0.0011905061670303954,0.9999938828100089
1763249272.420813,-0.016623,-0.00894,-0.002426,0.001099,-0.000381,0.000201,0.002937999999999996,-0.0011080000000000256,0.00017299999999997873,-0.00297438415952192,0.0026082016801784835,-0.0018515717053137356,0.000913631824808629,0.9999944671062457
1763249272.450692,-0.011079,-0.017366,0.000383,0.000609,0.001747,0.000633,0.002460999999999991,-0.0005670000000000119,0.00022800000000000598,-0.0024914994112830435,0.002603245141858725,-0.0016026533209174722,0.0006301471252129903,0.999995128753968
1763249272.480719,-0.008932,-0.013575,0.000686,0.000744,0.001911,-0.000539,0.001903999999999989,-0.00016600000000002724,0.00023499999999998522,-0.001927481850403756,0.0025932381439683614,-0.0013098029759294248,0.0004191684012507993,0.9999956919056924
1763249272.530386,-0.007738,-0.018727,0.00617,0.001237,0.002426,-0.002501,0.0012510000000000021,0.00013099999999996448,0.00020200000000003548,-0.001266428168557654,0.0025326161998249254,-0.0009551190478721532,0.0002534040518529842,0.99999630468776
1763249272.560561,-0.001987,-0.006746,-0.00182,0.000997,0.001921,-0.00209,0.0008419999999999817,0.00030099999999996796,0.00017699999999998273,-0.0008523184322840327,0.002489787371896656,-0.0007319339954172943,0.0001574878519619797,0.9999966202088114
1763249272.6094,-0.005908,-0.001405,-0.001029,-0.000325,0.001647,-0.000354,0.0007469999999999977,0.0005739999999999912,0.00022900000000003473,-0.0007561842116148298,0.002492349960167274,-0.0006829111869831145,1.54202424617108e-05,0.9999966607875264
1763249272.639463,-0.001636,-0.006319,-0.006221,0.00017,0.001406,0.001186,0.0005379999999999829,0.0008499999999999897,0.0002630000000000132,-0.0005445953501048151,0.002590307457465958,-0.0005983082654270317,-0.00011294491438637243,0.9999964597827043
1763249272.702195,-0.001397,-0.008046,-0.007966,8.5e-05,0.003362,0.000605,0.00019999999999997797,0.0009879999999999889,0.00024299999999999322,-0.0002025501021144238,0.0027824803208905628,-0.0004702325627497037,-0.00015419208320087592,0.9999960064467269
1763249272.731964,0.001527,-0.006645,-0.000377,-0.000263,0.004344,-0.001406,-0.0003270000000000217,0.0010489999999999666,0.00017299999999997873,0.00033087941272072485,0.0029249505991947016,-0.00023087670516004286,-0.00016422294859690968,0.9999956821860595
1763249272.762007,0.000685,-0.000956,0.007454,0.000388,0.002303,-0.004513,-0.0005170000000000174,0.0009889999999999899,0.00012699999999998823,0.0005232784203004215,0.00279274026743846,-9.84254919599997e-05,-0.00015417596984239332,0.9999960835643265
1763249272.814405,0.00495,0.000822,0.006517,0.000451,-0.002426,-0.002804,-0.0005080000000000084,0.0009149999999999714,0.00011099999999997223,0.0005140502841869399,0.002572576837353086,-4.913175055363227e-05,-0.00015120305373674155,0.999996678280545
1763249272.844506,0.006631,-0.004477,-0.000526,-0.000431,-0.00205,-0.000938,-0.0005730000000000179,0.0006519999999999859,3.500000000000725e-05,0.0005799510767912908,0.002510906508185874,-1.8830199949651516e-08,-2.4252215672308786e-05,0.999996847375199
1763249272.902084,0.003667,-0.002759,-0.01063,0.000135,-0.000299,-0.001314,-0.0007050000000000112,0.0004019999999999857,-4.700000000001925e-05,0.0007134397294343287,0.0026558383160901963,3.312930356828489e-05,0.00012943119093884042,0.999996464330177
1763249272.93026,0.002142,0.002964,-0.004854,0.0001,-0.000703,-0.00196,-0.0007790000000000019,0.00025399999999997647,-9.599999999998499e-05,0.0007884434756639525,0.002841761893484656,2.7012153597702135e-05,0.00023687673837579845,0.9999959337662805
1763249272.96069,0.005019,0.003894,-2.1e-05,0.000718,-0.00096,-0.000697,-0.0006180000000000074,-1.2000000000012001e-05,-0.00013499999999999623,0.000625426002767604,0.0028868566783310425,-6.745884104858088e-05,0.00038257732223088807,0.999995757562209
1763249273.016493,0.001739,0.002653,-0.0024,0.00059,-0.002203,-0.001749,-0.0004340000000000177,-0.000245000000000023,-0.00016300000000002424,0.00043925894425486667,0.002865743281979088,-0.0001580737602541165,0.000500089719264617,0.9999957562101957
1763249273.049508,0.002477,0.004672,-0.005057,0.000873,-0.000548,-8.8e-05,-0.0002640000000000142,-0.0002850000000000352,-0.00014499999999995072,0.0002671275986581012,0.002957191633500807,-0.000269677189922192,0.0005357785737210019,0.9999954476062258
1763249273.102198,-0.006079,0.000214,-0.006489,0.000394,0.00047,-0.000604,-0.00020400000000000973,-0.00019700000000003048,-0.00011399999999994748,0.00020643451057575368,0.0031027435362677887,-0.00033579122306576746,0.0005144285664838346,0.9999949977825153
1763249273.132738,-0.005003,0.002699,-0.002845,0.002167,0.003152,-0.001124,-0.00010000000000001674,4.999999999996674e-05,-3.6999999999953737e-05,0.00010122522749436702,0.0032212804277603414,-0.00041998719855624976,0.00040442624808260946,0.9999946416869286
1763249273.225123,0.000165,0.001173,-0.001723,0.002292,0.00334,-0.001161,-3.600000000000825e-05,4.899999999996574e-05,-2.6999999999999247e-05,3.645643900251905e-05,0.003253778981891873,-0.00046111427935154037,0.00041129695034275427,0.9999945155503489
1763249273.225362,0.005333,-0.000353,-0.000602,0.002416,0.003528,-0.001197,2.8000000000000247e-05,4.799999999996474e-05,-1.6999999999933735e-05,-2.831234193165222e-05,0.003286502956377481,-0.0005022056317246018,0.0004170790439755531,0.9999943863506897
1763249273.256827,0.008069,-0.00376,0.002441,0.000985,0.002148,-0.000749,-2.8000000000000247e-05,-0.00020200000000003548,-8.699999999994823e-05,2.8312341931624463e-05,0.0032562839958961403,-0.0004653178945754118,0.0005413853847979957,0.9999944434823927
1763249273.286827,0.013396,0.004177,0.00078,0.000728,-0.001158,-0.001146,0.00017099999999997673,-0.0006340000000000234,-0.00016099999999996673,-0.00017307917922204652,0.0031710042814800023,-0.0005481610136103907,0.0007536666660285449,0.9999945381040372
1763249273.341786,0.007431,0.004994,-0.002871,-0.000178,-0.000695,0.000427,0.0004750000000000032,-0.0008870000000000267,-0.00017400000000000748,-0.0004807680169756634,0.0031619689841306227,-0.0007029543445858428,0.0008842623244762688,0.9999943629278489
1763249273.373374,0.004414,-0.00041,-0.011858,0.002119,0.001689,0.001503,0.00048499999999998544,-0.0011610000000000231,-0.00023899999999998922,-0.0004909429114372532,0.0033224806526086937,-0.000747002534828364,0.001053652727879953,0.9999936464425437
1763249273.404776,0.001054,-0.005197,-0.003759,-0.000163,0.007889,0.002162,0.00027800000000000047,-0.0012340000000000129,-0.00029000000000001247,-0.000281449479470286,0.003499740502615258,-0.0006825258084255468,0.0011196221506242481,0.9999930161862007
1763249273.462485,0.015274,-0.013291,0.012,0.000738,0.007739,-0.001702,2.000000000002e-06,-0.0015460000000000196,-0.0004109999999999392,-2.0271769880786383e-06,0.003397491544564611,-0.0005130946050147175,0.0012647571053344252,0.9999932970648331
1763249273.500448,0.024206,-0.001812,0.019467,0.000839,0.002123,-0.002577,-5.9000000000003494e-05,-0.0022390000000000188,-0.0005889999999999507,5.963842206241354e-05,0.003011939185978245,-0.0003866743708580509,0.0015628717751137947,0.999994168051537
1763249273.531803,0.029396,-0.000196,0.008006,-0.000737,-0.00375,-0.003292,3.399999999997849e-05,-0.0032220000000000304,-0.0008129999999999526,-3.440247207467384e-05,0.002691382185398989,-0.0003551874876529856,0.0020236674315445694,0.999994267520523
1763249273.56181,0.029953,0.005083,-0.003488,0.000511,-0.004482,-0.001387,0.0002829999999999777,-0.004272000000000026,-0.0010259999999999714,-0.0002864873366919263,0.002620362765560453,-0.0004660801564328968,0.0025595449424073644,0.9999931825757377
1763249273.61631,0.027786,0.005381,-0.013886,0.000385,-0.00262,-0.000653,0.00043399999999998995,-0.005328000000000027,-0.0012550000000000061,-0.0004393818796318838,0.0028352791544381632,-0.0005953672913610649,0.0031435453562892266,0.9999908623845009
1763249273.646958,0.026758,0.005657,-0.010732,0.000235,-0.000441,-0.00126,0.0006149999999999767,-0.006428000000000017,-0.0014889999999999626,-0.000622558936322043,0.0030562924736031736,-0.0007408698769844101,0.0037524391914142965,0.9999880146223032
1763249273.701836,0.024986,0.004986,-0.002136,0.002587,-0.003398,-0.00082,0.0008969999999999811,-0.007548000000000027,-0.0017099999999999893,-0.0009079931170206945,0.0031447888943657108,-0.0009071196705564,0.004349978278492601,0.9999851824530651
1763249273.733364,0.030823,0.002865,-0.009363,0.001541,-0.007708,-0.00018,0.0010689999999999866,-0.008711000000000024,-0.0019569999999999865,-0.0010821612406023695,0.0032009393677741166,-0.0010087545346453234,0.004964276312729133,0.9999820460198992
1763249273.813089,0.029297,-0.000636,-0.021645,0.001718,-0.004797,-0.000893,0.0009149999999999991,-0.00993700000000003,-0.002271000000000023,-0.0009261673438428208,0.0036228895474769273,-0.0010271812368927557,0.005668786016463973,0.9999768419494189
1763249273.813325,0.027771,-0.004137,-0.033928,0.001893,-0.001885,-0.001608,0.0007619999999999849,-0.011162000000000033,-0.002581999999999973,-0.0007713282340545413,0.004045617304077636,-0.0010468254433730305,0.006374236427886919,0.999970952701668
1763249273.862986,0.023369,0.002903,-0.037982,0.001839,-0.000804,2e-05,0.0004190000000000027,-0.012014000000000025,-0.002835000000000032,-0.0004242201936270895,0.004792391195914096,-0.0010444952415153107,0.006935875374710319,0.999963917173566
1763249273.893076,0.029896,0.000335,-0.036127,0.001199,0.002037,-0.001148,0.00015299999999998648,-0.012912000000000035,-0.003086000000000033,-0.00015496698768277528,0.005549695419833156,-0.0010835766662849865,0.0075234546905618895,0.9999557112051887
1763249273.923182,0.036788,0.002883,-0.023258,0.001294,0.003638,-0.000173,-2.8000000000000247e-05,-0.014054000000000011,-0.003379000000000021,2.8309558079697705e-05,0.0061891039797811465,-0.0011382635060574811,0.008218990772165796,0.9999464223341196
1763249273.979757,0.040121,-0.001163,-0.012493,0.001389,0.003248,-0.001741,-0.00020900000000001473,-0.015313000000000021,-0.0036969999999999503,0.00021153779438759512,0.006565566126992094,-0.0011297004891037685,0.008932654880899003,0.9999379104699531
1763249274.015588,0.038606,0.006196,-0.013825,0.002665,0.002153,-0.001161,-0.00010700000000002374,-0.016668000000000016,-0.00398900000000002,0.00010822390104528457,0.006827407953722872,-0.001239194383284299,0.009677824766570968,0.9999290927889344
1763249274.045508,0.029348,0.003082,-0.01053,0.001662,0.001769,0.000513,2.8000000000000247e-05,-0.017733000000000027,-0.004209000000000018,-2.8372130678466778e-05,0.007077236726299025,-0.001363849485473882,0.010271308577662166,0.9999212733285573
1763249274.100477,0.029622,-0.001691,-0.008328,0.002855,0.001251,0.002191,-5.0000000000050004e-06,-0.01870700000000003,-0.004433999999999938,5.03852310151931e-06,0.007301447964554495,-0.0013962625378826975,0.010812333813121699,0.9999139126675155
1763249274.129771,0.03838,-0.011466,-0.005015,0.00056,0.00078,0.000928,-0.00034900000000001596,-0.01995600000000003,-0.004769000000000023,0.00035317854275163096,0.007477417892461684,-0.0012536554063379628,0.011486791239237445,0.9999052806125238
1763249274.183504,0.044927,-0.013547,-0.004834,0.001111,-0.000816,-0.002566,-0.0009810000000000096,-0.02144400000000002,-0.005201000000000011,0.000992746036300396,0.00758760329571489,-0.0009452754009325274,0.012272632275410344,0.9998954531488159
