quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
-0.103736,0.014199,0.169923,0.979879,-0.001594,0.002238,-0.005607,-0.002351,-0.003626,0.003268,0.063081,0.198471,-0.978075,0.06312277877722693
-0.103741,0.014206,0.169894,0.979884,0.001909,0.006264,-4.3e-05,-0.000983,-0.0046,0.001821,0.063089,0.198481,-0.978072,0.0631323404409402
-0.10372,0.014355,0.169924,0.979878,0.004408,0.009596,0.005566,-0.000559,-0.002532,0.001611,0.063381,0.198388,-0.978072,0.06342384467979874
-0.103687,0.014413,0.169937,0.979879,0.004574,0.012004,0.004667,-4.5e-05,-0.000792,0.001445,0.063486,0.198303,-0.978083,0.06352923247856444
-0.103638,0.014569,0.169871,0.979893,-0.004032,0.012365,-0.008071,0.001028,0.001071,-0.000498,0.063763,0.198158,-0.978094,0.06380558853832058
-0.103631,0.014612,0.169792,0.979907,-0.005496,0.009955,-0.013285,-4.5e-05,0.000712,0.000611,0.063827,0.198135,-0.978094,0.06387165114939299
-0.103648,0.014635,0.169711,0.979919,-0.005005,0.007933,-0.014115,0.000265,0.000816,-9.4e-05,0.063862,0.198166,-0.978086,0.06390613040801495
-0.103666,0.014658,0.16963,0.979931,-0.004514,0.00591,-0.014945,0.000575,0.000921,-0.000799,0.063897,0.198198,-0.978077,0.06394094528439803
-0.103764,0.014619,0.169393,0.979962,-0.003778,-0.001134,-0.012165,4.3e-05,-0.001723,-0.000297,0.063805,0.198417,-0.978039,0.0638492933635708
-0.103853,0.01459,0.169294,0.97997,-0.002057,0.000768,0.001676,0.000169,-0.002857,0.001516,0.06376,0.198606,-0.978003,0.06380218214106019
-0.103893,0.014584,0.169413,0.979945,-0.003143,0.001275,0.01115,-0.000488,-0.00131,0.000691,0.063784,0.198678,-0.977987,0.06382801593956451
-0.103905,0.014578,0.169522,0.979925,-0.002121,-0.00013,0.013204,-0.000421,0.000242,0.001315,0.063799,0.198696,-0.977982,0.06384242001944514
-0.103917,0.014573,0.16963,0.979905,-0.001098,-0.001536,0.015258,-0.000353,0.001795,0.001938,0.063815,0.198714,-0.977978,0.0638585853904446
-0.10391,0.01458,0.16973,0.979889,-0.001912,-0.001084,0.011226,-0.00075,0.002741,0.001156,0.063848,0.198691,-0.97798,0.06389030937450128
-0.103932,0.014541,0.169797,0.979875,-0.006254,-0.003233,-0.006323,-0.00114,0.003602,0.000365,0.063792,0.198743,-0.977973,0.06383475263906319
-0.103965,0.014483,0.169768,0.979878,-0.006076,-0.006108,-0.010917,-0.000705,0.002766,0.001282,0.063683,0.198828,-0.977963,0.06372612980806208
-0.104004,0.014439,0.169688,0.979888,-0.004313,-0.00357,-0.008514,-0.000745,0.001951,0.001606,0.063594,0.198924,-0.977949,0.06363660913201492
-0.104043,0.014395,0.169607,0.979899,-0.00255,-0.001031,-0.006111,-0.000785,0.001137,0.001929,0.063505,0.19902,-0.977936,0.06354689503920602
-0.104138,0.01439,0.169514,0.979905,0.001076,0.001911,-0.001386,-0.001185,-0.001079,0.00238,0.063508,0.199211,-0.977897,0.06355013092292568
-0.104153,0.014429,0.1695,0.979905,-1.7e-05,0.002514,0.001551,-4.1e-05,-0.000212,0.002627,0.063586,0.199228,-0.977888,0.06362889183512889
-0.104172,0.014513,0.169526,0.979897,0.00083,0.006654,0.005675,-4.7e-05,0.000282,0.00028,0.063762,0.199236,-0.977875,0.06380549999414352
-0.104174,0.014553,0.169549,0.979892,0.001092,0.005073,0.004109,-0.000134,0.000809,0.000802,0.063845,0.199223,-0.977872,0.06388938725714009
-0.104175,0.014592,0.169572,0.979888,0.001353,0.003492,0.002543,-0.000221,0.001336,0.001324,0.063928,0.19921,-0.977869,0.06397099996678204
-0.104166,0.014608,0.169561,0.97989,0.001243,0.002431,-0.000186,-0.000225,0.001363,0.001351,0.063953,0.199188,-0.977872,0.06399712432458185
-0.104161,0.014686,0.169548,0.979892,0.000508,0.003345,-0.000498,0.000203,6.7e-05,0.000218,0.064102,0.199153,-0.97787,0.06414594747979176
-0.104166,0.014692,0.169527,0.979895,-0.000732,0.003661,-0.001024,0.000766,0.000254,0.000823,0.06411,0.199162,-0.977867,0.06415513373938003
-0.104187,0.014747,0.169541,0.979889,-0.000371,0.002245,0.002223,0.000472,-0.000436,0.000779,0.064229,0.199183,-0.977855,0.06427302557236206
-0.104206,0.014765,0.169568,0.979883,-5.3e-05,0.00032,0.000317,0.001031,0.000258,0.001147,0.064277,0.199212,-0.977846,0.06432029174531767
-0.104203,0.014839,0.169619,0.979873,-0.000594,0.003594,0.00356,0.001003,0.000266,0.002693,0.064431,0.199178,-0.977843,0.0644749495237052
-0.104212,0.014871,0.169632,0.979869,-0.000899,0.00544,0.005389,0.001579,0.001924,0.001115,0.064499,0.199184,-0.977837,0.06454344755741521
-0.104209,0.014888,0.1697,0.979857,-0.002478,0.001039,0.004013,0.000541,0.0026,0.00026,0.064546,0.199167,-0.977838,0.06458965670923457
-0.104248,0.014855,0.16975,0.979845,-0.005411,-0.003211,-0.001325,-0.000514,0.002237,0.001366,0.064504,0.19925,-0.977823,0.06454820464738303
-0.104273,0.014831,0.169756,0.979842,-0.00251,-0.003414,0.000811,-0.00089,0.002023,0.001159,0.064467,0.199307,-0.977814,0.06451074391019294
-0.104298,0.014808,0.169762,0.979838,0.000392,-0.003618,0.002946,-0.001265,0.001808,0.000951,0.06443,0.199363,-0.977805,0.06447521823403106
-0.104297,0.014796,0.169829,0.979827,0.005019,0.001382,0.005524,-0.000762,0.000673,0.000207,0.064421,0.199361,-0.977806,0.06446499163850894
-0.104285,0.014826,0.169882,0.979819,0.003978,-0.006682,0.00794,-0.002326,0.000635,-0.000941,0.064486,0.199323,-0.97781,0.06453065889607063
-0.10416,0.014696,0.170014,0.979811,0.010416,-0.00823,0.009056,-0.001106,-0.001334,0.001162,0.064215,0.199117,-0.97787,0.06426013785914607
-0.104076,0.014668,0.170054,0.979814,0.016203,-0.003738,0.008763,-0.00038,-0.001519,0.00147,0.064142,0.198961,-0.977906,0.06418496520624407
-0.103702,0.014627,0.170206,0.979827,0.028731,-0.011983,0.007918,0.00014,0.000771,0.002333,0.063966,0.198241,-0.978064,0.06400896435699803
-0.103492,0.01459,0.170234,0.979845,0.025908,-0.006844,0.002509,0.000275,0.001746,0.002436,0.063828,0.197845,-0.978153,0.0638710095250696
-0.103282,0.014553,0.170262,0.979863,0.023084,-0.001704,-0.0029,0.000411,0.00272,0.002539,0.063689,0.197449,-0.978242,0.06373302967308096
-0.103064,0.014496,0.170126,0.979911,0.007073,-0.013032,-0.013608,-0.000914,0.002697,-8.1e-05,0.063477,0.197054,-0.978336,0.06352001824135034
-0.10302,0.014381,0.170064,0.979928,0.005806,-0.015017,-0.011815,-0.000395,0.001699,0.001014,0.063225,0.197014,-0.97836,0.06326687360716057
-0.103042,0.014193,0.169871,0.979961,-0.005557,-0.006439,-0.010462,0.000569,0.001643,0.00204,0.062826,0.197133,-0.978362,0.06286626960283918
-0.10312,0.014146,0.169835,0.97996,-0.008811,-0.005467,-0.004784,0.000595,0.000997,0.002961,0.062751,0.197302,-0.978332,0.06279305575208187
-0.103197,0.014098,0.169799,0.979959,-0.012066,-0.004494,0.000894,0.000622,0.00035,0.003882,0.062676,0.197471,-0.978303,0.06271752712644534
-0.10338,0.014059,0.169838,0.979934,-0.009037,0.00088,0.005987,-6.4e-05,0.000443,0.000493,0.062669,0.197835,-0.97823,0.0627105837986828
-0.103423,0.014056,0.169884,0.979921,-0.005674,-0.000693,0.004819,-6.8e-05,0.001698,0.000508,0.062687,0.197918,-0.978212,0.06272849494002823
-0.103467,0.014052,0.169929,0.979909,-0.00231,-0.002265,0.003651,-7.2e-05,0.002953,0.000523,0.062704,0.198001,-0.978194,0.0627446118527048
-0.103472,0.014033,0.169928,0.979909,0.004725,-0.001801,-0.003886,-1e-05,0.002202,0.000118,0.062669,0.198018,-0.978193,0.0627087972209707
-0.103386,0.014025,0.169885,0.979925,0.008444,-0.000838,-0.003201,8.4e-05,0.00141,0.000276,0.062614,0.197856,-0.978229,0.06265534368875704
-0.1033,0.014016,0.169841,0.979942,0.012164,0.000126,-0.002515,0.000177,0.000618,0.000434,0.062559,0.197695,-0.978265,0.06259976199682811
-0.103214,0.014007,0.169798,0.979959,0.015883,0.001089,-0.00183,0.000271,-0.000174,0.000592,0.062504,0.197534,-0.978301,0.06254440188340674
-0.10299,0.014071,0.169796,0.979982,0.011345,0.002816,0.002786,2.2e-05,-0.001292,0.000988,0.062554,0.197077,-0.97839,0.06259409968692109
-0.102898,0.01406,0.169837,0.979985,0.01384,-0.00855,0.005597,9.7e-05,-0.002095,0.001259,0.062509,0.196901,-0.978429,0.06254973278962174
-0.102761,0.014037,0.169892,0.97999,0.016298,-0.001638,0.007083,0.00104,-0.002718,0.003574,0.06243,0.19664,-0.978486,0.062469405335091176
-0.102624,0.014015,0.169948,0.979995,0.018757,0.005274,0.008568,0.001982,-0.003342,0.005889,0.06235,0.196379,-0.978544,0.06239121708348829
-0.10248,0.014178,0.169997,0.979999,0.005228,0.002973,0.003246,-2.7e-05,-0.001929,-0.001747,0.062632,0.196039,-0.978594,0.06267245657089202
-0.102379,0.014169,0.170003,0.980009,0.000557,0.000401,-0.001695,-5e-06,-0.000333,-0.000302,0.06258,0.195847,-0.978636,0.0626218899266825
-0.102371,0.014174,0.169979,0.980013,-0.001648,-0.000458,-0.005433,0.000552,5.3e-05,-0.000213,0.062584,0.195832,-0.978638,0.06262417402993911
-0.102413,0.014166,0.169912,0.980021,-0.005239,-6.3e-05,-0.007984,0.000659,-0.000249,0.001823,0.062569,0.19592,-0.978622,0.0626092461164271
-0.102468,0.014177,0.169851,0.980025,-0.006965,0.003094,-0.005861,0.000769,-0.001606,0.003183,0.062596,0.196027,-0.978599,0.06263716394273273
-0.102523,0.014187,0.169791,0.98003,-0.008691,0.006251,-0.003739,0.00088,-0.002962,0.004543,0.062622,0.196134,-0.978575,0.06266333851423675
-0.102719,0.01434,0.169743,0.980016,-0.009594,0.01198,-0.001327,0.000258,-0.00148,0.002133,0.062979,0.196463,-0.978486,0.06302022768592591
-0.102791,0.014444,0.169722,0.98001,-0.008532,0.012205,-0.004027,0.0008,-0.00034,0.001543,0.063203,0.196569,-0.978451,0.06324447018892831
-0.102863,0.014548,0.169701,0.980005,-0.007469,0.01243,-0.006727,0.001341,0.0008,0.000953,0.063426,0.196674,-0.978415,0.06346873646991641
-0.102935,0.014652,0.16968,0.979999,-0.006406,0.012656,-0.009427,0.001882,0.00194,0.000364,0.06365,0.196779,-0.97838,0.06369296843937106
-0.103006,0.014756,0.169658,0.979994,-0.005344,0.012881,-0.012127,0.002423,0.003081,-0.000226,0.063874,0.196884,-0.978344,0.0639166781807561
-0.10313,0.01487,0.169413,0.980021,-0.004369,0.005082,-0.015702,0.001435,0.002283,-0.000668,0.064089,0.1971,-0.978286,0.0641329043000414
-0.103167,0.014871,0.169278,0.980041,-0.002205,0.00217,-0.014282,0.001076,0.000678,0.000256,0.064077,0.197181,-0.978271,0.0641201143656088
-0.103204,0.014873,0.169142,0.98006,-4.2e-05,-0.000742,-0.012862,0.000717,-0.000928,0.001181,0.064065,0.197261,-0.978255,0.06410903201742524
-0.103214,0.014861,0.169066,0.980073,0.000733,-0.000479,0.003366,0.001308,-0.002488,0.00273,0.064029,0.197289,-0.978252,0.06407351836081403
-0.10321,0.014877,0.169134,0.980061,0.001347,4.5e-05,0.008003,0.000614,-0.000742,0.002114,0.064074,0.197272,-0.978253,0.06411729757739046
-0.103207,0.014894,0.169202,0.98005,0.001962,0.000568,0.01264,-7.9e-05,0.001004,0.001497,0.06412,0.197256,-0.978253,0.06416340814797644
-0.103192,0.01494,0.169434,0.98001,-0.000654,0.002675,0.014045,0.000696,0.00312,0.001114,0.064252,0.197196,-0.978256,0.06429545485650459
-0.10319,0.014965,0.169515,0.979996,2e-06,0.001618,0.010264,0.000449,0.003367,0.001457,0.064315,0.197177,-0.978256,0.06436020931355839
-0.103187,0.01499,0.169595,0.979982,0.000659,0.00056,0.006483,0.000203,0.003615,0.0018,0.064379,0.197159,-0.978255,0.06442441528844214
-0.103167,0.015011,0.169621,0.97998,0.000338,0.00076,-0.001948,0.000868,0.003687,0.00279,0.064419,0.197112,-0.978262,0.06446417791230043
-0.103167,0.015046,0.169545,0.979992,0.00678,0.002313,-0.001299,0.000155,0.000982,0.002103,0.064473,0.197104,-0.97826,0.06451756721883416
-0.103143,0.015068,0.169542,0.979995,0.007131,0.002398,-0.001264,0.000565,0.001937,0.002857,0.064507,0.197049,-0.978269,0.06455209212559103
-0.103124,0.015117,0.169555,0.979994,0.006098,0.002902,0.00053,0.000332,0.001772,0.002418,0.064599,0.196996,-0.978274,0.06464453283742526
-0.103106,0.015166,0.169567,0.979993,0.005066,0.003407,0.002324,9.9e-05,0.001608,0.001979,0.064691,0.196943,-0.978278,0.06473710611897593
-0.103088,0.015214,0.16958,0.979992,0.004033,0.003912,0.004119,-0.000135,0.001444,0.00154,0.064783,0.19689,-0.978283,0.06482792139396612
-0.103037,0.015304,0.169656,0.979983,0.001886,0.002935,0.004584,0.000349,0.000843,0.00118,0.064957,0.196757,-0.978298,0.0650027772383185
-0.103017,0.015357,0.169702,0.979976,7.9e-05,0.001604,0.001832,-4.7e-05,0.000711,0.000755,0.065064,0.196696,-0.978303,0.06510935722163372
-0.103015,0.015363,0.169706,0.979975,0.001134,0.001005,0.00054,0.000303,-5.1e-05,0.001532,0.065075,0.19669,-0.978304,0.06512125673771464
-0.102997,0.015379,0.169709,0.979977,0.0021,0.002392,0.001271,0.000259,5e-06,0.001453,0.0651,0.196649,-0.97831,0.06514724111921588
-0.102978,0.015394,0.169712,0.979978,0.003065,0.00378,0.002003,0.000216,6e-05,0.001375,0.065126,0.196608,-0.978317,0.06517089032922738
-0.102937,0.015519,0.169746,0.979974,0.004446,0.003153,0.000765,0.000509,-0.000977,0.001071,0.065362,0.196484,-0.978326,0.06540935208664797
-0.102926,0.015544,0.169742,0.979976,0.003854,0.003546,0.001405,0.00042,-0.000808,0.000885,0.065407,0.196452,-0.978329,0.06545395057837881
-0.102914,0.01557,0.169737,0.979977,0.003262,0.003938,0.002044,0.000332,-0.000638,0.000699,0.065453,0.196421,-0.978333,0.06549993606234568
-0.102869,0.015665,0.16976,0.979977,0.002515,0.002294,0.000898,0.000724,-0.000123,0.000943,0.065629,0.196301,-0.978345,0.06567596582145113
-0.10286,0.015703,0.169761,0.979977,0.002728,0.003715,0.002093,0.000485,-3.5e-05,0.001138,0.065701,0.19627,-0.978346,0.06574774903940411
-0.102851,0.015742,0.169761,0.979977,0.002942,0.005136,0.003288,0.000246,5.4e-05,0.001333,0.065774,0.196238,-0.978348,0.06582129061942449
-0.102838,0.015783,0.169853,0.979962,-0.002062,0.001525,0.003705,0.000144,0.000461,0.001753,0.065867,0.196193,-0.978351,0.06591588879044948
-0.102909,0.015837,0.169898,0.979946,-0.004113,0.001535,0.003353,-0.000455,0.002756,0.00273,0.066006,0.196309,-0.978318,0.06605490136417178
-0.102959,0.015842,0.169921,0.979936,-0.003685,0.001681,0.000862,3.8e-05,0.002293,0.002073,0.066038,0.196403,-0.978297,0.06608617813985107
-0.103009,0.015848,0.169944,0.979927,-0.003257,0.001828,-0.001629,0.000531,0.001829,0.001416,0.066071,0.196497,-0.978276,0.06611945529902692
-0.103042,0.015875,0.169925,0.979926,-0.003833,0.006315,-0.003669,0.00042,0.000517,0.001023,0.066131,0.196553,-0.978261,0.06617977223348016
-0.10313,0.015927,0.169886,0.979923,-0.001644,-0.000549,0.000407,4.4e-05,-8.5e-05,9.3e-05,0.066254,0.196707,-0.978221,0.06630372348326323
-0.103114,0.015933,0.1699,0.979922,0.001082,0.000358,0.001814,0.000692,-0.00133,0.001458,0.066264,0.196674,-0.978227,0.06631292174728964
-0.103105,0.015964,0.169925,0.979918,0.000874,0.004141,0.004303,0.000909,-0.002743,-3.9e-05,0.066328,0.196644,-0.978229,0.06637578454616706
-0.103078,0.016038,0.170028,0.979902,0.007081,-0.003475,0.010278,0.000914,0.000305,-0.000156,0.066484,0.196559,-0.978235,0.06653270367533863
-0.103032,0.016023,0.170051,0.979903,0.003125,-0.002432,0.004947,0.000558,0.001599,0.000287,0.066443,0.196473,-0.978256,0.06649234632146946
-0.102985,0.016008,0.170073,0.979905,-0.00083,-0.001388,-0.000383,0.000201,0.002893,0.00073,0.066402,0.196386,-0.978276,0.06645146953537681
-0.102939,0.015993,0.170095,0.979906,-0.004786,-0.000345,-0.005713,-0.000155,0.004187,0.001173,0.066362,0.1963,-0.978296,0.06641089747998022
-0.103087,0.015795,0.16994,0.97992,-0.012501,-0.011437,-0.0101,-0.000235,0.002831,0.001449,0.065993,0.196667,-0.978247,0.06604087697783395
-0.103252,0.015647,0.169838,0.979923,-0.014685,-0.000825,-0.002114,-0.000561,0.00343,0.003363,0.065737,0.197043,-0.978188,0.06578537651602855
-0.103366,0.015614,0.169801,0.979918,-0.013365,-0.003243,0.000896,-0.000181,0.002039,0.002918,0.065705,0.197278,-0.978143,0.06575154629825337
-0.103466,0.015573,0.169809,0.979907,-0.013429,-0.001608,0.00373,-0.000265,0.002054,0.00246,0.065659,0.197485,-0.978105,0.06570636851668861
-0.10369,0.015564,0.169948,0.979859,-0.009637,0.002596,0.009744,-0.001102,0.003998,0.001369,0.065745,0.197914,-0.978012,0.0657923220192768
-0.103774,0.015534,0.170061,0.979831,-0.005934,-0.000157,0.009313,-1.5e-05,0.003364,0.000914,0.065737,0.198078,-0.977979,0.06578464816256092
-0.103857,0.015504,0.170174,0.979803,-0.002231,-0.002911,0.008881,0.001072,0.00273,0.000459,0.065728,0.198243,-0.977947,0.06577667464168778
-0.103869,0.015482,0.170221,0.979794,0.000301,-0.004174,0.005334,0.001651,0.003233,0.000713,0.0657,0.198271,-0.977943,0.0657470685010449
-0.103759,0.015406,0.170322,0.979789,0.010331,-0.006085,-0.000255,0.001204,0.001197,0.00052,0.065535,0.198076,-0.977993,0.06558113885376055
-0.103654,0.015324,0.170302,0.979805,0.009032,-0.006946,-0.001593,0.000197,0.001764,0.001516,0.065334,0.197901,-0.978042,0.06538060026993942
-0.103608,0.015265,0.170283,0.979814,0.003118,-0.002398,-0.00055,3e-06,-0.002275,0.002509,0.065198,0.197835,-0.978065,0.06524536482163822
-0.103586,0.015237,0.170302,0.979814,0.005045,-0.009084,0.00698,-0.000828,-0.003447,-0.001184,0.06514,0.197801,-0.978075,0.06518681458662873
-0.103497,0.015161,0.170406,0.979806,0.009541,-0.00721,0.007844,0.001306,-0.001606,0.004005,0.064984,0.197647,-0.978117,0.06502851851178282
-0.10345,0.015187,0.170456,0.979802,0.000998,0.005561,0.005358,0.000653,-0.000951,0.001795,0.065029,0.197544,-0.978135,0.06507376947317438
-0.103459,0.015221,0.170472,0.979798,-0.001225,-0.002566,0.000365,-0.000459,-0.001026,-0.000669,0.065101,0.197548,-0.978129,0.06514680790022108
-0.103437,0.015207,0.170478,0.979799,-0.000249,-0.001768,-0.000797,-0.000444,0.000544,-0.000218,0.065067,0.197511,-0.978139,0.06511307292115041
-0.103478,0.015183,0.170437,0.979803,-0.006799,-0.004773,-0.006577,-0.000298,0.001107,0.000851,0.065026,0.1976,-0.978124,0.06507157014033223
-0.103565,0.015089,0.170378,0.979805,-0.010048,-0.00514,-0.005473,0.000266,-2e-05,0.001661,0.064859,0.197805,-0.978093,0.06490451024010374
-0.103659,0.015057,0.170341,0.979802,-0.009973,0.002068,-0.00088,0.000265,-0.00144,0.002959,0.064821,0.198002,-0.978056,0.0648659916210068
-0.103736,0.015095,0.170371,0.979788,-0.006552,0.005162,0.003381,0.000616,-0.0007,0.002244,0.064927,0.198134,-0.978022,0.06497271540297114
-0.103812,0.015133,0.170402,0.979774,-0.003131,0.008257,0.007642,0.000966,4.1e-05,0.001529,0.065033,0.198267,-0.977988,0.06507931359258352
-0.103857,0.015235,0.170479,0.979754,-0.003018,0.006885,0.007292,0.001328,0.00187,0.001673,0.065264,0.198314,-0.977963,0.06531039917270262
-0.103916,0.015311,0.170529,0.979738,-0.003034,0.007471,0.000311,0.002105,0.004687,0.001503,0.065442,0.198398,-0.977934,0.06548972331401116
-0.103995,0.015343,0.170434,0.979746,-0.005983,0.005397,-0.007322,0.002055,0.003926,0.000407,0.065513,0.198548,-0.977899,0.06556000739467928
-0.104074,0.015375,0.17034,0.979753,-0.008933,0.003323,-0.014955,0.002004,0.003165,-0.000688,0.065583,0.198697,-0.977864,0.06563044052185432
-0.104177,0.015373,0.170194,0.979768,-0.008271,-0.000911,-0.01529,0.001232,0.001137,-0.000311,0.065585,0.198906,-0.977822,0.06563165567200488
-0.104265,0.015312,0.170076,0.97978,-0.004411,-0.00197,-0.010973,0.000652,0.000423,0.001855,0.06547,0.199104,-0.977789,0.06551759392125107
-0.104334,0.015266,0.170025,0.979782,-0.005182,-0.001871,-0.002436,0.000566,-0.000277,0.001991,0.065392,0.199257,-0.977763,0.06544017774419013
-0.104394,0.015242,0.170065,0.979769,-0.006969,-0.003422,0.005356,0.000968,0.000192,0.001426,0.065374,0.199379,-0.977739,0.06542146639703819
-0.104455,0.015201,0.170175,0.979744,-0.008578,-0.006347,0.013923,0.000929,0.000274,0.000279,0.065337,0.199505,-0.977716,0.06538401324431102
-0.104521,0.015132,0.170348,0.979708,-0.004942,-0.008982,0.018816,-8e-05,0.002084,0.002066,0.065259,0.199644,-0.977693,0.06530618032083406
-0.104522,0.015065,0.170527,0.979678,-0.002358,-0.008093,0.014695,-0.000159,0.003712,0.001441,0.065166,0.199658,-0.977696,0.06521155369816545
-0.10453,0.015,0.170663,0.979654,-0.001578,-0.005673,0.00934,0.000649,0.004424,0.002163,0.065069,0.199688,-0.977697,0.06511443001904635
-0.104547,0.014944,0.170757,0.979637,-0.000805,-0.00376,0.004663,9.9e-05,0.004896,0.002976,0.064984,0.199733,-0.977693,0.06502947825834185
-0.104544,0.014916,0.170763,0.979637,-0.000265,-0.00333,0.001493,0.000743,0.00365,0.002152,0.064928,0.199736,-0.977696,0.06497473295610903
