timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1760734868.690721,0.084746,0.641394,0.0,0.762517,-0.004625,-0.003508,0.001519,-1.260138,0.219573,-0.790857,0.978147,-0.12924,-0.162865,-1.3613550105892764
1760734868.691077,-0.07491,0.021362,-0.371372,0.925211,-0.00708,0.000339,-0.001955,-0.26558,-0.063873,0.0338,-0.016112,0.154482,-0.987864,0.01611270067046915
1760734868.721292,-0.091752,-0.056047,-0.402699,0.908996,-0.00979,-0.000141,-0.004328,-0.106399,-0.030721,0.022694,-0.17579,0.121665,-0.976881,0.17670811958625565
1760734868.738329,-0.1031,-0.109174,-0.422634,0.893774,-0.006343,-0.001695,-0.002819,0.000157,0.00095,0.000941,-0.282302,0.092015,-0.954903,0.2861927321121734
1760734868.766854,-0.102772,-0.109113,-0.422703,0.893787,-0.004196,-0.001231,-0.002247,0.000136,0.000819,0.000812,-0.281931,0.091467,-0.955065,0.2858060924206236
1760734868.800349,-0.102749,-0.109095,-0.422721,0.893783,-0.001339,-0.001743,-0.001683,0.000206,0.000745,0.000253,-0.281882,0.091437,-0.955082,0.28575511530385517
1760734868.800677,-0.102726,-0.109077,-0.422739,0.893779,0.001518,-0.002256,-0.00112,0.000276,0.000671,-0.000307,-0.281834,0.091406,-0.955099,0.2857051241768014
1760734868.845341,-0.103088,-0.109032,-0.422721,0.893752,0.004575,-0.001735,-0.002212,0.001029,0.001626,0.002379,-0.28205,0.09209,-0.95497,0.2859301236081771
1760734868.845637,-0.103107,-0.109048,-0.42272,0.893748,0.006103,-0.002893,-0.002543,0.000334,0.001209,0.002916,-0.282094,0.09211,-0.954955,0.2859760068724868
1760734868.84738,-0.103105,-0.10911,-0.422684,0.893757,0.011145,-0.007998,0.003377,-0.000306,-0.000573,0.00074,-0.282197,0.092063,-0.954929,0.28608339690688617
1760734868.875801,-0.103039,-0.10915,-0.422664,0.89377,0.009606,-0.005534,0.001176,-9.5e-05,-0.000177,0.000229,-0.282211,0.091919,-0.954939,0.286097915483469
1760734868.90898,-0.103057,-0.109174,-0.422563,0.893812,0.003253,-0.008513,0.005829,2e-06,0.000944,0.001841,-0.282258,0.091961,-0.954921,0.2861469255153668
1760734868.90925,-0.10309,-0.109218,-0.422501,0.893833,0.001121,-0.005064,0.009723,0.000205,0.001334,0.001413,-0.282356,0.092001,-0.954888,0.286249129754912
1760734868.938257,-0.103079,-0.109289,-0.422402,0.893872,0.003514,-0.006598,0.01493,-0.000542,-0.000699,0.001813,-0.282462,0.091952,-0.954861,0.28635973163471024
1760734868.969825,-0.103074,-0.109351,-0.422062,0.894026,-0.000584,0.001616,0.028647,-0.000231,-0.001666,-0.001911,-0.282532,0.091995,-0.954836,0.2864327456440743
1760734868.970154,-0.103121,-0.109301,-0.42188,0.894112,-0.004899,0.013216,0.025454,0.001281,0.001894,-0.003809,-0.282465,0.09218,-0.954838,0.2863628952350322
1760734869.000603,-0.103181,-0.109105,-0.421726,0.894202,-0.013179,0.020323,0.025321,0.000587,0.001178,-0.00114,-0.282151,0.092505,-0.9549,0.2860354140294271
1760734869.032016,-0.103349,-0.108728,-0.421502,0.894334,-0.027078,0.023059,0.013781,0.001059,-0.001978,0.003533,-0.281602,0.093199,-0.954994,0.2854633719337917
1760734869.032325,-0.103398,-0.108595,-0.42148,0.894355,-0.02383,0.009607,0.003053,0.001601,-0.003195,0.006651,-0.281405,0.093408,-0.955032,0.2852579713025048
1760734869.072195,-0.103571,-0.108443,-0.421524,0.894332,-0.01343,-0.003788,-0.006587,0.002794,0.002433,0.003843,-0.281284,0.093831,-0.955026,0.2851319283515404
1760734869.072537,-0.103679,-0.108467,-0.421556,0.894302,-0.008532,-0.003488,-0.002123,0.001967,0.004653,0.00081,-0.281418,0.09399,-0.954971,0.2852715375421844
1760734869.101489,-0.103689,-0.108485,-0.42155,0.894301,-0.004032,-0.003026,0.00556,0.001259,0.005603,0.001436,-0.281457,0.093995,-0.954959,0.28531218432182104
1760734869.138915,-0.103613,-0.10859,-0.421385,0.894375,0.004552,-0.004252,0.019066,-0.000744,0.00805,0.001778,-0.281563,0.093822,-0.954945,0.2854225859340059
1760734869.139249,-0.103617,-0.108599,-0.421249,0.894438,0.006953,-0.004277,0.024709,-0.001092,0.007381,0.002511,-0.281568,0.093863,-0.954939,0.28542793592605203
1760734869.178318,-0.103725,-0.108535,-0.420829,0.894631,0.003436,-0.005781,0.025832,8.8e-05,0.00096,0.001365,-0.281499,0.094241,-0.954923,0.28535577883363167
1760734869.178588,-0.103814,-0.108523,-0.420696,0.894684,0.002021,-0.006085,0.020362,-0.000382,-0.00045,0.001363,-0.281537,0.09445,-0.954891,0.28539542187200223
1760734869.211449,-0.10409,-0.108512,-0.420488,0.894752,-0.002449,-0.005846,0.002921,-8.5e-05,-0.001586,0.00221,-0.281719,0.095014,-0.954781,0.28558520107585944
1760734869.211796,-0.104233,-0.108497,-0.420476,0.894742,-0.001352,-0.004341,-0.000573,-0.001146,-0.001701,0.004295,-0.281809,0.095282,-0.954728,0.28567892619990926
1760734869.240546,-0.104255,-0.108602,-0.42049,0.89472,0.00297,-0.008112,-0.004346,-0.001424,-0.002532,0.003767,-0.282013,0.095227,-0.954673,0.28589161991113593
1760734869.271971,-0.104201,-0.108841,-0.420547,0.894671,0.008529,-0.004526,-0.002881,-0.00154,0.0026,-0.003372,-0.282396,0.094905,-0.954592,0.2862908032494105
1760734869.272259,-0.104143,-0.108863,-0.420539,0.894679,0.005697,0.002415,0.002106,-0.001422,0.002057,-0.000924,-0.282386,0.094786,-0.954607,0.2862803176111329
1760734869.308696,-0.104061,-0.108887,-0.420499,0.894704,-0.000891,0.002626,0.003538,-0.0017,-0.000162,0.000838,-0.282359,0.094634,-0.95463,0.2862521910064364
1760734869.309003,-0.104054,-0.108903,-0.420487,0.894708,-0.004601,-0.000928,0.002225,-0.000633,-0.000519,0.00194,-0.28238,0.094612,-0.954626,0.286274073134678
1760734869.338895,-0.1041,-0.108899,-0.420483,0.894706,-0.004558,-0.001222,0.000445,-0.000843,-0.001358,0.002004,-0.282411,0.094697,-0.954608,0.28630650123329954
1760734869.35034,-0.104213,-0.108918,-0.420507,0.894679,-0.004377,-0.002634,-0.003865,0.00018,-0.000941,0.002168,-0.282537,0.094873,-0.954553,0.28643791760809323
1760734869.381855,-0.104257,-0.108927,-0.420519,0.894667,-0.003042,-0.00156,-0.002606,-4.4e-05,-0.00036,0.001705,-0.28259,0.094939,-0.954531,0.28649309857727906
1760734869.449476,-0.104395,-0.108972,-0.420534,0.894638,-0.007005,-0.001812,0.000836,-1.1e-05,0.000729,0.001955,-0.282785,0.095139,-0.954453,0.2866964843426597
1760734869.449735,-0.104428,-0.108937,-0.420507,0.894651,-0.006994,-0.00096,0.002444,0.00032,0.000619,0.001599,-0.282746,0.095236,-0.954455,0.28665579130646035
1760734869.45027,-0.104461,-0.108901,-0.420481,0.894664,-0.006983,-0.000108,0.004052,0.000652,0.000509,0.001243,-0.282708,0.095334,-0.954457,0.2866160266534898
1760734869.450366,-0.104494,-0.108865,-0.420454,0.894678,-0.006972,0.000744,0.00566,0.000983,0.000399,0.000887,-0.282669,0.095432,-0.954459,0.28657530003296106
1760734869.480132,-0.104561,-0.108831,-0.420446,0.894678,-0.006465,0.000651,0.002496,0.00101,0.00039,0.000858,-0.282662,0.095581,-0.954446,0.28656804842118644
1760734869.512806,-0.104668,-0.108743,-0.420421,0.894687,-0.002057,-0.000768,-0.001676,0.001199,0.000204,0.000756,-0.282592,0.095855,-0.954439,0.28649514343158816
1760734869.513145,-0.104707,-0.108736,-0.420442,0.894674,-0.002057,-0.000768,-0.001676,0.002039,0.001707,0.002525,-0.282613,0.095924,-0.954426,0.2865169935757579
1760734869.548636,-0.104709,-0.108729,-0.420487,0.894653,0.000322,-0.001561,-0.001272,0.001799,0.001362,0.002517,-0.282607,0.095918,-0.954428,0.2865108453414622
1760734869.548898,-0.104709,-0.108729,-0.420487,0.894653,0.001505,-0.001956,-0.00107,0.000998,0.001158,0.002856,-0.282607,0.095918,-0.954428,0.2865108453414622
1760734869.577955,-0.104724,-0.108765,-0.4205,0.894641,0.00142,-0.002865,-0.001939,0.0019,0.002238,0.003416,-0.282683,0.095909,-0.954406,0.28659018781705503
1760734869.608244,-0.104751,-0.10879,-0.4205,0.894635,-0.004224,-0.006472,0.001319,0.002113,0.00242,0.000986,-0.282749,0.095935,-0.954384,0.2866589487862889
1760734869.608524,-0.104793,-0.108801,-0.420484,0.894636,-0.007842,-0.003336,0.004322,0.001252,0.003192,-0.000578,-0.282802,0.096006,-0.954361,0.2867142480803355
1760734869.637947,-0.104869,-0.108772,-0.420452,0.894646,-0.007844,-0.002322,0.005322,0.000667,0.002469,0.00111,-0.282809,0.096175,-0.954342,0.2867215205733394
1760734869.670285,-0.105014,-0.108729,-0.420382,0.894667,-0.006986,-0.00105,0.002225,-0.000162,0.00118,-8.4e-05,-0.282844,0.09649,-0.9543,0.28675796260407604
1760734869.670514,-0.105068,-0.108658,-0.420362,0.894679,-0.005694,0.001434,-0.000497,0.000766,-0.0001,0.000123,-0.282761,0.096654,-0.954308,0.2866714302785411
1760734869.706226,-0.105143,-0.108576,-0.420371,0.894676,0.001042,0.000623,-0.000809,0.000913,0.001635,0.001925,-0.282678,0.096853,-0.954313,0.28658473508617677
1760734869.73913,-0.105138,-0.108596,-0.420394,0.894663,0.000964,0.000281,-0.00258,0.00121,0.002183,0.002032,-0.282713,0.09682,-0.954306,0.2866212179709574
1760734869.739791,-0.105134,-0.108616,-0.420417,0.89465,0.000886,-6e-05,-0.004352,0.001508,0.002731,0.002139,-0.282747,0.096788,-0.954299,0.2866567128253811
1760734869.780861,-0.105099,-0.108643,-0.420499,0.894612,0.001055,-0.000805,-0.005837,0.000808,0.002642,0.000435,-0.282774,0.096677,-0.954302,0.2866849322702034
1760734869.781385,-0.105094,-0.10864,-0.420519,0.894604,0.00174,-0.002484,-0.007043,0.000599,0.00271,0.001795,-0.282768,0.096664,-0.954305,0.28667870363457576
1760734869.812392,-0.105075,-0.108729,-0.420599,0.894558,0.001962,-0.004733,-0.006187,0.001315,0.003648,-0.000568,-0.282916,0.096528,-0.954275,0.28683297631164123
1760734869.812701,-0.105081,-0.108713,-0.42061,0.894554,0.003266,-0.004246,-0.005124,0.000639,0.002947,0.002025,-0.282896,0.09655,-0.954279,0.2868120410394715
1760734869.846585,-0.105058,-0.10881,-0.420684,0.89451,0.006536,-0.003127,-0.003522,0.001393,0.002639,0.001239,-0.283056,0.096402,-0.954246,0.2869790048492385
1760734869.875556,-0.105005,-0.108834,-0.42071,0.894501,0.009709,-0.00439,-0.006226,0.001573,0.001302,0.000857,-0.283059,0.096279,-0.954258,0.2869819998719293
1760734869.875895,-0.104953,-0.108859,-0.420736,0.894492,0.012883,-0.005653,-0.008929,0.001752,-3.5e-05,0.000476,-0.283061,0.096157,-0.95427,0.2869840029043548
1760734869.909581,-0.104824,-0.109081,-0.420839,0.894432,0.016212,-0.007469,-0.00833,0.001907,0.001545,0.002314,-0.283359,0.095706,-0.954226,0.2872949770920506
1760734869.909996,-0.104766,-0.109145,-0.420882,0.89441,0.017919,-0.0062,-0.008131,0.001329,0.001738,0.002216,-0.28343,0.095534,-0.954223,0.2873687724166755
1760734869.940084,-0.104668,-0.109219,-0.420907,0.894401,0.019345,-0.009182,-0.006916,0.000869,0.002772,0.002941,-0.283482,0.095287,-0.954232,0.2874230669175159
1760734869.972609,-0.104486,-0.109447,-0.420916,0.89439,0.013081,-0.00873,-0.001158,0.001174,0.003666,0.000295,-0.283736,0.094766,-0.954208,0.28768805315236173
1760734869.972905,-0.104442,-0.109516,-0.42091,0.89439,0.010556,-0.007889,0.000146,0.000773,0.002897,0.001138,-0.283822,0.09463,-0.954196,0.2877777178422787
1760734870.008142,-0.104382,-0.109639,-0.420845,0.894412,0.008957,-0.005421,0.002109,0.000189,0.001146,0.001139,-0.283982,0.094439,-0.954167,0.2879446735986726
1760734870.008458,-0.10435,-0.109697,-0.420825,0.894418,0.009818,-0.007531,0.000593,-0.00049,-0.000454,0.001991,-0.284056,0.094338,-0.954155,0.28802184179783763
1760734870.038793,-0.104331,-0.109792,-0.420817,0.894412,0.009659,-0.004815,-0.00051,-0.000112,0.000261,0.001173,-0.284207,0.094225,-0.954121,0.28817938931543574
1760734870.06947,-0.104202,-0.109895,-0.420787,0.894429,0.017956,-0.001619,-0.002993,-0.001114,-0.002513,0.001616,-0.284281,0.093918,-0.95413,0.28825635325045335
1760734870.069791,-0.104091,-0.109943,-0.420743,0.894457,0.021225,-0.002715,0.001498,-0.000125,-0.000282,0.000182,-0.28427,0.093694,-0.954155,0.28824496469515914
1760734870.107106,-0.103907,-0.109964,-0.420687,0.894502,0.0054,0.012697,0.002939,0.001753,0.004308,-0.001848,-0.28415,0.093369,-0.954223,0.2881196900933086
1760734870.107412,-0.103862,-0.109902,-0.420675,0.89452,-0.006422,0.019573,0.003599,0.000885,0.00264,-1.9e-05,-0.284003,0.093348,-0.954269,0.28796632175449244
1760734870.137326,-0.103843,-0.109747,-0.420645,0.894556,-0.009911,0.017897,0.004086,0.001203,0.002516,0.001885,-0.283711,0.093457,-0.954345,0.28766184838437225
1760734870.16586,-0.103847,-0.10952,-0.420674,0.894569,-0.002803,0.006287,-0.004,0.00271,-0.001639,0.0054,-0.283319,0.093652,-0.954442,0.287253169765058
1760734870.196558,-0.10381,-0.109516,-0.420711,0.894557,0.004341,0.002924,-0.004805,0.002447,-0.00067,0.0039,-0.283285,0.093579,-0.954459,0.28721778835434403
1760734870.196868,-0.103774,-0.109512,-0.420747,0.894544,0.011485,-0.000439,-0.00561,0.002184,0.0003,0.0024,-0.283252,0.093506,-0.954476,0.28718336434172376
1760734870.230845,-0.103585,-0.109608,-0.420782,0.894538,0.018213,-0.000608,0.001725,0.000263,0.005003,0.003627,-0.28327,0.093079,-0.954513,0.28720196201278597
1760734870.231239,-0.103466,-0.109679,-0.420746,0.894561,0.021885,-0.002756,0.006801,0.000707,0.004854,0.004584,-0.283294,0.092819,-0.954531,0.287227042229732
1760734870.261036,-0.103341,-0.10977,-0.420673,0.894598,0.022815,-0.007438,0.010155,-0.000108,0.002999,0.00261,-0.283346,0.092542,-0.954542,0.2872813939197718
1760734870.294406,-0.103104,-0.11003,-0.420446,0.8947,0.017971,-0.006259,0.008425,0.000292,-0.000348,-0.001337,-0.283586,0.091971,-0.954526,0.2875316354070049
1760734870.294747,-0.103059,-0.11007,-0.42038,0.894731,0.013393,-0.005613,0.00684,0.000582,-0.001329,-0.001243,-0.283613,0.091877,-0.954527,0.28755980003920634
1760734870.323108,-0.10299,-0.110118,-0.420334,0.894755,0.004598,-0.00626,-0.001779,0.00125,-0.006201,0.005004,-0.283637,0.091728,-0.954534,0.2875848839612777
1760734870.353065,-0.102994,-0.110254,-0.42036,0.894726,0.006095,-0.011648,-0.005526,0.001402,-0.004375,0.002378,-0.283884,0.09161,-0.954472,0.2878424447453932
1760734870.353456,-0.102998,-0.110391,-0.420385,0.894696,0.007591,-0.017035,-0.009273,0.001554,-0.002549,-0.000249,-0.28413,0.091491,-0.954411,0.2880987872718767
1760734870.385119,-0.103005,-0.110526,-0.420392,0.894676,-0.003691,-0.003141,0.003273,0.000328,0.00016,-0.001614,-0.284375,0.091383,-0.954348,0.2883544349325898
1760734870.418002,-0.103033,-0.110539,-0.420361,0.894685,-0.005454,-0.004841,0.005485,-5.4e-05,-0.00039,-0.000446,-0.284417,0.091431,-0.954331,0.2883982117822924
1760734870.418273,-0.103061,-0.110552,-0.420331,0.894695,-0.007217,-0.006541,0.007697,-0.000437,-0.00094,0.000722,-0.284459,0.09148,-0.954314,0.28844196075477346
1760734870.447965,-0.103205,-0.11063,-0.420251,0.894706,-0.00615,-0.005236,0.006312,0.001568,-0.002196,0.000559,-0.284706,0.091692,-0.95422,0.2886996121469469
1760734870.448329,-0.103275,-0.110615,-0.420206,0.894721,-0.008588,-0.004422,0.005897,0.001962,-0.002814,0.001116,-0.284732,0.091842,-0.954197,0.28872696611093124
1760734870.477443,-0.103332,-0.110613,-0.420175,0.894729,-0.0084,-0.004482,0.004104,0.001628,-0.003196,0.002469,-0.284772,0.091956,-0.954175,0.2887684338138804
1760734870.51788,-0.103489,-0.110647,-0.42015,0.894719,-0.0055,-0.009264,0.001887,0.001558,-0.002982,0.002222,-0.284958,0.09221,-0.954095,0.2889624603957701
1760734870.518387,-0.103512,-0.110666,-0.420149,0.894714,-0.004825,-0.007969,0.000466,0.000962,-0.003541,0.001429,-0.28501,0.092234,-0.954077,0.28901675191439324
1760734870.548925,-0.103592,-0.110803,-0.420148,0.894688,-0.002495,-0.008981,-0.000244,0.000113,0.00034,0.0,-0.285316,0.092258,-0.953983,0.2893360686352599
1760734870.549266,-0.103621,-0.110827,-0.420146,0.894683,-0.006307,-0.006734,0.001876,0.000407,0.00122,2e-06,-0.285383,0.092289,-0.95396,0.28940596390574497
1760734870.590126,-0.103831,-0.11084,-0.420105,0.894676,-0.01933,-0.006518,0.007104,0.001209,0.002692,0.002126,-0.285571,0.092662,-0.953867,0.28960229124859527
1760734870.590413,-0.103956,-0.110841,-0.420084,0.894671,-0.024169,-0.012622,0.009136,0.003002,0.005092,0.003517,-0.285673,0.092888,-0.953815,0.28970857576513864
1760734870.624397,-0.104452,-0.110815,-0.41997,0.89467,-0.031172,-0.015325,0.013634,0.001354,0.005019,0.001887,-0.286019,0.093822,-0.95362,0.29006960472263693
1760734870.655335,-0.104728,-0.110798,-0.419906,0.89467,-0.035975,-0.015136,0.013687,0.001565,0.005396,0.001391,-0.286207,0.094345,-0.953512,0.2902658037955364
