t_beep,event,type,axis_chosen,onset_time,hold_time,onset_score,dtheta,max_pitch,max_roll
1760109582.838954,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,1.3161060723241462,6.687318162110813
1760109587.338954,BEEP_RECOVER,normal_slouch,roll,1760109589.143165,1760109590.352122,1.2896966233042886,4.51393818156501,2.175288200121667,10.957446823200797
1760109596.6099539,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,2.111595438393559,8.875293674900831
1760109601.1099539,BEEP_RECOVER,fast_slouch,roll,1760109602.973674,1760109603.329978,1.9800689595998586,3.395818265713757,2.000221943013897,6.606977814827616
1760109612.1099539,BEEP_SLOUCH,micro_slouch,fallback,nan,nan,0.0,0.0,1.5844184719653622,3.5914699651522426
1760109616.6099539,BEEP_RECOVER,micro_slouch,fallback,nan,nan,0.0,0.0,0.9678874158749675,2.5719962348836702
1760109627.005954,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,29.13270543142953,352.38378460167735
1760109631.505954,BEEP_RECOVER,lateral_left,roll,1760109633.266047,1760109634.435961,61.31272310381422,214.59453086334977,31.2491726904251,358.9999170597313
1760109643.032954,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,33.548500174551364,5.907850556453525
1760109647.532954,BEEP_RECOVER,lateral_right,pitch,1760109649.221275,1760109650.511292,1.3826985315382139,8.296191189229283,35.96623267812552,4.43727600714746
1760109702.403954,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,1.066933352562108,10.471119113728662
1760109706.903954,BEEP_RECOVER,normal_slouch,roll,1760109708.911175,1760109710.030535,1.5231823588316988,2.612257745396363,1.9730092345036514,13.008528081550168
1760109716.6199539,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,1.3446230579328962,11.58827982655265
1760109721.1199539,BEEP_RECOVER,fast_slouch,roll,1760109722.800396,1760109724.531058,1.0332715255873544,3.6164503395557404,1.6393541640196467,15.24486698289033
1760109731.996954,BEEP_SLOUCH,micro_slouch,fallback,nan,nan,0.0,0.0,1.1371002540578052,7.316053026313455
1760109736.496954,BEEP_RECOVER,micro_slouch,fallback,nan,nan,0.0,0.0,1.4576522424631424,4.236250610546136
1760109747.5709538,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,39.36663492745267,352.86242772018153
1760109752.0709538,BEEP_RECOVER,lateral_left,pitch,1760109753.831493,1760109754.90803,1.7732440592158436,10.639464355295061,42.95035878712383,354.99133181726137
1760109761.612954,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,41.58832448437721,6.3529596282239424
1760109766.112954,BEEP_RECOVER,lateral_right,pitch,1760109767.962108,1760109768.732648,2.1428539738747836,12.8571238432487,43.368315151523916,4.479903278505361
1760109822.000954,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,1.979529747567601,6.691316966361541
1760109826.500954,BEEP_RECOVER,normal_slouch,roll,1760109828.503692,1760109829.248934,1.1165369894754673,3.907879463164136,1.9436947841601206,10.666668946314587
1760109837.7389538,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,1.6555286138011143,9.284937979063045
1760109842.2389538,BEEP_RECOVER,fast_slouch,fallback,nan,nan,0.0,0.0,2.9191802057412577,12.339260186504106
1760109853.178954,BEEP_SLOUCH,micro_slouch,fallback,nan,nan,0.0,0.0,1.596104660541025,11.62696256282905
1760109857.678954,BEEP_RECOVER,micro_slouch,roll,1760109859.539012,1760109860.60294,1.560135298020301,2.6756320361048154,2.319797419933743,14.61765555824067
1760109866.572954,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,36.333984554489916,5.2321706482218815
1760109871.072954,BEEP_RECOVER,lateral_left,pitch,1760109872.812411,1760109873.964516,1.7369145439578766,10.42148726374726,38.25385563984,10.164401151472276
1760109883.171954,BEEP_SLOUCH,lateral_right,pitch,1760109884.66325,1760109886.859234,1.3203553747418215,3.8818448017409546,39.783996656725584,3.261879181034004
1760109887.671954,BEEP_RECOVER,lateral_right,pitch,1760109889.498735,1760109890.359673,1.9671557002555353,11.802934201533212,39.118496240947756,2.4477555876809447
