timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1762017217.662614,-0.709805,0.0,0.663174,-0.237436,-0.035585,0.039989,-0.000578,-0.827894,0.14436,-0.986899,0.94145,-0.337067,0.007648,-1.226904465976767
1762017217.662898,-0.235897,0.051489,0.894738,-0.375693,-0.029643,0.0308,-0.010108,-0.270874,0.079874,-0.094422,0.383444,-0.269389,-0.883403,-0.3935223311864371
1762017217.693053,-0.154092,0.058042,0.907119,-0.387326,-0.032779,0.029961,-0.020727,-0.120646,0.037626,-0.032152,0.234597,-0.224671,-0.945773,-0.2368040528653175
1762017217.732405,-0.087661,0.062505,0.912619,-0.39438,-0.03558,0.021467,-0.039331,0.001028,0.001073,0.002799,0.110701,-0.183231,-0.976817,-0.11092837074417292
1762017217.732801,-0.087657,0.062325,0.912714,-0.394188,-0.030771,0.012809,-0.044945,0.002065,0.000337,0.001864,0.110876,-0.182875,-0.976864,-0.1111044399415366
1762017217.764784,-0.089338,0.064878,0.91264,-0.393571,-0.029517,0.005713,-0.053624,0.002347,0.008358,-0.002155,0.111998,-0.188742,-0.975619,-0.1122335003282048
1762017217.765069,-0.089459,0.064065,0.912841,-0.393211,-0.023467,0.004632,-0.051738,0.002963,0.006273,-0.001956,0.112942,-0.187315,-0.975785,-0.11318354868937226
1762017217.794347,-0.089321,0.063475,0.913039,-0.392878,-0.019223,0.000255,-0.050684,0.003541,0.006875,0.000752,0.113232,-0.186095,-0.975985,-0.1134753992517697
1762017217.859727,-0.089077,0.062633,0.91345,-0.392111,-0.021214,-0.002231,-0.050363,0.003938,0.005951,0.000321,0.113616,-0.18428,-0.976285,-0.11386186149349083
1762017217.860051,-0.088948,0.062293,0.913593,-0.391863,-0.022933,-0.012213,-0.0444,0.002684,0.006141,0.00034,0.113704,-0.183533,-0.976415,-0.11395048704059495
1762017217.860592,-0.08882,0.061954,0.913735,-0.391614,-0.024653,-0.022195,-0.038438,0.00143,0.00633,0.000358,0.113791,-0.182785,-0.976546,-0.11403796241347407
1762017217.860715,-0.088691,0.061614,0.913877,-0.391365,-0.026372,-0.032177,-0.032475,0.000176,0.006518,0.000376,0.113878,-0.182037,-0.976675,-0.11412559545383473
1762017217.888365,-0.088334,0.060789,0.914157,-0.39092,-0.042061,-0.034878,-0.018013,0.00064,0.009377,-0.003749,0.113976,-0.180205,-0.977003,-0.11422426589519513
1762017217.925506,-0.0878,0.060021,0.914338,-0.390735,-0.053924,-0.026785,-0.007507,-0.000573,0.011714,-0.004661,0.113654,-0.178372,-0.977377,-0.11390013857248733
1762017217.925824,-0.087523,0.05963,0.914393,-0.390729,-0.057808,-0.021623,0.000956,-0.001967,0.010722,-0.002496,0.113462,-0.177445,-0.977568,-0.11370689156098661
