quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
-0.043747,0.026221,-0.194882,0.9795,-0.026499,-0.001333,0.031029,1.6e-05,0.002093,-0.002115,0.034316,0.095921,-0.994797,0.03432267184165317
-0.043891,0.026248,-0.194667,0.979535,-0.025156,-0.000831,0.032123,-0.000617,0.000876,-0.000781,0.034333,0.096206,-0.994769,0.034340159620592454
-0.043997,0.026305,-0.194455,0.979571,-0.018251,0.002965,0.031799,-0.000604,0.000901,-0.000809,0.034425,0.096428,-0.994745,0.03443115968736105
-0.044147,0.026447,-0.193952,0.97966,-0.001146,0.009085,0.024552,-0.001943,-7.8e-05,-0.000994,0.034694,0.096757,-0.994703,0.03470030156814301
-0.043998,0.026503,-0.193818,0.979692,0.006624,0.009527,0.01797,-0.003131,0.000822,-0.000737,0.034874,0.096482,-0.994724,0.034881418441623215
-0.043849,0.026558,-0.193683,0.979724,0.014393,0.00997,0.011389,-0.004319,0.001722,-0.000479,0.035054,0.096208,-0.994744,0.03506059081802226
-0.04374,0.026574,-0.193644,0.979736,0.015464,0.00764,0.007594,-0.004048,0.002492,-0.001021,0.035131,0.096,-0.994761,0.03513826221553584
-0.043632,0.02659,-0.193604,0.979748,0.016536,0.005311,0.0038,-0.003777,0.003262,-0.001563,0.035208,0.095792,-0.994779,0.035215617446962964
-0.043523,0.026605,-0.193564,0.979761,0.017607,0.002982,5e-06,-0.003505,0.004032,-0.002105,0.035284,0.095584,-0.994796,0.03529143623832163
-0.043234,0.026697,-0.193561,0.979771,0.01313,0.0135,0.002741,1.6e-05,0.001506,-0.001523,0.035578,0.095055,-0.994836,0.035584569646203934
-0.043137,0.026757,-0.193573,0.979772,0.013761,0.016754,-0.002959,-5e-05,0.000401,-0.0011,0.035731,0.094888,-0.994847,0.03573880929356882
-0.042897,0.026909,-0.193687,0.979756,0.018925,0.008681,-0.010911,0.000317,0.001964,0.001852,0.036111,0.094481,-0.994871,0.03611917890161045
-0.042784,0.026906,-0.193786,0.979741,0.018731,0.007551,-0.01038,0.001279,0.000327,0.000872,0.036141,0.094263,-0.994891,0.03614781390693236
-0.042652,0.026897,-0.193861,0.979732,0.02162,0.003388,-0.010963,0.002214,0.00036,0.000674,0.036166,0.094003,-0.994915,0.03617447355548954
-0.04252,0.026887,-0.193935,0.979724,0.024509,-0.000774,-0.011545,0.003149,0.000393,0.000475,0.036191,0.093744,-0.994938,0.03619935135435994
-0.042182,0.026847,-0.194103,0.979706,0.018205,0.001357,-0.004751,0.002111,0.003618,0.000445,0.036229,0.093074,-0.995,0.036236958513350646
-0.041932,0.026677,-0.194143,0.979714,0.022299,-0.020543,0.000252,0.001598,0.003829,0.004251,0.035989,0.092521,-0.99506,0.03599782629180498
-0.041777,0.026522,-0.194109,0.979731,0.030302,-0.017615,0.001824,0.00321,0.001514,0.000946,0.03575,0.092157,-0.995103,0.03575788745468563
-0.041622,0.026367,-0.194075,0.979749,0.038305,-0.014687,0.003396,0.004823,-0.000802,-0.00236,0.035511,0.091793,-0.995145,0.0355179718043561
-0.041119,0.026112,-0.194019,0.979788,0.040722,-0.000489,0.004878,0.00249,0.005725,-0.003401,0.035214,0.090708,-0.995255,0.035219994967388264
-0.040854,0.026093,-0.193857,0.979831,0.033599,-0.004723,0.007523,0.000946,0.004035,-0.000732,0.035294,0.090177,-0.9953,0.03530112421646947
-0.040627,0.026031,-0.193761,0.979861,0.032101,-0.008732,0.006028,0.001027,0.002805,0.000204,0.03527,0.089706,-0.995344,0.0352769834645805
-0.040401,0.025969,-0.193665,0.979891,0.030602,-0.012741,0.004533,0.001109,0.001575,0.001139,0.035246,0.089235,-0.995387,0.03525236049564023
-0.04026,0.025907,-0.193641,0.979904,0.031806,-0.009049,0.004284,0.000376,0.000399,0.001232,0.035181,0.088935,-0.995416,0.035188033710277705
-0.04012,0.025844,-0.193617,0.979916,0.03301,-0.005358,0.004036,-0.000357,-0.000777,0.001325,0.035115,0.088635,-0.995445,0.03512129006393653
-0.039638,0.025614,-0.193581,0.979949,0.04794,-0.016458,0.000235,-0.001978,0.001585,0.002475,0.034854,0.087604,-0.995545,0.03486156096129182
-0.039027,0.025212,-0.193603,0.979979,0.041473,-0.013865,0.001327,-0.002595,0.00504,-0.004437,0.034303,0.086254,-0.995682,0.03430970344860778
-0.038785,0.025095,-0.193585,0.979995,0.032933,-0.004316,0.004218,-0.000158,0.003882,-0.00565,0.03417,0.085735,-0.995732,0.03417621325817911
-0.038581,0.025065,-0.193546,0.980012,0.033534,-0.002103,0.006072,-0.001442,0.001386,-0.002062,0.034193,0.085322,-0.995767,0.03420027182506891
-0.038377,0.025034,-0.193507,0.980028,0.034135,0.000111,0.007926,-0.002725,-0.00111,0.001526,0.034216,0.084909,-0.995801,0.034222285224181526
-0.03773,0.024842,-0.193531,0.980054,0.06152,0.000148,-0.004824,-0.000902,-0.002901,-0.002619,0.034089,0.08357,-0.995919,0.03409575946369092
-0.03675,0.024733,-0.193666,0.980067,0.075494,0.015938,-0.008622,0.000385,-0.000341,-0.003661,0.034246,0.081615,-0.996075,0.03425224037503435
-0.036232,0.024806,-0.193725,0.980073,0.075143,0.020139,-0.006923,-0.002473,-0.001948,0.001379,0.034586,0.080631,-0.996144,0.034592191813137614
-0.035708,0.024775,-0.193805,0.980077,0.080794,0.012036,-0.011986,-0.001674,-0.001903,0.001732,0.034722,0.079595,-0.996222,0.03472901818771476
-0.034424,0.024675,-0.194043,0.980078,0.082722,0.016097,-0.013283,0.002839,-0.001673,-0.001579,0.035007,0.077053,-0.996412,0.035014531134770266
-0.033658,0.024679,-0.194189,0.980076,0.076618,0.013757,-0.012702,0.00136,-0.00118,-0.001129,0.035303,0.07556,-0.996516,0.03530990136016498
-0.03306,0.024667,-0.19429,0.980076,0.071155,0.011347,-0.008197,0.001309,-0.000559,-0.000877,0.035504,0.074387,-0.996597,0.03551207820589879
-0.032461,0.024654,-0.194391,0.980077,0.065692,0.008938,-0.003691,0.001259,6.1e-05,-0.000627,0.035705,0.073214,-0.996677,0.035712975216796825
-0.032038,0.024642,-0.194449,0.98008,0.062492,0.009868,-0.006718,0.001824,0.0,-0.001194,0.035842,0.072382,-0.996733,0.03585042758172095
-0.031478,0.02464,-0.194498,0.980088,0.046171,0.002981,-0.002268,0.00158,0.00016,-0.001643,0.036053,0.071287,-0.996804,0.03606173611744313
-0.031196,0.024609,-0.194533,0.980091,0.033729,0.002488,-0.003761,0.001856,8.8e-05,-0.001029,0.036101,0.070724,-0.996842,0.03610866201621458
-0.030914,0.024578,-0.194567,0.980094,0.021287,0.001995,-0.005255,0.002131,1.6e-05,-0.000416,0.036149,0.070161,-0.996881,0.0361556889965427
-0.030825,0.024556,-0.194606,0.980089,-0.007254,-0.002388,0.000827,7.2e-05,-0.00159,-1.5e-05,0.036136,0.06998,-0.996894,0.036144540592797224
-0.031047,0.024558,-0.194614,0.980081,-0.025554,-0.00749,0.000647,-0.001675,-0.001626,0.000523,0.036052,0.070416,-0.996866,0.036061111839573445
-0.031348,0.024555,-0.194539,0.980086,-0.027458,-0.00468,0.005105,-0.0017,-0.005614,-0.001028,0.035936,0.071001,-0.996829,0.03594294490297217
-0.031648,0.024553,-0.194464,0.980091,-0.029361,-0.00187,0.009562,-0.001726,-0.009601,-0.002579,0.03582,0.071585,-0.996791,0.03582721938476479
-0.031806,0.024594,-0.194391,0.9801,-0.029111,-0.001948,0.007921,-0.001012,-0.010727,-0.001571,0.035844,0.071909,-0.996767,0.03585123801448258
-0.032207,0.024643,-0.194317,0.9801,-0.039084,0.001392,-0.000475,-0.000522,-0.015836,-0.003487,0.035788,0.07271,-0.996711,0.03579611750319282
-0.032633,0.02476,-0.19434,0.980079,-0.052226,0.000843,-0.00429,-0.000814,-0.016691,-0.001845,0.03585,0.07359,-0.996644,0.03585740110748558
-0.033059,0.024877,-0.194363,0.980057,-0.065368,0.000293,-0.008106,-0.001107,-0.017545,-0.000204,0.035912,0.07447,-0.996576,0.03591858600875448
-0.033485,0.024995,-0.194385,0.980035,-0.07851,-0.000257,-0.011922,-0.001399,-0.0184,0.001436,0.035973,0.07535,-0.996508,0.035981749877321306
-0.03475,0.025159,-0.194518,0.97996,-0.111692,-0.009593,-0.006777,0.001155,-0.006889,-0.001533,0.03579,0.077896,-0.996319,0.035798271801346426
-0.035452,0.025264,-0.194469,0.979942,-0.125964,-0.007772,0.006854,0.001844,-0.006632,-0.000972,0.035726,0.079308,-0.99621,0.035733483487211205
-0.03621,0.025348,-0.194364,0.979933,-0.129725,-0.008714,0.011245,0.002451,-0.005947,-0.002313,0.035603,0.080819,-0.996093,0.035610368252214794
-0.037847,0.025534,-0.194208,0.979898,-0.129337,-0.014706,-0.00413,0.000665,0.001522,0.000505,0.03534,0.084089,-0.995831,0.03534841161894395
-0.038739,0.025604,-0.194194,0.979863,-0.136664,-0.008598,0.001303,0.001147,0.008037,-0.002896,0.03513,0.085863,-0.995687,0.03513829219804361
-0.039577,0.025691,-0.194137,0.979839,-0.135606,-0.012401,0.00607,-0.00016,0.010069,-0.00049,0.034979,0.087532,-0.995547,0.03498650453372067
-0.040414,0.025778,-0.19408,0.979814,-0.134549,-0.016204,0.010837,-0.001468,0.012102,0.001913,0.034828,0.089202,-0.995404,0.03483523730704195
-0.042161,0.025858,-0.193875,0.979779,-0.098336,-0.010039,0.011422,0.002387,0.004451,-0.00041,0.034323,0.092644,-0.995108,0.034329065329895866
-0.043207,0.026068,-0.193811,0.97974,-0.042252,0.00478,-0.011254,0.001204,0.000973,-0.000853,0.034331,0.094768,-0.994907,0.03433848875555626
-0.043495,0.02618,-0.193907,0.979705,-0.03737,0.013257,-0.014809,0.000815,0.008683,-0.004694,0.034429,0.095377,-0.994846,0.034436189498934774
-0.043768,0.026339,-0.193969,0.979677,-0.041504,0.016568,-0.008814,-0.001151,0.012753,-0.002458,0.034627,0.095974,-0.994781,0.03463507884813465
-0.044436,0.026723,-0.19407,0.979616,-0.044572,0.010514,-0.008921,-0.000655,0.010249,0.000787,0.035109,0.097433,-0.994623,0.03511638460721724
-0.044696,0.026799,-0.194138,0.979589,-0.039414,0.008795,-0.009909,0.001201,0.007687,0.0012,0.03515,0.097972,-0.994568,0.03515686902532698
-0.044999,0.026939,-0.194244,0.97955,-0.032979,0.00457,-0.016004,0.000572,0.006302,0.002425,0.035294,0.098622,-0.994499,0.035301955312270955
-0.045302,0.027078,-0.194349,0.979512,-0.026544,0.000345,-0.022098,-5.7e-05,0.004916,0.003651,0.035438,0.099272,-0.994429,0.03544507653382031
-0.045862,0.02715,-0.194716,0.979411,-0.023514,-0.00974,-0.021751,-0.00045,0.009312,0.000728,0.035322,0.100409,-0.994319,0.035329235850528634
-0.04609,0.027133,-0.194838,0.979376,-0.030863,-0.008264,-0.016439,-0.001264,0.012491,-0.000486,0.035187,0.100852,-0.994279,0.035193915992224684
-0.046363,0.027133,-0.194891,0.979353,-0.041378,0.000373,-0.009243,0.000653,0.012013,-0.002166,0.035075,0.101388,-0.994228,0.03508130233600343
-0.047178,0.027283,-0.194912,0.979306,-0.055346,-0.001922,0.00279,-0.000863,0.008291,0.002951,0.035045,0.103039,-0.99406,0.0350528723496078
-0.047573,0.027297,-0.194911,0.979286,-0.053244,-0.000195,-0.002094,0.000501,0.006385,0.001394,0.034918,0.103815,-0.993983,0.03492523758408372
-0.047967,0.027312,-0.194909,0.979267,-0.051142,0.001533,-0.006977,0.001864,0.004479,-0.000163,0.034792,0.104592,-0.993906,0.03480010427182557
-0.048362,0.027326,-0.194908,0.979247,-0.049041,0.00326,-0.011861,0.003228,0.002573,-0.001721,0.034666,0.105369,-0.993829,0.03467247232850919
-0.049192,0.027501,-0.194909,0.979201,-0.044225,-0.002541,0.003653,-0.001056,0.007899,0.00408,0.034683,0.107058,-0.993648,0.03468904298673122
-0.049804,0.027452,-0.194861,0.979181,-0.038035,-0.018959,0.003686,0.002309,0.007212,0.000578,0.034352,0.108233,-0.993532,0.03435799851324911
-0.049972,0.027421,-0.1948,0.979185,-0.034049,-0.014594,0.006818,0.002458,0.006808,-0.00109,0.034232,0.108547,-0.993502,0.034238061409795205
-0.050417,0.027384,-0.194648,0.979194,-0.020892,-0.005782,0.008282,0.001928,0.001959,-0.001826,0.034002,0.109397,-0.993416,0.034007915423787775
-0.050564,0.027344,-0.194592,0.979199,-0.009111,-0.007064,0.004609,0.000656,0.000666,-0.000621,0.033871,0.109666,-0.993391,0.03387821529105389
-0.050603,0.027238,-0.194568,0.979204,0.010838,-0.011222,-0.003285,-2.4e-05,-0.00053,-0.000675,0.033652,0.109701,-0.993395,0.033658022721301244
-0.050507,0.02715,-0.194595,0.979206,0.013824,-0.009041,-0.002476,0.000645,0.000202,-0.0011,0.033514,0.109481,-0.993424,0.03352034343532246
-0.050412,0.027062,-0.194623,0.979208,0.016809,-0.00686,-0.001666,0.001314,0.000934,-0.001525,0.033377,0.109261,-0.993453,0.033382184113174417
-0.050164,0.026889,-0.194636,0.979223,0.019323,-0.007753,0.004753,0.002924,-0.000559,-0.000223,0.033134,0.10871,-0.993521,0.03313927921099905
-0.050051,0.026844,-0.194593,0.979238,0.017414,-0.005118,0.004328,0.001098,-0.003943,-0.000334,0.033095,0.108472,-0.993549,0.03310022516541197
-0.049932,0.026796,-0.194562,0.979252,0.021196,-0.009764,0.001507,0.00044,-0.003379,0.000627,0.03305,0.10822,-0.993577,0.033056353524009166
-0.049628,0.026559,-0.194552,0.979276,0.021477,-0.010067,0.001031,0.001343,-0.001995,0.000326,0.032707,0.107533,-0.993663,0.0327125632938208
-0.049547,0.026477,-0.194546,0.979283,0.016764,-0.012862,0.001268,0.001247,-0.00191,0.001133,0.032578,0.107343,-0.993688,0.032584376383139935
-0.049415,0.026215,-0.194506,0.979305,-0.001672,-0.015461,0.002928,-0.000155,-0.000939,-0.00093,0.032123,0.106982,-0.993742,0.03212745973777334
-0.049463,0.026114,-0.194489,0.979309,-0.009771,-0.012762,0.005388,-0.000311,-0.001884,-0.001866,0.031907,0.107036,-0.993743,0.031912748144256445
-0.04957,0.026075,-0.194467,0.979309,-0.013616,-0.011477,0.003543,-0.000174,-0.002886,-0.001092,0.031792,0.107229,-0.993726,0.03179686368552251
-0.049904,0.025955,-0.194367,0.979315,-0.026708,-0.012768,0.006491,-0.000114,-0.000689,-0.000683,0.031437,0.107832,-0.993672,0.031442040468131864
-0.050095,0.025933,-0.194324,0.979314,-0.029124,-0.010937,0.007014,-0.000114,-0.000689,-0.000683,0.031323,0.108197,-0.993636,0.03132890299973635
-0.050303,0.025888,-0.19426,0.979317,-0.031214,-0.011723,0.008437,-0.000806,-0.000866,-0.000389,0.031161,0.108582,-0.993599,0.031166440758564406
-0.05083,0.025788,-0.194113,0.979322,-0.032381,-0.018192,0.007511,-0.00253,0.00131,-0.00039,0.030776,0.109569,-0.993503,0.03078084426677935
-0.051048,0.025695,-0.194043,0.979327,-0.032509,-0.017178,0.010252,-0.000962,0.0042,0.000175,0.030516,0.109957,-0.993468,0.030521338884315023
-0.051301,0.025595,-0.193879,0.979349,-0.022737,-0.01357,0.005393,-0.0005,0.003072,-0.000511,0.03024,0.110408,-0.993426,0.030245113145672516
-0.051554,0.025495,-0.193715,0.979371,-0.012965,-0.009963,0.000534,-3.8e-05,0.001944,-0.001197,0.029965,0.110859,-0.993384,0.029969046954042563
-0.051807,0.025395,-0.19355,0.979392,-0.003193,-0.006355,-0.004325,0.000425,0.000816,-0.001884,0.029689,0.11131,-0.993342,0.029693193131701903
-0.051918,0.025408,-0.193561,0.979384,-0.003481,0.003328,-0.004889,7.9e-05,0.000153,-0.000353,0.02967,0.111531,-0.993318,0.02967413210279296
-0.051893,0.025402,-0.19363,0.979372,0.006379,-0.008834,-0.010757,-0.002919,-0.000182,0.001775,0.029661,0.111483,-0.993324,0.029664282327920358
-0.051822,0.02526,-0.193711,0.979363,0.011821,-0.013491,-0.00774,-0.000533,-3.3e-05,0.000324,0.029401,0.111291,-0.993353,0.029404673076745633
-0.051722,0.02515,-0.193733,0.979367,0.011247,0.000488,0.001004,-0.000205,-0.001756,-0.002737,0.029222,0.111055,-0.993385,0.02922580399546871
-0.051565,0.025212,-0.193733,0.979374,0.008566,0.017036,0.00494,0.000917,-2.6e-05,-0.005529,0.029405,0.110771,-0.993411,0.029408509145241627
-0.051519,0.025378,-0.193639,0.979391,-0.007138,0.02026,0.014821,0.000567,0.002862,-0.002783,0.029757,0.110743,-0.993403,0.029762187950058555
-0.051648,0.02561,-0.193436,0.979418,-0.023535,0.01695,0.018133,-0.001993,-0.001817,0.002202,0.030185,0.111078,-0.993353,0.030189210377845138
-0.051837,0.025718,-0.193322,0.979427,-0.019212,-0.00048,0.004421,-0.001334,-0.002997,0.000939,0.030335,0.111484,-0.993303,0.030339996668784206
-0.052017,0.025727,-0.193323,0.979417,-0.021351,-0.003717,-0.001852,-0.000494,-0.001022,0.000724,0.030282,0.111839,-0.993265,0.030287387690909835
-0.052258,0.025721,-0.193337,0.979402,-0.023936,-0.00353,0.001371,-0.001766,0.0016,0.003272,0.030176,0.112308,-0.993215,0.030180169147355215
-0.052496,0.025665,-0.193291,0.9794,-0.018186,-0.01043,0.003205,-0.000944,0.002303,0.003258,0.029978,0.112751,-0.993171,0.02998308551884872
-0.052665,0.025523,-0.193224,0.979408,-0.016149,-0.015598,0.009738,-0.001048,0.002503,-0.000303,0.029643,0.113024,-0.99315,0.02964691963362838
-0.052857,0.02544,-0.193118,0.97942,-0.022004,-0.007036,0.014083,-0.000571,0.004823,-0.004447,0.029417,0.113363,-0.993118,0.029421857981885964
-0.053146,0.025496,-0.192966,0.979433,-0.030785,0.00677,0.012953,0.000727,0.002328,-0.00242,0.029433,0.113946,-0.993051,0.029436756549126777
-0.053429,0.02562,-0.192825,0.979442,-0.025276,0.006651,0.009217,-0.000176,-0.001387,-0.002105,0.029582,0.114541,-0.992978,0.02958603031347597
-0.053609,0.025664,-0.192808,0.979435,-0.007723,-0.002625,-0.003753,0.001701,-0.000787,-0.001212,0.029601,0.11491,-0.992935,0.029604275609174693
-0.053674,0.025705,-0.192901,0.979412,-0.002331,0.008671,-0.007142,0.00265,0.002176,0.000666,0.029644,0.115056,-0.992917,0.02964837779843253
-0.053694,0.025816,-0.19298,0.979392,-0.004414,0.015051,-0.002365,0.002269,0.007139,0.002432,0.029845,0.115138,-0.992901,0.029848663548120328
-0.053709,0.025952,-0.192974,0.979389,-0.001745,5.8e-05,0.001986,-0.000261,0.007449,0.005923,0.030106,0.11522,-0.992884,0.03010987494280179
-0.053693,0.025877,-0.192941,0.979398,0.001779,-0.003169,0.003152,0.001641,0.005497,-0.000319,0.029969,0.115159,-0.992895,0.029973089565574745
-0.053649,0.025887,-0.19284,0.97942,0.009914,7.8e-05,0.007915,0.00185,0.002109,-0.001667,0.030018,0.115074,-0.992903,0.03002165430824651
-0.053562,0.025891,-0.192766,0.97944,0.016511,-0.00128,0.004685,0.00091,0.001956,-0.000815,0.030068,0.114904,-0.992921,0.03007202938216946
-0.053445,0.02584,-0.192748,0.979451,0.019727,-0.002231,-0.000209,0.001753,0.001611,-0.001742,0.030015,0.114654,-0.992952,0.030019702628845676
-0.05328,0.025818,-0.192775,0.979455,0.020455,0.002598,-0.003501,0.003173,0.000496,-0.001007,0.030033,0.114325,-0.992989,0.03003755109538687
-0.053075,0.025826,-0.19281,0.979459,0.022508,0.00259,-0.00604,0.00177,0.00088,-0.00118,0.030125,0.113929,-0.993032,0.03012879276703511
