quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.099325,0.074023,-0.231725,0.964862,0.111888,0.085156,0.122322,-0.001865,-0.006547,-0.003325,0.096813,0.225977,-0.96931
-0.097285,0.075036,-0.230436,0.9653,0.080553,0.092008,0.071199,-0.000611,-0.005621,0.000948,0.100029,0.222401,-0.96981
-0.096011,0.076186,-0.230014,0.965438,0.031751,0.09086,4.5e-05,0.004259,-0.006742,-0.003096,0.102937,0.220434,-0.969955
-0.095861,0.076593,-0.230195,0.965378,0.001004,0.079558,-0.023197,0.003046,-0.000725,-0.002338,0.103748,0.220347,-0.969888
-0.096299,0.077548,-0.230839,0.965104,-0.096485,0.052772,-0.05428,0.004098,0.016921,-0.001771,0.105225,0.22168,-0.969425
-0.097023,0.077971,-0.231175,0.964917,-0.140257,0.041418,-0.054678,0.006994,0.020948,-0.002486,0.105613,0.223289,-0.969014
-0.098078,0.078427,-0.231413,0.964716,-0.178941,0.0399,-0.038721,0.008292,0.021356,-0.000864,0.105928,0.225533,-0.96846
-0.101061,0.079591,-0.231711,0.964242,-0.218383,0.014195,-0.033517,0.00891,0.010384,0.0034,0.106657,0.231779,-0.966904
-0.102407,0.079957,-0.231846,0.964037,-0.212151,0.018742,-0.037331,0.016602,0.014446,-0.001982,0.106678,0.234523,-0.96624
-0.103686,0.080426,-0.23193,0.963841,-0.199338,0.021885,-0.024753,0.01821,0.015256,-0.000147,0.106941,0.237181,-0.965561
-0.106449,0.08148,-0.231945,0.963447,-0.153183,0.023119,-0.003961,0.017359,0.011753,0.000665,0.107622,0.242914,-0.964059
-0.107328,0.081831,-0.231912,0.963328,-0.114414,0.006361,-0.012603,0.016911,0.009302,0.007076,0.107879,0.244738,-0.963569
-0.107864,0.082015,-0.231977,0.963237,-0.080982,0.006924,-0.015853,0.019827,0.008132,0.005075,0.107955,0.245848,-0.963278
-0.10858,0.082512,-0.232222,0.963055,0.00361,0.023264,-0.030321,0.023801,0.000325,0.000369,0.108497,0.247458,-0.962805
-0.108431,0.082782,-0.232488,0.962985,0.023753,0.033801,-0.036631,0.021452,0.000469,-0.000602,0.109019,0.247326,-0.96278
-0.107851,0.083349,-0.233053,0.962864,0.048879,0.036525,-0.029912,0.012374,0.00293,0.004758,0.110237,0.246542,-0.962842
-0.107493,0.083556,-0.233307,0.962825,0.049241,0.026707,-0.034961,0.009075,0.002088,0.006159,0.110743,0.245982,-0.962927
-0.107238,0.083668,-0.233592,0.962774,0.030962,0.017035,-0.039903,0.006362,0.004513,0.004163,0.111007,0.24558,-0.962999
-0.107171,0.084135,-0.234335,0.962561,-0.050332,0.029133,-0.045463,0.007568,0.00426,-0.005475,0.111741,0.245749,-0.962871
-0.107625,0.084488,-0.234562,0.962424,-0.085405,0.031877,-0.034753,0.004999,-0.000356,0.000567,0.112136,0.246798,-0.962557
-0.108283,0.084886,-0.234755,0.962268,-0.106998,0.033529,-0.040105,0.002526,-0.005935,0.000947,0.112527,0.24825,-0.962138
-0.109983,0.085671,-0.23545,0.961835,-0.118447,0.011368,-0.076322,-0.003572,-0.017295,0.005738,0.113011,0.251913,-0.961129
-0.110759,0.085846,-0.235954,0.961607,-0.12087,0.009791,-0.089816,-0.000388,-0.015399,0.002242,0.112832,0.253525,-0.960726
-0.112571,0.086295,-0.237338,0.961016,-0.124084,0.008267,-0.120876,-0.00263,-0.011004,-0.000838,0.112428,0.257327,-0.959762
-0.113317,0.08643,-0.238086,0.960731,-0.128183,0.01058,-0.13147,-0.002315,-0.008777,-0.002244,0.112115,0.25889,-0.959378
-0.114117,0.086595,-0.238894,0.960421,-0.131287,0.013407,-0.135534,-0.002129,-0.007588,-0.001762,0.111812,0.260574,-0.958957
-0.115972,0.086993,-0.240886,0.959665,-0.114456,0.012307,-0.140204,-0.005365,-0.006899,-0.005176,0.111095,0.2645,-0.957965
-0.116521,0.087148,-0.241676,0.959386,-0.093654,0.023527,-0.14106,-0.002099,-0.007528,-0.010314,0.110896,0.2657,-0.957656
-0.116909,0.087349,-0.242469,0.95912,-0.069133,0.033406,-0.127053,-0.002479,-0.004447,-0.007171,0.110864,0.266619,-0.957405
-0.117297,0.087551,-0.243261,0.958854,-0.044612,0.043285,-0.113046,-0.002858,-0.001367,-0.004028,0.11083,0.267537,-0.957152
-0.117272,0.087603,-0.244846,0.958448,0.028073,0.005677,-0.068381,-0.005275,0.010805,0.003169,0.1105,0.267696,-0.957146
-0.116504,0.087432,-0.245546,0.958379,0.064328,0.012238,-0.011423,-0.003658,0.020743,-0.002426,0.110372,0.266247,-0.957565
-0.116043,0.087366,-0.245529,0.958445,0.068653,0.01169,0.017057,-0.005564,0.024175,-0.0002,0.110488,0.265344,-0.957802
-0.115603,0.087269,-0.245388,0.958543,0.075452,-0.002265,0.027987,-0.008589,0.021237,0.002802,0.110567,0.264451,-0.95804
-0.114511,0.086738,-0.24503,0.958814,0.085541,-0.028561,0.017357,-0.00736,0.011186,0.003908,0.110213,0.262096,-0.958728
-0.114147,0.086444,-0.245016,0.958887,0.082818,-0.023776,0.010198,-0.005714,0.007742,-0.000311,0.109844,0.261269,-0.958996
-0.113784,0.08615,-0.245003,0.95896,0.080094,-0.018992,0.00304,-0.004068,0.004299,-0.004531,0.109474,0.260442,-0.959263
-0.11342,0.085856,-0.24499,0.959033,0.077371,-0.014207,-0.004119,-0.002422,0.000855,-0.008751,0.109103,0.259615,-0.959529
-0.11238,0.085399,-0.245172,0.95915,0.094622,-0.001515,0.000414,-0.006402,-0.001211,-0.005244,0.108715,0.257453,-0.960156
-0.110776,0.08508,-0.245045,0.959397,0.095488,0.007501,0.036033,-0.008881,0.000609,-0.003902,0.108961,0.254252,-0.96098
-0.109876,0.085054,-0.244687,0.959594,0.076003,0.012712,0.03725,-0.005664,-0.000703,-0.003465,0.109465,0.252496,-0.961386
-0.108976,0.085029,-0.244328,0.959791,0.056519,0.017922,0.038466,-0.002446,-0.002013,-0.00303,0.109968,0.250738,-0.961789
-0.108475,0.085215,-0.244073,0.959896,0.027269,0.037204,0.033083,0.001126,-0.006542,-0.004389,0.110643,0.249846,-0.961943
-0.108223,0.08561,-0.24395,0.959921,0.001575,0.063524,0.006787,0.003896,-0.010487,-0.007457,0.111556,0.24954,-0.961918
-0.108114,0.086149,-0.244053,0.959858,-0.006336,0.051924,-0.016998,0.001841,-0.010568,0.00503,0.11261,0.249597,-0.96178
-0.108108,0.08653,-0.244379,0.959742,-0.010555,0.042134,-0.032375,0.005406,-0.008643,0.006521,0.113254,0.249804,-0.96165
-0.108105,0.08691,-0.244777,0.959606,-0.006545,0.042471,-0.041859,0.010113,-0.006694,0.005812,0.113876,0.250024,-0.96152
-0.108004,0.087257,-0.245213,0.959475,-0.002125,0.038079,-0.035985,0.011574,-0.001909,0.007596,0.114473,0.250048,-0.961443
-0.107807,0.087571,-0.245563,0.959379,0.017303,0.037526,-0.029645,0.015026,-0.001784,0.006427,0.11508,0.249865,-0.961418
-0.107408,0.087829,-0.245848,0.959327,0.042002,0.028474,-0.013944,0.017073,0.001163,0.009385,0.115701,0.249263,-0.961499
-0.106793,0.087969,-0.246041,0.959333,0.06381,0.017669,-0.008389,0.016193,0.002884,0.006093,0.116232,0.248189,-0.961713
-0.106079,0.088018,-0.246099,0.959393,0.07214,0.00512,0.011032,0.015965,0.009425,0.003398,0.116677,0.246865,-0.962
-0.105281,0.08794,-0.245955,0.959525,0.088677,-0.002722,0.0331,0.017068,0.005564,-0.000542,0.116973,0.245299,-0.962365
-0.10428,0.087814,-0.245601,0.959737,0.117594,-0.006229,0.057235,0.014444,0.006179,-0.000371,0.117334,0.243296,-0.962829
-0.103025,0.087585,-0.245039,0.960037,0.144995,-0.016212,0.083705,0.010696,0.007367,0.001289,0.117681,0.240738,-0.963429
-0.101514,0.08708,-0.244071,0.96049,0.158631,-0.031686,0.107097,0.00704,0.005404,-8.9e-05,0.117725,0.237515,-0.964224
-0.100004,0.086574,-0.243103,0.96094,0.172266,-0.04716,0.130488,0.003392,0.003444,-0.001476,0.117763,0.234288,-0.965008
-0.098409,0.085952,-0.241828,0.961482,0.177384,-0.058135,0.147328,-0.001537,0.000419,-0.00175,0.117687,0.230808,-0.965856
-0.096782,0.08518,-0.240485,0.962052,0.185814,-0.061916,0.153402,-0.005972,-0.006504,0.000704,0.117347,0.227188,-0.966755
-0.095079,0.084285,-0.239103,0.962645,0.196634,-0.079316,0.146084,-0.011748,-0.011561,0.003415,0.116807,0.22336,-0.967712
-0.093408,0.083236,-0.23787,0.963205,0.185944,-0.071996,0.128801,-0.011825,-0.006273,-0.004836,0.11591,0.219541,-0.968693
-0.091876,0.082301,-0.236707,0.963719,0.158205,-0.067598,0.126405,-0.014847,-0.002967,-0.003952,0.115136,0.216048,-0.969571
-0.090634,0.081452,-0.235585,0.964184,0.117979,-0.060928,0.117069,-0.015795,-0.000438,-0.003345,0.114366,0.213154,-0.970302
-0.089715,0.080675,-0.234572,0.964582,0.086052,-0.049443,0.097815,-0.011119,0.001918,-0.009136,0.113547,0.210923,-0.970886
-0.089113,0.080279,-0.233684,0.964887,0.0417,-0.005868,0.095743,-0.00091,0.010234,-0.015412,0.113271,0.209488,-0.971228
-0.088829,0.080439,-0.232746,0.965126,0.005545,0.043309,0.107948,-0.000144,0.013638,-0.014856,0.113918,0.208906,-0.971278
-0.08869,0.081042,-0.231675,0.965346,-0.002406,0.066496,0.117603,-0.003071,0.007912,-0.004403,0.115372,0.208783,-0.971133
-0.088395,0.081575,-0.230708,0.96556,0.028006,0.052659,0.097849,-0.003547,-0.001408,0.000445,0.116745,0.208341,-0.971064
-0.087788,0.081978,-0.229949,0.965762,0.069033,0.049761,0.074638,0.001711,-0.00399,-0.002118,0.117968,0.207267,-0.971146
-0.086899,0.082305,-0.229431,0.965938,0.094289,0.052845,0.05664,0.005768,-0.002627,-0.001736,0.119129,0.205646,-0.971349
-0.085822,0.082608,-0.229078,0.966092,0.107928,0.049522,0.0444,0.005906,0.000199,0.002562,0.120295,0.203672,-0.971621
-0.084681,0.082783,-0.228867,0.966228,0.108539,0.035653,0.02883,0.002473,0.000185,0.00796,0.121213,0.201535,-0.971952
-0.083544,0.082774,-0.228758,0.966353,0.112273,0.007215,0.012969,-0.000264,0.001438,0.013711,0.121756,0.199337,-0.972338
-0.082518,0.082457,-0.228842,0.966449,0.103546,-0.016309,-0.008717,-0.003641,0.0073,0.013034,0.121614,0.197238,-0.972783
-0.081702,0.081914,-0.229011,0.966524,0.088592,-0.055159,-0.012244,-0.009073,0.013558,0.016406,0.120922,0.195452,-0.97323
-0.081147,0.081209,-0.229088,0.966612,0.067041,-0.067194,-0.00095,-0.012218,0.016085,0.007125,0.119816,0.194083,-0.973641
-0.080718,0.080388,-0.229064,0.966722,0.062941,-0.073106,-0.006434,-0.012002,0.0122,0.001705,0.118446,0.192892,-0.974045
-0.080369,0.079624,-0.229063,0.966815,0.057765,-0.058701,0.009135,-0.012717,0.01347,-0.005782,0.117145,0.191881,-0.974402
-0.080062,0.078979,-0.228835,0.966947,0.066088,-0.057885,0.032916,-0.014948,0.009693,-0.002813,0.116094,0.190978,-0.974705
-0.079589,0.078236,-0.228485,0.967129,0.085788,-0.05669,0.042453,-0.018384,0.003483,-0.005273,0.114958,0.189697,-0.97509
-0.078827,0.077487,-0.228116,0.967339,0.119896,-0.053574,0.040813,-0.019123,-0.001217,-0.002162,0.11395,0.187857,-0.975564
-0.077571,0.076698,-0.227914,0.967551,0.145566,-0.043586,0.012116,-0.018779,-0.004782,-0.007593,0.113059,0.185068,-0.976201
-0.076314,0.075908,-0.227712,0.967761,0.171236,-0.033598,-0.016581,-0.018434,-0.008345,-0.013031,0.112166,0.182278,-0.976828
-0.074782,0.075145,-0.228148,0.967837,0.179637,-0.006733,-0.054597,-0.015331,-0.008224,-0.01532,0.111333,0.179042,-0.977522
-0.0733,0.074678,-0.229004,0.967785,0.14996,0.018156,-0.090253,-0.018336,0.001945,-0.015069,0.110973,0.17608,-0.978101
-0.072125,0.074553,-0.229992,0.967648,0.095341,0.046228,-0.073213,-0.017563,0.026676,-0.01309,0.111106,0.173876,-0.97848
-0.071454,0.074753,-0.23058,0.967543,0.032813,0.059204,-0.037184,-0.018636,0.034482,-0.009059,0.111703,0.172743,-0.978613
-0.071247,0.075232,-0.230817,0.967465,-0.017068,0.070803,0.003176,-0.016087,0.033144,-0.009525,0.112679,0.172587,-0.978528
-0.07149,0.076002,-0.230665,0.967423,-0.06444,0.092924,0.033387,-0.010402,0.023336,-0.013533,0.114071,0.173384,-0.978226
-0.072041,0.077032,-0.230397,0.967364,-0.073423,0.105478,0.029927,-0.001905,0.008861,-0.007213,0.115839,0.174876,-0.977752
-0.072589,0.078098,-0.230287,0.967264,-0.043955,0.096098,0.007925,0.005067,-0.005145,-5.8e-05,0.11765,0.176396,-0.977263
