quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
0.107281,-0.093249,0.952511,0.269293,0.002291,0.011281,0.00695,-0.000172,0.000883,0.002742,-0.254596,0.119862,-0.959591,-0.25742916002979743
0.107139,-0.093143,0.952556,0.269227,0.004166,0.001199,0.002517,0.001266,0.002057,0.00023,-0.254265,0.119759,-0.959691,-0.2570876662562147
0.10713,-0.093113,0.952571,0.269185,-0.000562,0.012048,0.008184,0.002671,4.1e-05,0.001042,-0.254228,0.119718,-0.959706,-0.25704847106522294
0.107107,-0.093133,0.952574,0.269179,0.002315,-0.003003,0.002382,-0.000287,-0.00259,0.003274,-0.254194,0.11977,-0.959709,-0.2570138064772669
0.107277,-0.09312,0.952562,0.269158,0.010607,-0.009671,0.01096,0.000952,0.000903,-0.001113,-0.254504,0.119655,-0.959641,-0.25733475238697223
0.107236,-0.093158,0.952597,0.269036,0.00301,0.010561,0.016842,0.001784,-0.003565,-0.003001,-0.25443,0.119783,-0.959644,-0.2572593935658199
0.107126,-0.093153,0.95263,0.268965,0.001704,0.005412,0.006785,0.000496,-0.004715,0.001085,-0.254213,0.119855,-0.959693,-0.25703354858882643
0.107145,-0.093113,0.952633,0.26896,-0.001818,-0.001394,0.000318,0.000207,-0.000432,0.000228,-0.254228,0.119769,-0.9597,-0.25704843204313477
0.107144,-0.093157,0.952622,0.268985,-0.008158,-0.002214,-0.005327,0.001325,-0.002769,0.001458,-0.25425,0.119846,-0.959684,-0.25707331350939633
0.107154,-0.093136,0.95259,0.269102,-0.00711,-0.00233,-0.011751,0.000462,-0.00271,0.000885,-0.254275,0.119771,-0.959687,-0.25709677562393174
0.107165,-0.093116,0.952558,0.269219,-0.006062,-0.002445,-0.018174,-0.0004,-0.002652,0.000311,-0.2543,0.119695,-0.95969,-0.2571227530115732
0.107219,-0.093103,0.952479,0.269482,-0.003576,0.001825,-0.001246,0.000612,0.001271,-0.000442,-0.254427,0.119569,-0.959672,-0.257255011285378
0.107101,-0.093121,0.9525,0.269447,-0.00331,0.003782,-0.003266,0.000133,-0.000869,0.000328,-0.254209,0.11968,-0.959716,-0.257030526431095
0.106982,-0.093139,0.952521,0.269412,-0.003045,0.00574,-0.005286,-0.000346,-0.003009,0.001097,-0.253992,0.11979,-0.95976,-0.25680407233478747
0.106809,-0.093096,0.952507,0.269547,-0.008117,0.015135,-0.009073,0.001042,-0.001075,-0.000486,-0.25366,0.119768,-0.95985,-0.25646228229435325
0.106693,-0.093126,0.952496,0.269622,-0.011839,0.018316,-0.013519,0.001649,-0.001278,-0.000383,-0.253467,0.11987,-0.959888,-0.2562625682353852
0.10656,-0.093165,0.952482,0.269711,-0.013813,0.012613,-0.007561,0.001764,-0.000853,5.9e-05,-0.253248,0.119995,-0.95993,-0.2560364571087077
0.106334,-0.093291,0.952451,0.269865,-0.017441,0.014741,-0.006997,0.003682,-0.002564,0.002928,-0.252907,0.120318,-0.95998,-0.2556845885621281
0.106258,-0.093324,0.952428,0.269965,-0.008835,0.003588,-0.015984,0.002942,-0.001943,0.005319,-0.252794,0.120396,-0.96,-0.25556760259364275
0.106299,-0.093335,0.952336,0.270268,-0.001692,-0.005239,-0.015081,0.00296,0.003958,0.001383,-0.252916,0.120315,-0.959978,-0.2556927083310293
0.106308,-0.093336,0.952302,0.270383,-0.00386,-0.004523,-0.009551,0.001943,0.003784,0.00271,-0.252948,0.120279,-0.959974,-0.25572570207022166
0.106326,-0.093288,0.952267,0.270516,0.002662,-0.009351,-0.007266,0.001122,0.004123,0.001492,-0.252973,0.120145,-0.959984,-0.2557522638406033
0.106382,-0.093268,0.952251,0.270559,0.003992,-0.008855,-0.006182,0.001196,0.004568,0.001933,-0.253074,0.120063,-0.959968,-0.255856092499443
0.106483,-0.093258,0.95222,0.270632,0.004937,-0.011182,-0.00866,0.00158,0.003015,0.001904,-0.253267,0.119969,-0.959929,-0.25605658134524645
0.106583,-0.093248,0.952189,0.270704,0.005881,-0.01351,-0.011137,0.001963,0.001462,0.001874,-0.25346,0.119874,-0.95989,-0.25625490329489814
0.106684,-0.093238,0.952158,0.270777,0.006826,-0.015837,-0.013615,0.002347,-9.1e-05,0.001845,-0.253653,0.11978,-0.959851,-0.25645538123629813
0.10692,-0.093226,0.95212,0.270823,0.006889,-0.01205,0.010771,0.000902,0.002401,-0.000588,-0.254098,0.119613,-0.959754,-0.2569137702407939
0.106975,-0.093286,0.952149,0.270677,-0.007331,0.000849,0.033503,0.000969,0.001869,-0.002025,-0.254212,0.119733,-0.959708,-0.2570339122807252
0.106918,-0.093361,0.9522,0.270496,-0.00284,-0.004349,0.02012,-0.000499,-0.000956,0.001057,-0.254122,0.119955,-0.959705,-0.2569399935242073
0.107016,-0.093386,0.95225,0.270272,0.003524,-0.006011,0.014309,0.000567,0.001445,-0.000498,-0.254291,0.120006,-0.959653,-0.2571147551306596
0.10697,-0.093456,0.952306,0.270067,-0.013006,0.010608,0.033304,0.000937,0.00183,-0.001919,-0.254216,0.12022,-0.959647,-0.257036063916309
0.106875,-0.093544,0.952341,0.269953,-0.00652,0.003168,0.017309,-0.0009,-0.001717,0.00192,-0.254069,0.12047,-0.959654,-0.25688381190377096
0.106929,-0.093555,0.952355,0.269876,0.007245,-0.004194,0.006685,-0.001589,0.000531,-0.00027,-0.254166,0.12048,-0.959627,-0.2569844953132172
0.106903,-0.093574,0.952381,0.269789,-0.002385,0.003532,0.014962,-0.000642,0.000214,-0.000109,-0.254116,0.120554,-0.959631,-0.25693280819773645
0.106818,-0.093618,0.952435,0.269616,0.002983,-0.003266,0.002387,8.9e-05,-0.00365,0.00367,-0.253957,0.120731,-0.959651,-0.25676839579939026
0.106872,-0.093576,0.952439,0.269595,0.005725,-0.001314,-0.001871,0.000972,-0.000603,0.000446,-0.254033,0.120627,-0.959644,-0.25684815135622646
0.107005,-0.093525,0.952415,0.269646,-0.001363,-0.002042,-0.005311,0.00016,0.000528,0.001565,-0.254263,0.120442,-0.959606,-0.25708622174191537
0.107027,-0.093544,0.952403,0.269673,-0.000607,-0.005173,-0.007808,-2.7e-05,-0.001813,0.002115,-0.254319,0.120458,-0.95959,-0.25714271431488556
0.107078,-0.09352,0.95238,0.269742,0.001225,-0.006944,-0.013735,0.00052,-0.00222,0.002262,-0.254411,0.120366,-0.959576,-0.25723803038078397
0.10727,-0.093441,0.952274,0.270068,0.006261,-0.013359,-0.02766,0.001274,-0.001796,0.000531,-0.254773,0.120022,-0.959524,-0.2576116175025667
0.107374,-0.09339,0.952214,0.270256,0.006487,-0.012516,-0.031178,0.000957,-0.001463,0.001124,-0.254965,0.119817,-0.959498,-0.25781095631777284
0.107478,-0.093338,0.952154,0.270444,0.006713,-0.011674,-0.034697,0.00064,-0.00113,0.001717,-0.255157,0.119611,-0.959473,-0.2580096807271959
0.107709,-0.093225,0.952039,0.270796,-0.000251,-0.004386,0.005922,0.000577,0.00375,-1.7e-05,-0.255577,0.119173,-0.959416,-0.2584437031642171
0.107639,-0.093281,0.952069,0.270696,-0.009875,0.006328,0.020171,0.001576,0.001065,0.000722,-0.25546,0.119345,-0.959425,-0.2583245950991347
0.107605,-0.093398,0.952105,0.270545,-0.003099,-0.009786,0.000809,-0.000204,-0.001398,0.002842,-0.255438,0.119625,-0.959396,-0.2583019886018097
0.10768,-0.093442,0.952096,0.27053,-0.006676,-0.006524,0.002086,0.000754,0.00191,-0.000657,-0.2556,0.119669,-0.959348,-0.25846942921728144
0.107696,-0.093523,0.952084,0.270538,-0.009409,-0.003714,-0.000279,0.000649,7.2e-05,0.000311,-0.255674,0.119812,-0.95931,-0.25854514980800697
0.107797,-0.093659,0.952021,0.270673,-0.000905,-0.014596,-0.017224,-0.000757,-0.001571,0.001365,-0.255952,0.119976,-0.959215,-0.25883231777665633
0.107967,-0.093655,0.951959,0.270824,0.002972,-0.016898,-0.027313,-0.000156,-0.000747,-0.000547,-0.256289,0.119831,-0.959144,-0.2591803438624488
0.108073,-0.093631,0.951902,0.27099,0.005809,-0.013682,-0.029901,-6.6e-05,-0.000316,-0.000231,-0.256497,0.119682,-0.959107,-0.25939510359566187
0.108347,-0.093503,0.951776,0.271367,0.00982,-0.020086,-0.024623,0.000358,0.001336,-1.2e-05,-0.256991,0.119185,-0.959036,-0.25990775457680515
0.108454,-0.093472,0.951745,0.271444,0.009338,-0.016769,-0.02061,-3.9e-05,0.001469,-7.9e-05,-0.257185,0.119044,-0.959002,-0.26010904628040665
0.10856,-0.093441,0.951714,0.271522,0.008857,-0.013453,-0.016597,-0.000436,0.001602,-0.000147,-0.257379,0.118904,-0.958967,-0.2603085487646371
0.108692,-0.093216,0.951652,0.271764,0.012932,-0.007683,-0.014019,-0.001309,-0.001198,0.000715,-0.257539,0.118341,-0.958994,-0.2604748616360684
0.108678,-0.09308,0.951635,0.271874,0.011618,-0.001242,-0.017232,-0.001262,-0.001415,0.001694,-0.257456,0.118063,-0.95905,-0.26038815425667494
0.108665,-0.092945,0.951618,0.271984,0.010305,0.005198,-0.020444,-0.001214,-0.001632,0.002673,-0.257374,0.117785,-0.959107,-0.26030392045858736
0.108595,-0.092801,0.951612,0.272085,-0.008745,0.004346,0.021061,0.000411,0.002488,0.002464,-0.25718,0.117527,-0.95919,-0.26010304320729966
0.108521,-0.092885,0.951642,0.271981,-0.006875,0.001264,0.010118,0.000148,0.001461,0.001997,-0.257072,0.117755,-0.959191,-0.2599913507499785
0.108447,-0.092969,0.951671,0.271878,-0.005006,-0.001817,-0.000825,-0.000116,0.000433,0.00153,-0.256964,0.117983,-0.959192,-0.2598795842328244
0.108447,-0.092995,0.951662,0.271902,-0.002246,0.001502,-0.002751,0.000941,0.002618,-0.000395,-0.256982,0.118026,-0.959182,-0.2598968121380338
0.108362,-0.093008,0.951654,0.271961,-0.00473,0.00741,-0.006692,0.000551,0.001999,0.000684,-0.256835,0.118082,-0.959214,-0.25974628798495125
0.108352,-0.092897,0.951612,0.272149,0.005843,0.004817,-0.019908,0.000851,0.000982,0.000781,-0.256781,0.117827,-0.95926,-0.2596908479346463
0.108354,-0.09281,0.951567,0.272333,0.007254,0.003222,-0.027843,0.001374,0.00055,0.000883,-0.256762,0.117613,-0.959292,-0.25967103850514767
0.108356,-0.092723,0.951523,0.272517,0.008665,0.001627,-0.035778,0.001896,0.000118,0.000985,-0.256744,0.117398,-0.959323,-0.25965138678281957
0.108405,-0.092632,0.951456,0.272761,0.013591,-0.00102,-0.038078,0.000672,4.2e-05,0.000349,-0.256818,0.117132,-0.959336,-0.2597282948416178
0.108546,-0.092313,0.951313,0.273311,0.018747,-0.002546,-0.032741,-0.000419,0.001569,0.000894,-0.256983,0.116305,-0.959392,-0.2598988068002835
0.108604,-0.092184,0.951264,0.273504,0.021042,-0.005311,-0.026512,0.00066,0.003199,0.001935,-0.257048,0.115975,-0.959414,-0.2599658364026092
0.108687,-0.092068,0.951237,0.273603,0.015684,-0.004557,-0.01423,0.00086,0.003266,0.001176,-0.257154,0.115684,-0.959421,-0.26007636927665606
0.108705,-0.091919,0.951296,0.27344,0.003842,0.004115,0.035804,0.00062,0.003514,-0.00159,-0.25709,0.115436,-0.959468,-0.26000970022470443
0.108599,-0.091999,0.951389,0.273133,0.003818,-0.002206,0.027995,-0.000447,-0.000887,0.000496,-0.256895,0.11573,-0.959485,-0.25980873825337075
0.108492,-0.092079,0.951482,0.272825,0.003794,-0.008526,0.020185,-0.001515,-0.005288,0.002582,-0.256699,0.116023,-0.959502,-0.2596054850873832
0.108514,-0.092178,0.951636,0.272243,-0.004329,-0.001,0.04782,0.002886,-0.004127,-0.002612,-0.256721,0.116356,-0.959456,-0.2596282599887259
0.108396,-0.092243,0.951729,0.271943,-0.004803,0.013646,0.027166,0.0002,-0.007363,-0.00187,-0.256496,0.116626,-0.959483,-0.2593961077846232
0.10835,-0.092185,0.951751,0.271904,-0.004664,0.008167,0.017097,0.00011,-0.004044,-0.001027,-0.256375,0.116552,-0.959525,-0.25927037597440017
0.108304,-0.092126,0.951773,0.271865,-0.004525,0.002688,0.007028,2e-05,-0.000724,-0.000184,-0.256254,0.116478,-0.959566,-0.25914409101728325
0.108267,-0.092154,0.951781,0.271844,-0.006578,0.0018,0.002901,-0.000639,-0.001816,0.000738,-0.256197,0.116558,-0.959572,-0.2590847656149366
0.108253,-0.092202,0.951744,0.271962,-0.003443,-0.000288,-0.015012,-0.00051,-0.003471,0.001271,-0.256208,0.116625,-0.95956,-0.25909841737415434
0.108271,-0.092187,0.951709,0.272084,-0.001162,-0.00104,-0.021911,-0.001378,-0.003184,0.002945,-0.256251,0.116554,-0.959558,-0.25914085261735786
0.10832,-0.092175,0.951657,0.272247,0.001332,-0.0069,-0.025611,-0.001143,-0.002423,0.002425,-0.256355,0.116459,-0.959541,-0.25925002044046735
0.108464,-0.092152,0.951581,0.272466,-0.005378,0.001508,0.020596,0.000365,0.004794,-0.002901,-0.256641,0.116275,-0.959487,-0.25954533002951674
0.108295,-0.09223,0.951648,0.272272,-0.014792,0.020518,0.029647,0.000525,-0.00072,-0.002125,-0.256341,0.116569,-0.959532,-0.2592345293064327
0.108041,-0.092331,0.951712,0.272114,-0.004426,0.002663,-0.003232,-0.001104,-0.00534,0.0038,-0.255897,0.116947,-0.959604,-0.2587754306154258
0.108024,-0.092334,0.951704,0.272149,-0.007016,0.006107,-0.002975,0.001087,-0.002626,-0.000131,-0.25587,0.116952,-0.959611,-0.25874854499818317
0.107944,-0.092406,0.951704,0.272157,-0.015838,0.010231,0.004464,0.000987,-0.001286,3.5e-05,-0.25576,0.117131,-0.959618,-0.25863309892445574
0.107685,-0.092655,0.951711,0.27215,-0.016497,0.00982,0.002687,0.000698,-0.000748,0.001463,-0.255402,0.117748,-0.959638,-0.25826358857343146
0.107627,-0.092699,0.951705,0.272179,-0.011555,0.002464,-0.006393,0.001104,-6.9e-05,0.003847,-0.255319,0.117856,-0.959647,-0.25817839995459535
0.107623,-0.092784,0.951669,0.272277,-0.00609,-0.004457,0.001437,0.000299,0.00486,0.001649,-0.255368,0.117992,-0.959617,-0.25822917679522006
0.107673,-0.092855,0.951669,0.272233,-0.013723,1e-06,0.022394,0.001084,0.006055,-0.000619,-0.255494,0.118111,-0.959569,-0.2583591472861536
0.107621,-0.092982,0.951715,0.272048,-0.013124,0.000852,0.026495,0.000531,0.003036,0.000662,-0.255441,0.118429,-0.959544,-0.25830295406299697
0.107584,-0.093165,0.951794,0.271724,-0.002601,-0.010098,0.014094,-0.000579,0.000541,0.001283,-0.255426,0.118881,-0.959492,-0.2582882358209812
0.107627,-0.09321,0.951809,0.271638,-0.004508,-0.007467,0.01367,0.000973,0.001021,0.001497,-0.255519,0.118964,-0.959457,-0.2583849513365323
0.107645,-0.093275,0.951825,0.271555,-0.005626,-0.007841,0.010976,0.000742,-0.000158,0.001097,-0.255577,0.119099,-0.959425,-0.2584444665139758
0.107713,-0.093445,0.951827,0.271463,-0.005467,-0.00667,-0.003472,0.00052,-0.00114,0.000836,-0.255782,0.119407,-0.959332,-0.2586565290038808
0.107721,-0.093473,0.951812,0.271501,-0.002192,-0.006791,-0.014907,0.000233,-0.002,0.000835,-0.255816,0.119444,-0.959318,-0.25869201303752976
0.107913,-0.093457,0.951676,0.271908,0.003669,-0.011317,-0.035727,6.6e-05,-0.001678,0.000335,-0.25622,0.119197,-0.959241,-0.25910945498618804
0.107986,-0.093418,0.951604,0.272143,0.002953,-0.009364,-0.035743,4e-05,-0.001012,0.000202,-0.256366,0.11902,-0.959224,-0.25926059555455555
0.108059,-0.09338,0.951533,0.272377,0.002237,-0.007412,-0.035759,1.4e-05,-0.000346,6.9e-05,-0.256512,0.118842,-0.959207,-0.2594122764893457
0.108215,-0.093321,0.951369,0.272906,-0.002254,-0.001325,-0.022729,0.000231,0.001533,-4.1e-05,-0.25684,0.118501,-0.959161,-0.25975162237997185
0.108207,-0.093281,0.951338,0.273031,-0.005468,0.001641,0.010121,0.000785,0.005221,-0.00014,-0.256819,0.118396,-0.95918,-0.25973046988358406
0.108017,-0.093432,0.951414,0.272789,-0.007333,0.002908,0.009276,-0.000249,0.001948,0.001805,-0.256512,0.118854,-0.959206,-0.2594119437129628
0.107827,-0.093584,0.95149,0.272548,-0.009198,0.004176,0.008431,-0.001284,-0.001326,0.003751,-0.256205,0.119312,-0.959231,-0.2590939910437975
0.107697,-0.093782,0.951517,0.272437,-0.007106,0.003437,-0.000238,0.000223,-7.5e-05,3.8e-05,-0.256051,0.119789,-0.959213,-0.25893419847955257
0.107661,-0.093866,0.951511,0.272444,-0.011554,0.007848,0.001673,0.000837,-0.000279,0.000142,-0.256027,0.119966,-0.959197,-0.25891069749184364
0.107413,-0.094073,0.951587,0.272202,-0.017895,0.013704,0.021727,0.001612,-0.001027,0.000768,-0.25564,0.120561,-0.959225,-0.25850896601140166
0.10734,-0.094143,0.951597,0.272175,-0.012799,0.007767,0.009437,0.00138,-0.000465,0.000796,-0.255535,0.120742,-0.959231,-0.25840164096649115
0.107266,-0.094213,0.951606,0.272148,-0.007702,0.001829,-0.002853,0.001147,9.7e-05,0.000824,-0.25543,0.120923,-0.959236,-0.25829211771880034
0.107105,-0.094382,0.951639,0.272035,-0.016306,0.010005,0.016468,0.002029,0.002623,0.000775,-0.255201,0.121362,-0.959241,-0.258055586035891
0.106988,-0.094484,0.951672,0.271932,-0.013157,0.003417,0.008394,0.002843,-0.001352,0.003764,-0.255022,0.121649,-0.959252,-0.2578698494490531
0.10701,-0.094542,0.95166,0.271944,0.002276,-0.006199,-0.004209,0.000198,0.000851,0.000506,-0.255094,0.121742,-0.959222,-0.2579454689545555
0.107072,-0.094527,0.95165,0.271961,-0.000126,-0.00347,-0.001002,0.000627,0.001675,-0.000398,-0.255205,0.121674,-0.959201,-0.25806018591364177
0.107146,-0.094546,0.951644,0.271947,0.000323,-0.007052,-0.003477,0.000688,1.7e-05,0.001424,-0.255353,0.121672,-0.959162,-0.2582124774028795
0.107248,-0.094556,0.951597,0.272066,0.002247,-0.007988,-0.016613,0.00049,-0.001521,0.000228,-0.255565,0.121601,-0.959114,-0.2584317502138602
0.107384,-0.094492,0.951523,0.272296,0.009084,-0.013016,-0.031943,0.000388,-0.000895,0.002089,-0.255816,0.121342,-0.95908,-0.2586919841544575
0.107539,-0.094449,0.951416,0.27262,0.00546,-0.010466,-0.034468,0.000487,-0.000911,0.00148,-0.256125,0.121086,-0.95903,-0.25901240338835857
0.107693,-0.094406,0.95131,0.272945,0.001836,-0.007917,-0.036994,0.000586,-0.000926,0.00087,-0.256434,0.12083,-0.95898,-0.25933117327874544
0.107792,-0.094325,0.951199,0.273322,0.004907,-0.010254,-0.037831,0.000137,0.000609,0.000692,-0.256625,0.12052,-0.958968,-0.25952913119584553
0.107969,-0.094252,0.951087,0.273665,0.006837,-0.008198,-0.03238,0.000115,0.000685,0.000683,-0.256963,0.12019,-0.958918,-0.25987812558092
0.108014,-0.094174,0.951055,0.273786,0.002752,-0.001213,0.017628,-0.000727,0.007221,0.000895,-0.257022,0.119983,-0.958928,-0.25993895182434373
0.107925,-0.094249,0.95116,0.273429,-0.012631,0.00832,0.045222,0.000804,0.002821,4.2e-05,-0.256849,0.120272,-0.958939,-0.25976009803521133
0.107835,-0.094363,0.95124,0.273147,-0.00377,-0.001383,0.017555,-0.002135,-0.00405,0.00457,-0.256704,0.120613,-0.958934,-0.25961023928101323
0.107908,-0.094346,0.951275,0.273002,0.007945,-0.005568,0.01296,-0.000412,-0.002145,-0.001787,-0.256814,0.120579,-0.958909,-0.2597238347725298
0.107776,-0.094276,0.951373,0.272739,0.001166,0.02048,0.035948,0.001031,-0.003224,-0.006483,-0.256496,0.120594,-0.958993,-0.2593949978085894
0.107501,-0.094213,0.951454,0.272586,0.001391,0.018029,0.010453,0.000255,-0.004415,-0.001135,-0.255927,0.120671,-0.959135,-0.25880631371096036
0.107226,-0.094149,0.951535,0.272433,0.001616,0.015578,-0.015043,-0.000521,-0.005606,0.004212,-0.255358,0.120748,-0.959277,-0.2582171055190547
0.107147,-0.094138,0.95149,0.272624,-0.009076,0.006371,-0.018429,0.000151,-0.000939,0.003583,-0.255228,0.12072,-0.959315,-0.2580826309953269
0.10708,-0.0942,0.951435,0.272822,-0.01114,-0.001813,-0.023841,0.001114,0.001015,0.00158,-0.255159,0.120823,-0.959321,-0.25801212672306817
0.107131,-0.094262,0.951336,0.273125,-0.009198,-0.001301,-0.022364,0.000677,0.002644,0.001373,-0.255325,0.120829,-0.959275,-0.25818462758390437
0.107125,-0.094277,0.951282,0.273312,-0.006065,0.003362,-0.019354,0.000515,0.004869,0.000553,-0.255345,0.120811,-0.959272,-0.2582057971196351
0.107094,-0.094236,0.951236,0.273498,-0.000522,0.005184,-0.017868,0.000353,0.004589,0.000879,-0.255289,0.120701,-0.959301,-0.25814768312923725
0.107063,-0.094194,0.95119,0.273685,0.005021,0.007007,-0.016381,0.000191,0.004309,0.001206,-0.255233,0.12059,-0.95933,-0.25808917310410595
0.107078,-0.09413,0.951157,0.273814,0.00405,0.003116,-0.017695,0.001555,0.002417,0.001517,-0.255245,0.120425,-0.959348,-0.2581002628296088
0.107122,-0.094083,0.951096,0.274023,0.004409,6.6e-05,-0.025775,0.001467,0.001705,0.00085,-0.25533,0.120257,-0.959346,-0.25818737019860283
0.107145,-0.094051,0.951031,0.274252,0.002726,-0.002299,-0.020524,0.001824,-0.00058,0.000318,-0.255384,0.120121,-0.959349,-0.2582446279114419
0.107226,-0.093969,0.950968,0.274467,0.007599,-0.001082,-0.022531,0.000453,0.001289,5e-06,-0.25552,0.119862,-0.959345,-0.2583852803960332
0.107274,-0.093858,0.950923,0.274642,0.012676,-0.002748,-0.018925,0.000983,0.003291,0.00068,-0.255573,0.119579,-0.959366,-0.25844067662468445
0.107379,-0.093696,0.950881,0.274801,0.013517,-0.001595,-0.009102,0.00078,0.003377,0.00204,-0.255706,0.119172,-0.959381,-0.25857668105411563
0.107443,-0.093538,0.950874,0.274857,0.014926,-0.00206,-0.006012,0.000874,0.002623,1.2e-05,-0.255748,0.118823,-0.959413,-0.25862203688186497
0.107434,-0.093389,0.950886,0.274867,0.014434,0.003912,-0.003581,0.000819,0.000456,0.002197,-0.255654,0.118544,-0.959473,-0.2585242077088724
0.107508,-0.093315,0.950883,0.274875,0.009416,-0.010418,-0.002231,-0.000533,-0.000553,0.002044,-0.255755,0.11836,-0.959469,-0.25862857624698465
0.107667,-0.093193,0.950869,0.274901,0.013248,-0.005122,-0.008217,0.000767,-0.002807,-0.000799,-0.255992,0.118033,-0.959446,-0.25887388517220317
0.107765,-0.093022,0.95086,0.274953,0.018354,9.6e-05,-0.000316,-2e-05,-0.0009,-0.000133,-0.256091,0.117642,-0.959467,-0.25897742531953616
0.107732,-0.092896,0.950925,0.274782,0.007257,0.010141,0.030672,-0.000604,0.000483,-0.000907,-0.255942,0.11747,-0.959528,-0.2588224501496014
0.107653,-0.092868,0.951012,0.274523,0.007569,0.006805,0.020819,-0.000713,-0.001283,0.000132,-0.255747,0.117531,-0.959573,-0.25862072847272416
0.107574,-0.092839,0.951098,0.274264,0.007882,0.003468,0.010966,-0.000822,-0.003048,0.00117,-0.255552,0.117591,-0.959617,-0.25841822922358215
0.107504,-0.09278,0.951152,0.274126,0.005231,0.005682,0.005444,-0.000435,-0.002604,0.001688,-0.255373,0.117557,-0.959669,-0.2582325546601569
0.107485,-0.092728,0.951172,0.274081,0.005553,0.000362,-0.000962,-0.00057,-0.003011,0.002633,-0.255303,0.117481,-0.959697,-0.2581615003457839
0.107513,-0.092664,0.95118,0.274062,0.006195,-0.001716,0.006509,-0.000282,-0.00149,0.001303,-0.255319,0.11735,-0.959709,-0.2581784441224658
0.10746,-0.092672,0.951229,0.273913,-0.004747,0.011304,0.023346,0.000555,-0.002439,-0.00058,-0.255206,0.117435,-0.959729,-0.25806102909202644
0.107273,-0.092717,0.951299,0.273726,-0.006167,0.012011,0.015575,-1.2e-05,-0.004796,0.000558,-0.254855,0.117676,-0.959792,-0.25769826822869096
