t_beep,event,type,axis_chosen,onset_time,hold_time,onset_score,dtheta,max_pitch,max_roll
1760040402.389155,BEEP_SLOUCH,normal_slouch,roll,1760040403.602261,1760040405.117203,1.3628971954047684,2.3373686901191775,1.5480627761333814,18.405050924493565
1760040406.889155,BEEP_RECOVER,normal_slouch,roll,1760040408.583369,1760040409.831671,1.1302643528341199,3.9559252349194196,1.7348502373926369,16.713110044798384
1760040416.1601548,BEEP_SLOUCH,fast_slouch,roll,1760040416.966553,1760040418.462799,1.3680380967047827,2.346185335848702,2.1032917409644387,22.586828946017818
1760040420.6601548,BEEP_RECOVER,fast_slouch,roll,1760040422.027448,1760040423.355361,1.7577273202195198,6.15204562076832,1.5563530001757258,28.282537276335347
1760040431.6601548,BEEP_SLOUCH,micro_slouch,roll,1760040432.872637,1760040434.359108,1.0838679968564175,1.8588336146087556,0.6976294328497303,11.364438129085869
1760040436.1601548,BEEP_RECOVER,micro_slouch,roll,1760040437.545704,1760040438.958835,1.2874083055940744,2.207905244093837,0.5897782181093216,8.187474740219244
1760040446.556155,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,25.516646824951223,11.280652520883336
1760040451.056155,BEEP_RECOVER,lateral_left,roll,1760040452.45608,1760040453.886445,1.9239460159386423,3.299567417334771,29.120529627111754,8.95987435801456
1760040462.583155,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,25.675479504151927,3.1727484616881725
1760040467.083155,BEEP_RECOVER,lateral_right,pitch,1760040468.628384,1760040469.822298,1.2243648669401106,7.346189201640664,26.63859430619128,1.1897365373408206
1760040521.954155,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,0.7839784014849318,23.249326668929598
1760040526.454155,BEEP_RECOVER,normal_slouch,roll,1760040527.917404,1760040529.49074,1.2173629318497043,4.260770261473965,0.7167097386158243,20.954044011258986
1760040536.1701548,BEEP_SLOUCH,fast_slouch,roll,1760040537.159412,1760040538.553135,1.28222372423608,2.199013687064877,0.7365045716173437,23.01689646843184
1760040540.6701548,BEEP_RECOVER,fast_slouch,roll,1760040542.023116,1760040543.787818,1.9558927025265844,3.3543559848330915,1.6123097328108749,27.620523852047825
1760040551.547155,BEEP_SLOUCH,micro_slouch,fallback,nan,nan,0.0,0.0,0.3933349125154493,14.050203791705002
1760040556.047155,BEEP_RECOVER,micro_slouch,roll,1760040557.51763,1760040558.90336,1.89152031346786,3.2439573375973794,0.5389656359212829,16.09371454059618
1760040567.1211548,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,24.157590807316907,7.696063092959037
1760040571.6211548,BEEP_RECOVER,lateral_left,pitch,1760040573.158368,1760040574.594747,1.0169736127427313,6.101841676456388,27.918242212193796,6.89714696055529
1760040581.1631548,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,24.44829286881088,6.180401426278024
1760040585.6631548,BEEP_RECOVER,lateral_right,pitch,1760040587.084067,1760040588.571763,1.0108550037276778,6.065130022366066,24.56948832527682,3.542859848739596
1760040641.5511549,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,0.6780955616351623,18.774651647772686
1760040646.0511549,BEEP_RECOVER,normal_slouch,roll,1760040647.617658,1760040648.856265,2.1078134580914463,7.377347103320062,1.758598383236615,335.9121638461804
1760040657.2891548,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,0.9241819595821461,21.765222143542957
1760040661.7891548,BEEP_RECOVER,fast_slouch,roll,1760040663.202509,1760040664.577017,1.9178784312680364,6.712574509438127,1.31642797939881,336.796229469954
1760040672.7291548,BEEP_SLOUCH,micro_slouch,roll,1760040674.105823,1760040675.297238,1.3915824085886799,2.3865638307295853,0.8407543593933884,10.01799408827759
1760040677.2291548,BEEP_RECOVER,micro_slouch,fallback,nan,nan,0.0,0.0,0.6606694075477222,10.729037987089498
1760040686.1231549,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,29.41831471050414,10.067663873065271
1760040690.6231549,BEEP_RECOVER,lateral_left,pitch,1760040692.054843,1760040693.451001,1.0920090384645533,6.55205423078732,30.870297660269916,7.313619507488653
1760040702.7221549,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,21.657005634934567,4.716618613155589
1760040707.2221549,BEEP_RECOVER,lateral_right,pitch,1760040708.641396,1760040710.179592,1.1164543485517624,3.2823757847421806,23.639009213760264,3.418128887757632
