t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760732790.634969,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760732790.084969,SLOUCHED_HOLD_START,1760732790.184969
1760732795.134969,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760732794.584969,UPRIGHT_HOLD_START,1760732794.684969
1760732804.405969,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760732803.855969,SLOUCHED_HOLD_START,1760732803.955969
1760732808.905969,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760732808.355969,UPRIGHT_HOLD_START,1760732808.455969
1760732819.905969,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760732819.355969,SLOUCHED_HOLD_START,1760732819.455969
1760732824.405969,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760732823.855969,UPRIGHT_HOLD_START,1760732823.955969
1760732834.801969,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760732834.251969,NOSLOUCHED_HOLD_START,1760732834.351969
1760732839.301969,BEEP_RECOVER,lateral_left,RECOVERY_START,1760732838.751969,UPRIGHT_HOLD_START,1760732838.851969
1760732850.828969,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760732850.278969,NOSLOUCHED_HOLD_START,1760732850.378969
1760732855.328969,BEEP_RECOVER,lateral_right,RECOVERY_START,1760732854.778969,UPRIGHT_HOLD_START,1760732854.878969
1760732865.708969,BEEP_SLOUCH,neck_only,SLOUCH_START,1760732865.158969,SLOUCHED_HOLD_START,1760732865.258969
1760732870.208969,BEEP_RECOVER,neck_only,RECOVERY_START,1760732869.658969,UPRIGHT_HOLD_START,1760732869.758969
1760732881.139969,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760732880.589969,NOSLOUCHED_HOLD_START,1760732880.689969
1760732885.639969,BEEP_RECOVER,reach_left,RECOVERY_START,1760732885.089969,UPRIGHT_HOLD_START,1760732885.189969
1760732894.529969,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760732893.979969,NOSLOUCHED_HOLD_START,1760732894.079969
1760732899.029969,BEEP_RECOVER,reach_right,RECOVERY_START,1760732898.479969,UPRIGHT_HOLD_START,1760732898.579969
1760732910.199969,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760732909.649969,SLOUCHED_HOLD_START,1760732909.749969
1760732914.699969,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760732914.149969,UPRIGHT_HOLD_START,1760732914.249969
1760732924.415969,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760732923.865969,SLOUCHED_HOLD_START,1760732923.965969
1760732928.915969,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760732928.365969,UPRIGHT_HOLD_START,1760732928.465969
1760732939.792969,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760732939.242969,SLOUCHED_HOLD_START,1760732939.342969
1760732944.292969,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760732943.742969,UPRIGHT_HOLD_START,1760732943.842969
1760732955.366969,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760732954.816969,NOSLOUCHED_HOLD_START,1760732954.916969
1760732959.866969,BEEP_RECOVER,lateral_left,RECOVERY_START,1760732959.316969,UPRIGHT_HOLD_START,1760732959.416969
1760732969.408969,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760732968.858969,NOSLOUCHED_HOLD_START,1760732968.958969
1760732973.908969,BEEP_RECOVER,lateral_right,RECOVERY_START,1760732973.358969,UPRIGHT_HOLD_START,1760732973.458969
1760732984.753969,BEEP_SLOUCH,neck_only,SLOUCH_START,1760732984.203969,SLOUCHED_HOLD_START,1760732984.303969
1760732989.253969,BEEP_RECOVER,neck_only,RECOVERY_START,1760732988.703969,UPRIGHT_HOLD_START,1760732988.803969
1760733000.655969,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760733000.105969,NOSLOUCHED_HOLD_START,1760733000.205969
1760733005.155969,BEEP_RECOVER,reach_left,RECOVERY_START,1760733004.605969,UPRIGHT_HOLD_START,1760733004.705969
1760733015.445969,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760733014.895969,NOSLOUCHED_HOLD_START,1760733014.995969
1760733019.945969,BEEP_RECOVER,reach_right,RECOVERY_START,1760733019.395969,UPRIGHT_HOLD_START,1760733019.495969
1760733029.796969,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760733029.246969,SLOUCHED_HOLD_START,1760733029.346969
