t_sec,event,value
1760108355.275,UPRIGHT_HOLD_START,type=normal_slouch
1760108360.004,SLOUCH_START,type=normal_slouch
1760108360.954,SLOUCHED_HOLD_START,type=normal_slouch
1760108364.504,RECOVERY_START,type=normal_slouch
1760108365.454,UPRIGHT_HOLD_START,type=normal_slouch
1760108373.775,SLOUCH_START,type=fast_slouch
1760108374.725,SLOUCHED_HOLD_START,type=fast_slouch
1760108378.275,RECOVERY_START,type=fast_slouch
1760108379.225,UPRIGHT_HOLD_START,type=fast_slouch
1760108389.275,SLOUCH_START,type=micro_slouch
1760108390.225,SLOUCHED_HOLD_START,type=micro_slouch
1760108393.775,RECOVERY_START,type=micro_slouch
1760108394.725,UPRIGHT_HOLD_START,type=micro_slouch
1760108404.171,NOSLOUCH_START,type=lateral_left
1760108405.121,NOSLOUCHED_HOLD_START,type=lateral_left
1760108408.671,RECOVERY_START,type=lateral_left
1760108409.621,UPRIGHT_HOLD_START,type=lateral_left
1760108420.198,NOSLOUCH_START,type=lateral_right
1760108421.148,NOSLOUCHED_HOLD_START,type=lateral_right
1760108424.698,RECOVERY_START,type=lateral_right
1760108425.648,UPRIGHT_HOLD_START,type=lateral_right
1760108435.078,SLOUCH_START,type=neck_only
1760108436.028,SLOUCHED_HOLD_START,type=neck_only
1760108439.578,RECOVERY_START,type=neck_only
1760108440.528,UPRIGHT_HOLD_START,type=neck_only
1760108450.509,NOSLOUCH_START,type=reach_left
1760108451.459,NOSLOUCHED_HOLD_START,type=reach_left
1760108455.009,RECOVERY_START,type=reach_left
1760108455.959,UPRIGHT_HOLD_START,type=reach_left
1760108463.899,NOSLOUCH_START,type=reach_right
1760108464.849,NOSLOUCHED_HOLD_START,type=reach_right
1760108468.399,RECOVERY_START,type=reach_right
1760108469.349,UPRIGHT_HOLD_START,type=reach_right
1760108479.569,SLOUCH_START,type=normal_slouch
1760108480.519,SLOUCHED_HOLD_START,type=normal_slouch
1760108484.069,RECOVERY_START,type=normal_slouch
1760108485.019,UPRIGHT_HOLD_START,type=normal_slouch
1760108493.785,SLOUCH_START,type=fast_slouch
1760108494.735,SLOUCHED_HOLD_START,type=fast_slouch
1760108498.285,RECOVERY_START,type=fast_slouch
1760108499.235,UPRIGHT_HOLD_START,type=fast_slouch
1760108509.162,SLOUCH_START,type=micro_slouch
1760108510.112,SLOUCHED_HOLD_START,type=micro_slouch
1760108513.662,RECOVERY_START,type=micro_slouch
1760108514.612,UPRIGHT_HOLD_START,type=micro_slouch
1760108524.736,NOSLOUCH_START,type=lateral_left
1760108525.686,NOSLOUCHED_HOLD_START,type=lateral_left
1760108529.236,RECOVERY_START,type=lateral_left
1760108530.186,UPRIGHT_HOLD_START,type=lateral_left
1760108538.778,NOSLOUCH_START,type=lateral_right
1760108539.728,NOSLOUCHED_HOLD_START,type=lateral_right
1760108543.278,RECOVERY_START,type=lateral_right
1760108544.228,UPRIGHT_HOLD_START,type=lateral_right
1760108554.123,SLOUCH_START,type=neck_only
1760108555.073,SLOUCHED_HOLD_START,type=neck_only
1760108558.623,RECOVERY_START,type=neck_only
1760108559.573,UPRIGHT_HOLD_START,type=neck_only
1760108570.025,NOSLOUCH_START,type=reach_left
1760108570.975,NOSLOUCHED_HOLD_START,type=reach_left
1760108574.525,RECOVERY_START,type=reach_left
1760108575.475,UPRIGHT_HOLD_START,type=reach_left
1760108584.815,NOSLOUCH_START,type=reach_right
1760108585.765,NOSLOUCHED_HOLD_START,type=reach_right
1760108589.315,RECOVERY_START,type=reach_right
1760108590.265,UPRIGHT_HOLD_START,type=reach_right
1760108599.166,SLOUCH_START,type=normal_slouch
1760108600.116,SLOUCHED_HOLD_START,type=normal_slouch
1760108603.666,RECOVERY_START,type=normal_slouch
1760108604.616,UPRIGHT_HOLD_START,type=normal_slouch
1760108614.904,SLOUCH_START,type=fast_slouch
1760108615.854,SLOUCHED_HOLD_START,type=fast_slouch
1760108619.404,RECOVERY_START,type=fast_slouch
1760108620.354,UPRIGHT_HOLD_START,type=fast_slouch
1760108630.344,SLOUCH_START,type=micro_slouch
1760108631.294,SLOUCHED_HOLD_START,type=micro_slouch
1760108634.844,RECOVERY_START,type=micro_slouch
1760108635.794,UPRIGHT_HOLD_START,type=micro_slouch
1760108643.738,NOSLOUCH_START,type=lateral_left
1760108644.688,NOSLOUCHED_HOLD_START,type=lateral_left
1760108648.238,RECOVERY_START,type=lateral_left
1760108649.188,UPRIGHT_HOLD_START,type=lateral_left
1760108660.337,NOSLOUCH_START,type=lateral_right
1760108661.287,NOSLOUCHED_HOLD_START,type=lateral_right
1760108664.837,RECOVERY_START,type=lateral_right
1760108665.787,UPRIGHT_HOLD_START,type=lateral_right
1760108675.121,SLOUCH_START,type=neck_only
1760108676.071,SLOUCHED_HOLD_START,type=neck_only
1760108679.621,RECOVERY_START,type=neck_only
1760108680.571,UPRIGHT_HOLD_START,type=neck_only
1760108689.406,NOSLOUCH_START,type=reach_left
1760108690.356,NOSLOUCHED_HOLD_START,type=reach_left
1760108693.906,RECOVERY_START,type=reach_left
1760108694.856,UPRIGHT_HOLD_START,type=reach_left
1760108704.036,NOSLOUCH_START,type=reach_right
1760108704.986,NOSLOUCHED_HOLD_START,type=reach_right
1760108708.536,RECOVERY_START,type=reach_right
1760108709.486,UPRIGHT_HOLD_START,type=reach_right
