t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1760736209.027740,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760736208.977740,SLOUCHED_HOLD_START,1760736209.927740
1760736213.527740,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760736213.477740,UPRIGHT_HOLD_START,1760736214.427740
1760736222.798740,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760736222.748740,SLOUCHED_HOLD_START,1760736223.698740
1760736227.298740,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760736227.248740,UPRIGHT_HOLD_START,1760736228.198740
1760736238.298740,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760736238.248740,SLOUCHED_HOLD_START,1760736239.198740
1760736242.798740,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760736242.748740,UPRIGHT_HOLD_START,1760736243.698740
1760736253.194740,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760736253.144740,NOSLOUCHED_HOLD_START,1760736254.094740
1760736257.694740,BEEP_RECOVER,lateral_left,RECOVERY_START,1760736257.644740,UPRIGHT_HOLD_START,1760736258.594740
1760736269.221740,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760736269.171740,NOSLOUCHED_HOLD_START,1760736270.121740
1760736273.721740,BEEP_RECOVER,lateral_right,RECOVERY_START,1760736273.671740,UPRIGHT_HOLD_START,1760736274.621740
1760736284.101740,BEEP_SLOUCH,neck_only,SLOUCH_START,1760736284.051740,SLOUCHED_HOLD_START,1760736285.001740
1760736288.601740,BEEP_RECOVER,neck_only,RECOVERY_START,1760736288.551740,UPRIGHT_HOLD_START,1760736289.501740
1760736299.532740,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760736299.482740,NOSLOUCHED_HOLD_START,1760736300.432740
1760736304.032740,BEEP_RECOVER,reach_left,RECOVERY_START,1760736303.982740,UPRIGHT_HOLD_START,1760736304.932740
1760736312.922740,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760736312.872740,NOSLOUCHED_HOLD_START,1760736313.822740
1760736317.422740,BEEP_RECOVER,reach_right,RECOVERY_START,1760736317.372740,UPRIGHT_HOLD_START,1760736318.322740
1760736328.592740,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760736328.542740,SLOUCHED_HOLD_START,1760736329.492740
1760736333.092740,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760736333.042740,UPRIGHT_HOLD_START,1760736333.992740
1760736342.808740,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760736342.758740,SLOUCHED_HOLD_START,1760736343.708740
1760736347.308740,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760736347.258740,UPRIGHT_HOLD_START,1760736348.208740
1760736358.185740,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760736358.135740,SLOUCHED_HOLD_START,1760736359.085740
1760736362.685740,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760736362.635740,UPRIGHT_HOLD_START,1760736363.585740
1760736373.759740,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760736373.709740,NOSLOUCHED_HOLD_START,1760736374.659740
1760736378.259740,BEEP_RECOVER,lateral_left,RECOVERY_START,1760736378.209740,UPRIGHT_HOLD_START,1760736379.159740
1760736387.801740,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760736387.751740,NOSLOUCHED_HOLD_START,1760736388.701740
1760736392.301740,BEEP_RECOVER,lateral_right,RECOVERY_START,1760736392.251740,UPRIGHT_HOLD_START,1760736393.201740
1760736403.146740,BEEP_SLOUCH,neck_only,SLOUCH_START,1760736403.096740,SLOUCHED_HOLD_START,1760736404.046740
1760736407.646740,BEEP_RECOVER,neck_only,RECOVERY_START,1760736407.596740,UPRIGHT_HOLD_START,1760736408.546740
1760736419.048740,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760736418.998740,NOSLOUCHED_HOLD_START,1760736419.948740
1760736423.548740,BEEP_RECOVER,reach_left,RECOVERY_START,1760736423.498740,UPRIGHT_HOLD_START,1760736424.448740
1760736433.838740,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1760736433.788740,NOSLOUCHED_HOLD_START,1760736434.738740
1760736438.338740,BEEP_RECOVER,reach_right,RECOVERY_START,1760736438.288740,UPRIGHT_HOLD_START,1760736439.238740
1760736448.189740,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1760736448.139740,SLOUCHED_HOLD_START,1760736449.089740
1760736452.689740,BEEP_RECOVER,normal_slouch,RECOVERY_START,1760736452.639740,UPRIGHT_HOLD_START,1760736453.589740
1760736463.927740,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1760736463.877740,SLOUCHED_HOLD_START,1760736464.827740
1760736468.427740,BEEP_RECOVER,fast_slouch,RECOVERY_START,1760736468.377740,UPRIGHT_HOLD_START,1760736469.327740
1760736479.367740,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1760736479.317740,SLOUCHED_HOLD_START,1760736480.267740
1760736483.867740,BEEP_RECOVER,micro_slouch,RECOVERY_START,1760736483.817740,UPRIGHT_HOLD_START,1760736484.767740
1760736492.761740,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1760736492.711740,NOSLOUCHED_HOLD_START,1760736493.661740
1760736497.261740,BEEP_RECOVER,lateral_left,RECOVERY_START,1760736497.211740,UPRIGHT_HOLD_START,1760736498.161740
1760736509.360740,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1760736509.310740,NOSLOUCHED_HOLD_START,1760736510.260740
1760736513.860740,BEEP_RECOVER,lateral_right,RECOVERY_START,1760736513.810740,UPRIGHT_HOLD_START,1760736514.760740
1760736524.144740,BEEP_SLOUCH,neck_only,SLOUCH_START,1760736524.094740,SLOUCHED_HOLD_START,1760736525.044740
1760736528.644740,BEEP_RECOVER,neck_only,RECOVERY_START,1760736528.594740,UPRIGHT_HOLD_START,1760736529.544740
1760736538.429740,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1760736538.379740,NOSLOUCHED_HOLD_START,1760736539.329740
1760736542.929740,BEEP_RECOVER,reach_left,RECOVERY_START,1760736542.879740,UPRIGHT_HOLD_START,1760736543.829740
