timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1760736204.24874,0.155593,0.303554,-0.0,0.940024,-0.009769,-0.002492,0.004145,-0.837861,0.273572,-0.195443,0.570696,-0.292522,-0.767292,-0.6073531656192594
1760736204.286283,0.013094,-0.134574,0.026572,0.990461,-0.013851,0.001452,0.000599,0.000104,0.000628,0.000623,-0.267277,-0.018786,-0.963437,0.27056601034910305
1760736204.287167,0.013005,-0.134599,0.02656,0.990459,-0.012366,-0.000596,0.000929,4.3e-05,0.000261,0.000259,-0.26732,-0.018612,-0.963428,0.2706107534964298
1760736204.317511,0.012895,-0.134641,0.026534,0.990455,-0.006573,-0.003195,0.001108,6.5e-05,0.000596,0.000785,-0.267396,-0.018398,-0.963411,0.27068962989560186
1760736204.317918,0.013102,-0.134767,0.026501,0.990436,-0.001767,-0.00285,-0.001907,-0.00015,0.000181,0.001239,-0.26765,-0.018811,-0.963332,0.27095336911585544
1760736204.349278,0.012959,-0.134875,0.026482,0.990424,0.001049,-0.003259,-0.002474,-0.000538,0.00018,-9.2e-05,-0.267854,-0.018527,-0.963282,0.2711647791371624
1760736204.379837,0.01293,-0.134914,0.026472,0.990419,0.00042,-0.003048,-0.002581,-0.000448,-0.000155,0.000232,-0.267927,-0.01847,-0.963262,0.2712407609291696
1760736204.380212,0.012902,-0.134953,0.026461,0.990415,-0.00021,-0.002838,-0.002688,-0.000358,-0.00049,0.000555,-0.268001,-0.018414,-0.963243,0.27131743229060434
1760736204.411028,0.012909,-0.135086,0.026386,0.990398,-0.001406,-0.004299,-0.004589,-0.000413,-0.000794,0.000871,-0.26826,-0.01844,-0.96317,0.27158638494572973
1760736204.451129,0.012904,-0.135116,0.026378,0.990395,-0.001368,-0.003686,-0.002118,-0.000197,-6e-05,0.001038,-0.268318,-0.018432,-0.963154,0.27164659149290343
1760736204.451469,0.012899,-0.135146,0.02637,0.990391,-0.001329,-0.003072,0.000354,2e-05,0.000674,0.001205,-0.268376,-0.018423,-0.963138,0.2717068031557746
1760736204.512463,0.012874,-0.135175,0.026374,0.990387,-0.002229,-0.002623,0.000788,1.5e-05,0.000507,0.000906,-0.26843,-0.01837,-0.963124,0.2717628503423598
1760736204.512794,0.012849,-0.135203,0.026378,0.990383,-0.003129,-0.002173,0.001222,1e-05,0.000339,0.000606,-0.268483,-0.018318,-0.96311,0.27181792836032986
1760736204.513236,0.012824,-0.135231,0.026382,0.99038,-0.004029,-0.001724,0.001656,5e-06,0.000172,0.000307,-0.268537,-0.018265,-0.963096,0.2718739740171355
1760736204.513487,0.012798,-0.135259,0.026386,0.990376,-0.004929,-0.001274,0.00209,0.0,4e-06,7e-06,-0.26859,-0.018212,-0.963082,0.2719290556387129
1760736204.544948,0.012744,-0.135235,0.026402,0.99038,-0.006901,-0.000611,7.1e-05,-0.000264,-0.000791,2e-06,-0.268541,-0.018102,-0.963098,0.27187811638655723
1760736204.573975,0.012636,-0.135223,0.02637,0.990384,-0.004856,-0.000519,-0.002779,-0.000362,-0.002276,0.000553,-0.268511,-0.017898,-0.96311,0.27184702007982453
1760736204.57435,0.012635,-0.135218,0.026334,0.990385,-0.007698,-0.00158,-0.005095,0.001138,-0.00127,0.002183,-0.268501,-0.017904,-0.963113,0.27183655198055257
1760736204.627515,0.012562,-0.135255,0.026286,0.990382,-0.009045,-0.000682,-0.004916,0.001139,-0.000424,0.001944,-0.268569,-0.017772,-0.963096,0.271907275071546
1760736204.627858,0.01249,-0.135293,0.026239,0.990379,-0.010392,0.000216,-0.004736,0.001141,0.000422,0.001705,-0.268638,-0.01764,-0.96308,0.271978688042692
1760736204.678826,0.012378,-0.13533,0.026099,0.990379,-0.00862,-0.005548,-0.006058,0.000177,0.001281,0.001472,-0.268703,-0.017454,-0.963065,0.27204623785011434
1760736204.67918,0.012348,-0.13535,0.026094,0.990377,-0.004876,-0.004438,-0.000993,-0.000217,0.000524,0.002301,-0.26874,-0.017395,-0.963056,0.27208458181064865
1760736204.679738,0.012318,-0.13537,0.026089,0.990375,-0.001131,-0.003329,0.004072,-0.000611,-0.000233,0.003131,-0.268777,-0.017336,-0.963046,0.2721231935199087
1760736204.709014,0.012336,-0.135405,0.026215,0.990367,0.006257,-0.002127,0.008325,-0.000371,-2.6e-05,-0.001572,-0.268847,-0.017336,-0.963027,0.27219572361687455
1760736204.741012,0.012296,-0.135358,0.026289,0.990372,0.001616,0.007746,0.009866,0.000261,0.000717,-0.00232,-0.268756,-0.017238,-0.963054,0.27210128913488285
1760736204.741329,0.012255,-0.135311,0.026363,0.990376,-0.003025,0.017619,0.011407,0.000894,0.00146,-0.003068,-0.268665,-0.017141,-0.963081,0.2720068471395766
1760736204.771332,0.012099,-0.135034,0.026492,0.990413,-0.01163,0.020244,0.005417,0.001829,-0.002752,0.001865,-0.268121,-0.016811,-0.963239,0.2714419681600968
