quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.048488,0.070578,-0.023396,0.996052,-0.041584,0.000158,-0.013409,0.005634,0.008847,0.002821,0.138329,0.099897,-0.985335
-0.048937,0.070577,-0.023535,0.996027,-0.041435,-0.003517,-0.015698,0.004312,0.007743,0.002853,0.138291,0.100808,-0.985248
-0.049386,0.070577,-0.023674,0.996002,-0.041286,-0.007192,-0.017986,0.002991,0.00664,0.002884,0.138252,0.101719,-0.98516
-0.049877,0.070531,-0.023857,0.995976,-0.045963,-0.002771,-0.020535,0.005384,0.004961,-0.000606,0.138115,0.102719,-0.985075
-0.0504,0.070531,-0.024032,0.995946,-0.040855,-0.01104,-0.024195,0.003439,-0.000491,0.007731,0.138068,0.103781,-0.98497
-0.050798,0.07038,-0.024258,0.995931,-0.032134,-0.017543,-0.030283,0.000883,-0.000764,-0.001353,0.137723,0.104597,-0.984932
-0.05107,0.070257,-0.024567,0.995918,-0.019638,-0.003335,-0.03508,0.000675,-0.000306,-0.00359,0.137431,0.105175,-0.984912
-0.051243,0.070188,-0.024915,0.995905,-0.011382,-0.011076,-0.031089,-0.002422,0.002582,-0.0006,0.137248,0.105563,-0.984896
-0.051376,0.070106,-0.025159,0.995898,-0.012946,-0.012663,-0.02279,-0.004346,0.005952,-0.001556,0.137051,0.105858,-0.984891
-0.051494,0.069921,-0.025381,0.995899,-0.008992,-0.019155,-0.018037,-0.006541,0.007172,0.000259,0.136656,0.106115,-0.984919
-0.051616,0.069668,-0.025485,0.995908,-0.009349,-0.028371,-0.006574,-0.010104,0.009643,0.003441,0.136134,0.106361,-0.984964
-0.051707,0.069339,-0.025487,0.995926,-0.007015,-0.035611,0.000716,-0.014099,0.009407,-0.002837,0.135478,0.106528,-0.985037
-0.051793,0.068958,-0.02539,0.995951,-0.003799,-0.037826,0.014046,-0.017315,0.005991,-0.005888,0.134727,0.106669,-0.985125
-0.051815,0.068594,-0.025232,0.995979,0.006073,-0.031653,0.015128,-0.01926,0.004053,-0.00598,0.134021,0.106674,-0.98522
-0.051744,0.068234,-0.025087,0.996011,0.018147,-0.030433,0.015737,-0.021238,0.001252,-0.011359,0.133327,0.106498,-0.985334
-0.051585,0.068047,-0.024923,0.996036,0.020928,-0.003781,0.012302,-0.025569,-0.002137,-0.009822,0.132984,0.106153,-0.985417
-0.051128,0.067867,-0.024954,0.996071,0.044162,-0.007012,-0.000134,-0.027985,-0.003429,-0.010898,0.13265,0.105241,-0.98556
-0.05067,0.067687,-0.024985,0.996106,0.067395,-0.010242,-0.01257,-0.030401,-0.00472,-0.011976,0.132316,0.104329,-0.985702
-0.049943,0.067574,-0.025184,0.996145,0.084889,0.00298,-0.016707,-0.031547,-0.003462,-0.009994,0.132111,0.102904,-0.985879
-0.049024,0.067498,-0.02539,0.996191,0.09489,0.003938,-0.010336,-0.033881,0.002953,-0.000318,0.131992,0.101102,-0.986081
-0.048037,0.067312,-0.025515,0.996248,0.098691,-0.019963,0.002828,-0.036444,0.013912,-0.002551,0.131667,0.099149,-0.986323
-0.047195,0.066987,-0.025446,0.996312,0.069027,-0.019814,0.024868,-0.033395,0.018798,-0.006664,0.131078,0.097451,-0.986571
-0.046659,0.066678,-0.025014,0.996369,0.036661,-0.031513,0.054226,-0.034206,0.018128,0.002629,0.130537,0.096315,-0.986754
-0.046388,0.06617,-0.024385,0.996431,0.012241,-0.055244,0.067542,-0.032182,0.017306,0.005614,0.129605,0.095671,-0.98694
-0.046424,0.065447,-0.023649,0.996495,-0.010045,-0.079894,0.074903,-0.030821,0.017449,0.005623,0.128239,0.095618,-0.987123
-0.046701,0.064334,-0.022869,0.996573,-0.043775,-0.119345,0.069554,-0.021081,0.018041,-0.017965,0.12609,0.096024,-0.98736
