quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.0516,-0.045008,0.308114,0.948882,0.491544,0.068689,-0.13999,0.034072,0.000413,-0.025456,-0.053617,0.125659,-0.990624
-0.044791,-0.04145,0.306693,0.94985,0.417935,0.033864,-0.093913,0.033036,0.023436,-0.01629,-0.051268,0.110515,-0.992551
-0.042412,-0.040387,0.306155,0.950179,0.396317,0.02391,-0.106305,0.028844,0.025459,-0.008401,-0.05078,0.105328,-0.99314
-0.040033,-0.039323,0.305614,0.9505,0.374698,0.013956,-0.118697,0.024646,0.027485,-0.000539,-0.050284,0.100139,-0.993702
-0.034985,-0.037044,0.304021,0.951302,0.385679,-0.003877,-0.12779,0.011429,0.010843,0.006022,-0.049206,0.089087,-0.994808
-0.031047,-0.035306,0.302688,0.951929,0.417112,0.021488,-0.115219,0.007229,0.006241,-0.001736,-0.048422,0.080483,-0.995579
-0.028678,-0.034312,0.302027,0.95225,0.379122,-0.007196,-0.106491,0.002322,0.017916,-0.003389,-0.048024,0.075343,-0.996001
-0.026716,-0.03363,0.301452,0.952513,0.328195,0.00016,-0.0868,0.005142,0.025783,0.007225,-0.047958,0.071169,-0.996311
-0.024753,-0.032947,0.300877,0.952772,0.277268,0.007515,-0.067109,0.007957,0.033651,0.017823,-0.047887,0.066995,-0.996603
-0.02277,-0.032032,0.300101,0.953097,0.094306,0.02004,-0.050017,0.011718,0.039988,0.021439,-0.047392,0.062629,-0.996911
-0.022756,-0.031529,0.29968,0.953247,0.019432,0.055847,-0.022292,0.016606,0.028115,0.019515,-0.04647,0.062281,-0.996976
-0.023368,-0.030695,0.299829,0.953213,-0.013142,0.138041,0.052535,0.017847,0.038286,-0.002706,-0.044505,0.062956,-0.997023
-0.024565,-0.030072,0.30034,0.953042,-0.103743,0.120941,0.080502,0.007524,0.058106,-0.007655,-0.042564,0.064886,-0.996984
-0.025762,-0.029448,0.30085,0.952869,-0.194345,0.103842,0.108469,-0.002802,0.077928,-0.01261,-0.04062,0.066815,-0.996938
-0.031226,-0.029863,0.303018,0.952005,-0.390824,0.01819,0.162927,-0.003151,0.096885,0.002257,-0.037936,0.077553,-0.996266
-0.034123,-0.030857,0.303871,0.951602,-0.427937,-0.035734,0.144205,0.00795,0.083016,0.011078,-0.037989,0.083695,-0.995767
-0.037019,-0.031849,0.304721,0.951189,-0.46505,-0.089658,0.125484,0.019039,0.06915,0.019861,-0.038029,0.089835,-0.99523
-0.043329,-0.035018,0.305997,0.950401,-0.283689,-0.040144,0.068645,0.045621,0.02101,0.030437,-0.040045,0.103791,-0.993793
-0.044941,-0.035709,0.306168,0.950245,-0.192972,-0.026391,0.032498,0.035869,0.013886,0.007013,-0.040344,0.107276,-0.99341
-0.046553,-0.036399,0.306338,0.950087,-0.102255,-0.012638,-0.003649,0.026114,0.006764,-0.016423,-0.040642,0.11076,-0.993016
-0.04796,-0.037307,0.306108,0.950056,-0.037525,-0.091268,-0.035439,-0.002098,0.01042,-0.051371,-0.041525,0.113969,-0.992616
-0.048198,-0.037678,0.30593,0.950086,-0.038317,-0.096289,-0.036591,-0.000748,0.014427,-0.042253,-0.042104,0.114638,-0.992515
-0.049346,-0.03909,0.305348,0.950158,-0.142765,-0.113822,-0.051419,-0.007196,0.019492,-0.028573,-0.044147,0.117645,-0.992074
-0.05117,-0.041078,0.30468,0.950192,-0.212401,-0.104459,-0.044409,-0.008158,0.000495,0.001305,-0.046884,0.122273,-0.991388
-0.05234,-0.04205,0.304329,0.950198,-0.188633,-0.068131,-0.040414,-0.009877,-0.01536,0.022049,-0.048055,0.12506,-0.990985
-0.053814,-0.043017,0.304042,0.950164,-0.134296,-0.042886,-0.009403,-0.024955,-0.032553,0.018325,-0.049023,0.128422,-0.990507
-0.054463,-0.043705,0.303988,0.950113,-0.099752,-0.071031,-0.004218,-0.032904,-0.039441,0.01671,-0.049937,0.130064,-0.990247
-0.055023,-0.045511,0.30385,0.95004,-0.006711,-0.096314,-0.015167,-0.027903,-0.054339,0.041731,-0.053037,0.132205,-0.989802
-0.054507,-0.046026,0.303948,0.950014,0.025393,-0.114193,0.004172,-0.033468,-0.039741,0.021458,-0.054315,0.131543,-0.989821
-0.053829,-0.046761,0.30385,0.950048,0.03598,-0.105962,-0.039043,-0.016658,-0.032579,0.030121,-0.056138,0.130696,-0.989832
-0.052056,-0.047484,0.303026,0.950374,0.107501,0.040504,-0.08095,-0.001047,-0.038684,0.006081,-0.058706,0.127724,-0.990071
-0.051083,-0.047012,0.302483,0.950623,0.151083,0.038335,-0.097103,-0.018232,-0.049344,-0.025105,-0.058477,0.125562,-0.990361
-0.048554,-0.046387,0.301207,0.951191,0.240375,-0.019949,-0.151683,-0.026146,-0.074731,-0.045704,-0.058997,0.120312,-0.990982
-0.046459,-0.046126,0.3001,0.951658,0.32398,-0.020581,-0.193644,-0.008795,-0.093504,-0.030432,-0.059907,0.116112,-0.991428
-0.040029,-0.044309,0.29718,0.952952,0.557358,0.039229,-0.251211,0.021598,-0.130353,-0.018494,-0.060657,0.102627,-0.992869
-0.035621,-0.042458,0.29563,0.953693,0.618218,0.074877,-0.244728,0.025387,-0.142974,-0.016925,-0.059922,0.093046,-0.993857
-0.031212,-0.040605,0.294073,0.95441,0.679079,0.110524,-0.238244,0.02914,-0.15559,-0.015447,-0.059151,0.083459,-0.994754
-0.020644,-0.03552,0.291278,0.955756,0.707057,0.14735,-0.121865,0.014278,-0.168776,-0.031312,-0.05587,0.060153,-0.996624
-0.017443,-0.033886,0.29103,0.955955,0.64922,0.108771,-0.073401,0.001735,-0.158761,-0.04279,-0.054634,0.053073,-0.997095
-0.014242,-0.032252,0.290778,0.956141,0.591382,0.070192,-0.024937,-0.010814,-0.148743,-0.05432,-0.053393,0.045991,-0.997514
-0.006747,-0.030128,0.290626,0.956338,0.447985,-0.094387,-0.031746,-0.025216,-0.16791,-0.025069,-0.053704,0.030417,-0.998094
-0.00434,-0.029864,0.290486,0.956403,0.443032,-0.146491,-0.03916,-0.029405,-0.187539,-0.01739,-0.054602,0.025651,-0.998179
0.004086,-0.029469,0.290616,0.956377,0.560421,-0.128755,0.033398,-0.009266,-0.163416,0.036426,-0.058742,0.009313,-0.99823
0.007316,-0.029057,0.290948,0.95627,0.587336,-0.102929,0.056886,-0.007016,-0.131122,0.04504,-0.059831,0.002916,-0.998204
0.017656,-0.026857,0.291599,0.956,0.544197,-0.028893,-0.01797,-0.016389,-0.051083,0.005695,-0.061647,-0.018096,-0.997934
0.026958,-0.024897,0.290842,0.956067,0.445756,-0.060096,-0.074965,-0.02475,-0.023919,-0.044489,-0.063288,-0.037066,-0.997307
0.029569,-0.02464,0.290299,0.956162,0.41033,-0.065422,-0.103376,0.004047,-0.024419,-0.029105,-0.064287,-0.042241,-0.997037
0.035381,-0.023112,0.289143,0.956353,0.372862,0.100447,-0.050345,0.064401,-0.015505,-0.017721,-0.064666,-0.054307,-0.996428
0.036851,-0.022025,0.289146,0.956322,0.30456,0.132718,-0.009397,0.050841,0.003663,-0.03039,-0.063437,-0.057745,-0.996314
0.03913,-0.01953,0.289756,0.956101,0.031892,0.073735,0.07691,-0.016473,0.041015,-0.050658,-0.060022,-0.063507,-0.996175
0.038619,-0.019768,0.290114,0.956008,-0.106026,-0.020538,0.051031,-0.014039,0.039912,-0.007249,-0.060204,-0.062371,-0.996236
0.037533,-0.020244,0.29037,0.955964,-0.1761,-0.018466,0.048247,0.000551,0.033659,0.030773,-0.060503,-0.060004,-0.996363
0.033903,-0.020467,0.291396,0.955782,-0.226726,0.125108,0.126494,-0.013123,0.0327,0.036056,-0.058883,-0.052879,-0.996863
0.03107,-0.021067,0.29238,0.955565,-0.370525,0.069777,0.144287,-0.022797,0.061008,0.03264,-0.058431,-0.047059,-0.997182
0.028237,-0.021667,0.293361,0.955339,-0.514324,0.014446,0.162081,-0.032484,0.089315,0.029191,-0.057966,-0.041239,-0.997466
0.019243,-0.024594,0.295591,0.954804,-0.834959,-0.005125,0.1986,-0.004306,0.11587,0.053016,-0.058342,-0.022207,-0.99805
0.012603,-0.026435,0.297143,0.954384,-0.960857,0.035597,0.256916,-0.005421,0.114917,0.041804,-0.057947,-0.008346,-0.998285
-0.002237,-0.030556,0.300682,0.953232,-1.183384,0.009939,0.299308,-0.005765,0.114874,0.061049,-0.056908,0.022641,-0.998123
-0.010025,-0.032608,0.302316,0.952597,-1.18733,0.087096,0.303604,0.0159,0.108831,0.077391,-0.056062,0.038816,-0.997672
-0.017737,-0.034147,0.303987,0.951899,-1.180527,0.125314,0.316681,0.020332,0.115434,0.067145,-0.054226,0.054529,-0.997039
-0.036447,-0.037238,0.308359,0.949842,-1.141779,0.189094,0.367063,0.016007,0.142034,0.029785,-0.048263,0.092204,-0.99457
-0.044341,-0.038637,0.310302,0.948817,-1.149799,0.137991,0.335744,0.010567,0.149236,0.015913,-0.045801,0.10812,-0.993082
-0.060162,-0.042117,0.313637,0.946699,-1.116179,0.044747,0.264766,0.008619,0.126467,-0.001538,-0.042005,0.14033,-0.989213
-0.067117,-0.044024,0.314816,0.945753,-1.058519,0.041759,0.230943,0.01536,0.10789,0.001633,-0.041012,0.15467,-0.987115
-0.073704,-0.045757,0.315918,0.944812,-0.997187,0.045941,0.22637,0.013133,0.089156,-0.011324,-0.039894,0.168183,-0.984948
-0.08893,-0.049973,0.318565,0.942396,-0.900442,-0.000453,0.209486,0.011536,0.059206,-0.033939,-0.037528,0.199454,-0.979188
-0.094551,-0.051692,0.319639,0.941392,-0.868705,-0.005559,0.229333,0.010598,0.050085,-0.040857,-0.03688,0.211065,-0.976776
-0.100055,-0.053541,0.320872,0.9403,-0.860001,-0.034,0.237723,0.005727,0.044839,-0.049381,-0.036479,0.222524,-0.974245
-0.112581,-0.058299,0.323702,0.937627,-0.794771,-0.09791,0.213205,-0.004853,0.010856,-0.051967,-0.03644,0.248861,-0.967853
-0.117137,-0.060389,0.324692,0.936593,-0.712799,-0.094863,0.184565,-0.000731,-0.012617,-0.036916,-0.037052,0.258636,-0.965264
-0.120593,-0.061916,0.325428,0.935799,-0.615314,-0.064665,0.157712,0.008559,-0.024331,-0.025246,-0.037393,0.266,-0.963248
-0.124047,-0.063442,0.326159,0.934991,-0.51783,-0.034466,0.130859,0.017833,-0.03603,-0.013632,-0.037718,0.27335,-0.961175
-0.129789,-0.064655,0.327199,0.933764,-0.280307,0.025303,0.060051,0.010953,-0.023551,-0.017626,-0.035812,0.284695,-0.957949
-0.132594,-0.065755,0.326933,0.933386,-0.114324,-0.020331,-0.071062,0.027332,-0.040739,0.019043,-0.03605,0.290518,-0.95619
-0.13282,-0.066022,0.326379,0.933529,-0.012491,-0.018072,-0.097635,0.029089,-0.055008,0.022929,-0.036568,0.291079,-0.956
-0.132106,-0.065864,0.325852,0.933826,0.110861,-0.008213,-0.084166,0.028751,-0.062061,0.019928,-0.036916,0.289651,-0.95642
-0.128245,-0.06449,0.32535,0.934635,0.368429,-0.000642,-0.002881,0.015805,-0.040014,-0.009925,-0.037099,0.281688,-0.958789
-0.125747,-0.063681,0.325613,0.934938,0.401687,-0.043041,0.019348,0.012222,-0.020785,-0.017807,-0.037185,0.276602,-0.960265
-0.122957,-0.062937,0.326107,0.935187,0.407843,-0.055794,0.045635,0.009014,0.000291,-0.023957,-0.037522,0.271024,-0.961841
-0.116409,-0.061891,0.327429,0.935633,0.378647,-0.143067,0.035393,-0.006822,0.021787,-0.03256,-0.039584,0.258363,-0.965237
-0.113584,-0.061826,0.327955,0.9358,0.400553,-0.143737,0.045456,-0.011022,0.016395,-0.025904,-0.041213,0.253136,-0.966552
-0.109065,-0.061618,0.328803,0.936054,0.443146,-0.141161,0.045595,-0.018778,0.018592,-0.017033,-0.043633,0.244702,-0.968616
-0.104544,-0.061408,0.329645,0.936287,0.485738,-0.138585,0.045734,-0.026522,0.020805,-0.008242,-0.046065,0.236252,-0.970599
-0.101339,-0.061207,0.33018,0.936464,0.469925,-0.146777,0.020554,-0.026903,0.032843,-0.002329,-0.047717,0.230219,-0.971968
-0.093812,-0.061149,0.330489,0.937143,0.463826,-0.139306,-0.07928,-0.009377,0.015772,0.030364,-0.052603,0.216249,-0.97492
-0.090621,-0.060953,0.330245,0.937556,0.493666,-0.113817,-0.090726,-0.001893,0.014382,0.034879,-0.05444,0.210184,-0.976145
-0.083506,-0.059831,0.329356,0.938601,0.545802,-0.02513,-0.115815,0.008419,0.024832,0.045738,-0.057309,0.196169,-0.978894
-0.080254,-0.058864,0.328887,0.93911,0.529969,0.002458,-0.12219,0.007935,0.036281,0.036878,-0.05777,0.189453,-0.980189
-0.076432,-0.057828,0.32799,0.939807,0.476296,-0.02469,-0.113713,0.000614,0.03681,0.023648,-0.058557,0.181597,-0.981628
-0.072609,-0.056792,0.327088,0.940487,0.422624,-0.051839,-0.105236,-0.006725,0.037352,0.010355,-0.059324,0.173728,-0.983005
-0.067018,-0.056197,0.326227,0.941237,0.302825,-0.104154,-0.052607,-8.8e-05,0.040476,0.020603,-0.062063,0.162826,-0.984701
-0.065132,-0.056351,0.326064,0.941416,0.253817,-0.116471,-0.059931,0.004078,0.035321,0.0265,-0.063625,0.15938,-0.985165
-0.063462,-0.056511,0.325972,0.941553,0.258672,-0.112908,-0.032395,-0.000243,0.024635,0.02113,-0.065042,0.156347,-0.985558
-0.059266,-0.056754,0.326261,0.941711,0.278159,-0.071398,0.029749,0.006405,0.038487,0.029276,-0.068218,0.148657,-0.986533
-0.057505,-0.056527,0.326724,0.941674,0.245561,-0.070081,0.046425,0.003655,0.062009,0.0207,-0.068883,0.145239,-0.986996
-0.054276,-0.056545,0.327053,0.94175,0.152255,-0.072288,-0.055005,0.003432,0.071314,0.026955,-0.071001,0.139216,-0.987713
-0.052441,-0.056942,0.326243,0.942111,0.16136,-0.076336,-0.110644,0.005673,0.049269,0.028744,-0.073073,0.135965,-0.988015
-0.050755,-0.056939,0.325183,0.94257,0.204327,-0.014661,-0.127869,0.01792,0.041267,0.031839,-0.074329,0.13271,-0.988364
-0.048962,-0.056177,0.324035,0.943106,0.234054,0.050301,-0.141476,0.015349,0.039395,0.019823,-0.074232,0.128759,-0.988894
-0.047225,-0.054951,0.322624,0.94375,0.226164,0.073678,-0.178246,0.008803,0.039852,0.005536,-0.073248,0.124594,-0.9895
-0.045636,-0.053762,0.320833,0.944507,0.195046,0.073389,-0.215348,0.005706,0.032208,0.002673,-0.072273,0.120703,-0.990054
-0.044358,-0.052613,0.318832,0.94531,0.157929,0.072634,-0.217632,0.002447,0.01973,-0.004351,-0.071185,0.117413,-0.990529
-0.043408,-0.051549,0.316791,0.946098,0.12765,0.089438,-0.210315,0.004752,0.003251,0.00227,-0.070038,0.114798,-0.990917
-0.042778,-0.050367,0.315076,0.946763,0.100829,0.112408,-0.151041,0.00161,-0.007028,-0.005767,-0.068413,0.112741,-0.991266
-0.042522,-0.049102,0.313882,0.947238,0.056664,0.124262,-0.096545,0.005319,-0.004798,-0.013586,-0.06633,0.111381,-0.991562
-0.042675,-0.047982,0.313033,0.947569,0.009005,0.116403,-0.072077,0.004962,-0.005578,-0.01851,-0.064216,0.110915,-0.991753
-0.043011,-0.046891,0.312454,0.9478,0.003015,0.108927,-0.040214,0.00238,-0.01285,-0.024053,-0.062008,0.110834,-0.991903
-0.043256,-0.04599,0.312106,0.947947,0.015141,0.082756,-0.030409,0.003872,-0.015367,-0.025683,-0.060191,0.110716,-0.992028
-0.04295,-0.045493,0.311529,0.948175,0.0479,0.051282,-0.058945,0.008988,-0.023512,-0.020832,-0.059511,0.109792,-0.992171
-0.042643,-0.044996,0.310952,0.948402,0.08066,0.019808,-0.08748,0.014103,-0.031657,-0.015982,-0.058829,0.108869,-0.992314
-0.041703,-0.044601,0.310208,0.948706,0.11349,0.001567,-0.077658,0.010864,-0.042219,-0.012851,-0.058754,0.1068,-0.992543
-0.040259,-0.04431,0.309707,0.948945,0.131457,-0.0152,-0.06055,0.008052,-0.044269,-0.005617,-0.059158,0.103854,-0.992832
-0.038743,-0.044031,0.309333,0.949144,0.141603,-0.019483,-0.043217,0.007663,-0.043483,0.001279,-0.059616,0.100785,-0.99312
-0.037211,-0.043739,0.309068,0.949305,0.135247,-0.018756,-0.033721,0.007667,-0.037852,0.003698,-0.060042,0.097686,-0.993404
-0.035834,-0.043432,0.308824,0.949451,0.111767,-0.009596,-0.031336,0.007789,-0.030947,0.004312,-0.060341,0.094871,-0.993659
-0.034816,-0.043186,0.308547,0.94959,0.061736,-0.005993,-0.038526,0.006597,-0.021256,0.000196,-0.060533,0.092771,-0.993846
-0.034336,-0.043042,0.308125,0.949751,-4.1e-05,-0.000935,-0.053022,0.004918,-0.015368,-0.006023,-0.060599,0.091746,-0.993937
-0.034493,-0.043022,0.307542,0.949935,-0.059978,0.005869,-0.062238,0.000581,-0.013666,-0.009905,-0.060519,0.091994,-0.993919
-0.035235,-0.043272,0.306881,0.950111,-0.120214,-0.008739,-0.062499,-0.006894,-0.016127,-0.018045,-0.0606,0.093513,-0.993772
-0.036412,-0.043919,0.306204,0.950255,-0.161635,-0.040331,-0.061701,-0.010626,-0.021146,-0.017414,-0.061169,0.096098,-0.993491
-0.03778,-0.044924,0.305615,0.950344,-0.174961,-0.069316,-0.049242,-0.013403,-0.027315,-0.014216,-0.062295,0.099268,-0.993109
-0.039065,-0.046181,0.305159,0.950378,-0.161047,-0.082572,-0.031755,-0.012924,-0.033116,-0.004389,-0.063936,0.102437,-0.992683
-0.040117,-0.047425,0.304942,0.950343,-0.1346,-0.084622,-0.008254,-0.012122,-0.03417,0.003813,-0.065673,0.105174,-0.992283
-0.040918,-0.048525,0.304971,0.950244,-0.105731,-0.069426,0.020309,-0.010772,-0.031277,0.010353,-0.067265,0.107361,-0.991942
-0.041539,-0.049363,0.305359,0.950049,-0.090957,-0.05186,0.060601,-0.013347,-0.022482,0.009123,-0.068425,0.109075,-0.991676
-0.042206,-0.050097,0.306055,0.949758,-0.103034,-0.048391,0.088729,-0.013238,-0.011688,0.006518,-0.069325,0.110835,-0.991418
-0.043021,-0.05091,0.306952,0.949388,-0.125715,-0.060992,0.09853,-0.012351,-0.007121,0.00594,-0.070255,0.11294,-0.991115
-0.043917,-0.051792,0.307914,0.948988,-0.117502,-0.055926,0.110186,-0.010591,-0.008834,0.006031,-0.071254,0.115248,-0.990778
-0.044724,-0.05262,0.308967,0.948562,-0.099377,-0.057423,0.112851,-0.012325,-0.006949,0.002939,-0.072191,0.117362,-0.990462
-0.045361,-0.053521,0.309964,0.948156,-0.080977,-0.074445,0.094441,-0.014682,-0.003442,0.000857,-0.073372,0.119199,-0.990156
-0.045772,-0.054412,0.310797,0.947813,-0.052968,-0.064695,0.08208,-0.010274,-1e-06,0.005803,-0.074694,0.12059,-0.989888
-0.045989,-0.055006,0.311557,0.947519,-0.026872,-0.0423,0.075772,-0.008393,0.007887,0.006251,-0.075582,0.121425,-0.989719
-0.046077,-0.055434,0.312256,0.947259,-0.0191,-0.039037,0.068511,-0.009076,0.014963,0.004218,-0.076246,0.121913,-0.989608
-0.04615,-0.055863,0.312892,0.947021,-0.020367,-0.035147,0.061982,-0.00814,0.018985,0.008836,-0.076927,0.122369,-0.989499
-0.046266,-0.056238,0.313516,0.946786,-0.021,-0.028596,0.068076,-0.007299,0.01772,0.014102,-0.07748,0.12287,-0.989394
-0.046431,-0.056505,0.314206,0.946534,-0.015336,-0.010749,0.073815,-0.004289,0.01964,0.019822,-0.077789,0.123406,-0.989303
-0.046637,-0.056607,0.314914,0.946282,-0.013945,0.001723,0.071656,-0.003929,0.020983,0.020947,-0.077758,0.123916,-0.989241
-0.046854,-0.056566,0.31555,0.946062,-0.005454,0.018053,0.062687,-0.001328,0.022396,0.02025,-0.07746,0.124353,-0.98921
-0.047042,-0.056365,0.316085,0.945886,0.000276,0.027587,0.047298,0.000736,0.027424,0.013294,-0.076891,0.124624,-0.98922
-0.047225,-0.056073,0.316471,0.945765,-0.005305,0.030733,0.03235,0.003145,0.035901,0.000218,-0.076174,0.124818,-0.989251
-0.047534,-0.055873,0.316674,0.945694,-0.021175,0.028467,0.016161,0.004794,0.040641,-0.010404,-0.075571,0.125292,-0.989237
-0.04799,-0.055842,0.316744,0.945649,-0.043861,0.000682,0.003321,0.003994,0.040966,-0.023863,-0.075212,0.126138,-0.989157
-0.048508,-0.056091,0.316669,0.945633,-0.040198,-0.007671,-0.006887,0.009255,0.028824,-0.024338,-0.075361,0.127266,-0.989002
-0.048814,-0.056243,0.316608,0.945629,-0.003455,-0.004559,-0.002558,0.008245,0.015829,-0.03088,-0.07546,0.127935,-0.988908
-0.04864,-0.056337,0.316618,0.945628,0.055889,-0.023088,-0.00238,0.004251,0.00614,-0.030909,-0.075747,0.127665,-0.988921
-0.04778,-0.056375,0.316616,0.945671,0.12469,-0.040871,-0.01417,0.001866,9.1e-05,-0.020997,-0.076369,0.126067,-0.989078
-0.046104,-0.056422,0.316416,0.945818,0.204879,-0.071948,-0.050237,-0.000953,-0.008584,-0.010931,-0.077554,0.122919,-0.989382
-0.043492,-0.056412,0.316067,0.946059,0.297709,-0.078898,-0.056794,0.002603,-0.009817,0.007986,-0.079245,0.117952,-0.989852
-0.040111,-0.05608,0.315781,0.946324,0.361161,-0.073531,-0.055553,0.001808,0.00169,0.018898,-0.080806,0.111334,-0.990492
