quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.040158,0.057233,-0.214003,0.974328,0.041251,-0.00047,-0.011377,0.0036,-0.002001,0.000957,0.09434,0.102751,-0.990223
-0.039779,0.057082,-0.214168,0.974316,0.037414,-0.020763,-0.016515,0.003059,-0.002426,0.001902,0.094193,0.101964,-0.990319
-0.03951,0.056856,-0.214358,0.974298,0.017922,-0.009294,-0.014081,0.00677,-0.000349,-0.004644,0.09385,0.101364,-0.990413
-0.039418,0.056819,-0.214467,0.97428,0.002133,-0.000956,-0.006108,0.006005,-0.001178,-0.006562,0.093807,0.10118,-0.990436
-0.039435,0.05694,-0.214526,0.974259,-0.010405,0.010209,-0.009064,0.003602,-0.003835,-0.003698,0.094029,0.10127,-0.990405
-0.039578,0.057111,-0.214641,0.974218,-0.026155,0.010575,-0.014135,-0.000556,-0.002707,-0.000266,0.094288,0.101633,-0.990344
-0.03989,0.057231,-0.214905,0.97414,-0.036957,-0.001053,-0.037548,-0.000729,-0.000638,0.003155,0.094356,0.102316,-0.990267
-0.040316,0.05727,-0.215294,0.974034,-0.047014,-0.009614,-0.045429,0.000514,0.00928,0.003749,0.094206,0.103197,-0.99019
-0.04079,0.057324,-0.215654,0.973932,-0.053067,-0.008403,-0.033773,-0.001153,0.01325,0.003354,0.094067,0.104178,-0.9901
-0.041298,0.057309,-0.215849,0.973868,-0.047623,-0.010297,-0.013652,-0.001081,0.012084,-0.000511,0.093795,0.105178,-0.99002
-0.041664,0.057311,-0.215903,0.973841,-0.022808,-0.007637,-0.000893,-0.000696,0.007091,-0.001104,0.093633,0.105896,-0.989959
-0.041822,0.057279,-0.21593,0.97383,0.002137,-0.022171,-0.005038,-4.3e-05,0.00589,0.004942,0.093499,0.106192,-0.98994
-0.04186,0.057078,-0.215983,0.973828,0.007688,-0.010606,-0.005257,-0.001881,0.008514,0.004201,0.093085,0.106184,-0.98998
-0.041858,0.056798,-0.215986,0.973844,0.018151,-0.024419,-0.000335,0.002407,0.009266,0.002815,0.092544,0.106062,-0.990044
-0.041777,0.056566,-0.215993,0.973859,0.020468,-0.022966,0.005405,-0.001372,0.008565,0.0015,0.092128,0.105806,-0.99011
-0.041708,0.056384,-0.215836,0.973908,0.014694,-0.013998,0.011008,-0.002354,0.003244,0.001577,0.091821,0.105579,-0.990163
-0.041626,0.056134,-0.215691,0.973958,0.01582,-0.029359,0.018958,-0.000908,0.00389,0.000428,0.091387,0.105299,-0.990233
-0.041565,0.055891,-0.215526,0.974011,0.015096,-0.020018,0.020032,-0.0009,0.005336,-0.002383,0.090961,0.105061,-0.990297
-0.041478,0.05571,-0.21529,0.974077,0.018503,-0.015179,0.020383,-0.002361,0.001686,-0.001196,0.090672,0.104794,-0.990352
-0.041367,0.055508,-0.215162,0.974122,0.024835,-0.012838,0.011808,-0.000985,-0.001037,-0.002822,0.090342,0.10448,-0.990415
-0.041134,0.055336,-0.215086,0.974158,0.03036,-0.007475,0.002583,0.001034,-0.001793,-0.003898,0.090118,0.103945,-0.990492
-0.040857,0.055263,-0.215125,0.974165,0.033274,-0.001145,-0.001685,0.001025,0.003848,-0.00423,0.090092,0.10338,-0.990553
-0.04055,0.055242,-0.215189,0.974165,0.030286,0.01281,-0.004338,0.001285,0.002524,-0.002767,0.090178,0.10278,-0.990608
-0.040185,0.055322,-0.215295,0.974152,0.036871,0.015257,-0.015751,0.000774,0.001947,-0.000734,0.090481,0.102114,-0.990649
-0.039794,0.055381,-0.215516,0.974116,0.042695,0.016289,-0.023428,-3e-06,0.004314,0.002498,0.090744,0.101398,-0.990699
-0.039358,0.055418,-0.215781,0.974073,0.04694,0.012089,-0.020031,-0.000284,0.005885,0.00109,0.090977,0.100592,-0.990759
-0.038871,0.055421,-0.215977,0.974049,0.05372,0.015479,-0.016359,0.000197,0.005752,0.003889,0.091175,0.099663,-0.990835
-0.03832,0.055402,-0.216139,0.974036,0.064168,-0.000803,-0.012514,0.001312,0.005382,0.002752,0.091363,0.098599,-0.990924
-0.037786,0.055309,-0.216262,0.974035,0.054665,0.012208,-0.002175,0.001909,0.008062,-0.001453,0.091403,0.097532,-0.991026
-0.037277,0.055239,-0.21627,0.974057,0.057984,-0.006062,0.002179,-0.002131,0.0044,0.0029,0.091487,0.096512,-0.991118
-0.036794,0.055068,-0.216293,0.974079,0.056816,-0.014524,0.005229,0.001397,0.004618,0.000705,0.091365,0.095503,-0.991227
-0.036366,0.054907,-0.216236,0.974117,0.046109,0.002001,0.015309,0.002411,0.002124,-0.003908,0.091244,0.094596,-0.991325
-0.035946,0.05488,-0.216159,0.974151,0.050568,0.010759,0.005852,0.003428,-0.002588,-0.00075,0.091382,0.09376,-0.991392
-0.035472,0.054844,-0.216163,0.97417,0.050087,0.005132,-0.002359,0.000646,0.001242,-0.001362,0.091519,0.092821,-0.991468
-0.035192,0.054828,-0.216188,0.974176,0.033857,-0.000401,-0.003873,-6.1e-05,0.002568,0.002322,0.091608,0.092272,-0.991511
-0.034995,0.054748,-0.216243,0.974175,0.023061,-0.009571,-0.007532,0.000352,0.002248,0.000815,0.091533,0.091859,-0.991556
-0.034874,0.054616,-0.21633,0.974168,0.015034,-0.01253,-0.00914,-0.00155,0.002425,0.000779,0.091321,0.091577,-0.991602
-0.034828,0.054437,-0.216448,0.974153,0.010368,-0.01671,-0.011317,-0.003206,0.002751,-0.000769,0.090982,0.091421,-0.991647
-0.034837,0.054277,-0.216561,0.974136,0.003915,-0.013012,-0.007679,-0.001553,0.003187,-0.000114,0.090658,0.091381,-0.991681
-0.034859,0.054116,-0.216625,0.97413,0.005387,-0.020068,-0.007536,-0.003016,0.002697,-0.000105,0.09033,0.091359,-0.991713
-0.034899,0.053922,-0.216702,0.974122,0.005904,-0.019827,-0.011212,-0.005185,0.002569,-0.00068,0.089928,0.091363,-0.991749
-0.034892,0.053721,-0.216791,0.974114,0.006001,-0.011572,-0.008522,-0.005473,0.002978,-0.001574,0.089531,0.09127,-0.991793
-0.03486,0.053597,-0.216846,0.97411,0.007821,-0.00587,-0.002044,-0.004585,0.002838,-0.00255,0.0893,0.09116,-0.991824
-0.034792,0.05352,-0.216831,0.97412,0.011036,-0.000874,0.004242,-0.006025,0.002288,-0.002235,0.089183,0.090993,-0.99185
-0.034664,0.053494,-0.216783,0.974136,0.014535,0.003175,0.005436,-0.006331,0.001513,-0.002346,0.089192,0.090728,-0.991874
-0.034527,0.053498,-0.216747,0.974149,0.015062,0.007054,0.004326,-0.006261,0.001795,-0.0024,0.089262,0.090461,-0.991892
-0.034381,0.053522,-0.216736,0.974155,0.011855,0.007164,0.001914,-0.006003,0.002601,-0.002426,0.089375,0.090186,-0.991907
-0.034309,0.053534,-0.216731,0.974158,0.003489,0.007256,0.003244,-0.006778,0.002555,-0.001131,0.08943,0.09005,-0.991914
-0.034327,0.053519,-0.216714,0.974163,-0.005161,-9.2e-05,0.00357,-0.006558,0.003447,-0.00223,0.089394,0.090076,-0.991915
-0.034465,0.053524,-0.216665,0.974168,-0.01855,8.9e-05,0.008565,-0.005895,0.003326,-0.000872,0.089347,0.090343,-0.991895
-0.034703,0.053549,-0.216549,0.974184,-0.025367,0.003238,0.012252,-0.005219,0.002406,-0.000824,0.089304,0.090806,-0.991856
-0.034958,0.053618,-0.216393,0.974206,-0.025778,0.004547,0.015233,-0.005608,0.000331,0.000244,0.089341,0.091319,-0.991806
-0.035195,0.053685,-0.216229,0.97423,-0.021841,0.006795,0.014377,-0.004284,-0.001187,0.000307,0.089383,0.091792,-0.991759
-0.035363,0.053778,-0.216096,0.974248,-0.014389,0.010533,0.011804,-0.004197,-0.001366,-0.001572,0.089503,0.092147,-0.991715
-0.035446,0.053932,-0.215972,0.974264,-0.00663,0.018462,0.010879,-0.002723,-0.003427,-0.002169,0.089778,0.092364,-0.99167
-0.035428,0.054118,-0.215908,0.974269,0.00214,0.028154,0.005144,-0.001565,-0.003826,-0.003862,0.090153,0.092401,-0.991632
-0.035312,0.054354,-0.215895,0.974263,0.006701,0.026763,0.001265,-0.003799,-0.005719,-0.001064,0.090664,0.092276,-0.991597
-0.035172,0.054543,-0.215926,0.97425,0.009195,0.018485,-0.004526,-0.003231,-0.005687,0.001944,0.091088,0.092087,-0.991576
-0.035043,0.054638,-0.215995,0.974234,0.006682,0.014208,-0.004998,-0.001914,-0.004885,-0.001177,0.091321,0.091884,-0.991573
-0.034964,0.054767,-0.21602,0.974224,0.001285,0.016537,0.0026,0.000861,-0.004077,-0.004914,0.091605,0.091787,-0.991556
-0.034908,0.054997,-0.215985,0.974221,-0.005536,0.030379,0.011514,0.001601,-0.003867,-0.00354,0.09208,0.091773,-0.991513
-0.034911,0.055325,-0.215857,0.974231,-0.014419,0.034385,0.017993,0.001227,-0.005413,-0.001818,0.092728,0.091907,-0.991441
-0.03495,0.055674,-0.215743,0.974235,-0.014537,0.028892,0.007583,0.000595,-0.009415,0.001649,0.093398,0.092122,-0.991358
-0.034989,0.055961,-0.215785,0.974208,-0.012533,0.024825,-0.012325,0.001409,-0.009436,0.000481,0.093936,0.092325,-0.991288
-0.035031,0.0562,-0.215981,0.974149,-0.009309,0.022128,-0.03025,0.000918,-0.011047,-0.001229,0.094362,0.092526,-0.991229
