quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.071405,0.057884,-0.171368,0.98091,-0.018816,0.035598,-0.010507,0.006676,-0.000521,-0.000587,0.089086,0.159923,-0.983101
-0.071511,0.058106,-0.171439,0.980876,-0.025347,0.041876,-0.012953,0.00762,-0.001795,0.000541,0.08947,0.160211,-0.98302
-0.071698,0.058731,-0.171764,0.980769,-0.018108,0.026629,-0.017283,0.007019,0.003131,0.001665,0.090574,0.160814,-0.98282
-0.071925,0.059124,-0.171904,0.980704,-0.021492,0.010083,-0.001005,0.004319,0.007285,0.007294,0.091239,0.161401,-0.982662
-0.072006,0.059089,-0.171843,0.980711,-0.012928,-0.002026,0.007574,0.004274,0.006151,0.002904,0.091151,0.161542,-0.982647
-0.072087,0.059054,-0.171783,0.980717,-0.004364,-0.014136,0.016153,0.004229,0.005016,-0.001486,0.091063,0.161682,-0.982632
-0.072107,0.059056,-0.171615,0.980745,0.000658,-0.007378,0.027331,0.006154,0.004442,-0.005432,0.091089,0.161707,-0.982626
-0.072127,0.059059,-0.171446,0.980773,0.005681,-0.00062,0.038509,0.008079,0.003867,-0.009379,0.091114,0.161732,-0.982619
-0.071973,0.05941,-0.170738,0.980887,0.004725,0.02311,0.048188,0.005966,0.002197,-0.001639,0.091971,0.161482,-0.982581
-0.071967,0.059576,-0.170448,0.980928,0.002519,0.015938,0.037998,0.004929,-0.001332,0.001318,0.092345,0.161498,-0.982543
-0.071961,0.059742,-0.170158,0.980968,0.000312,0.008765,0.027809,0.003893,-0.004861,0.004275,0.09272,0.161514,-0.982505
-0.071754,0.059829,-0.170032,0.981,0.01824,0.000868,-0.007429,0.00828,-0.009128,0.000848,0.092983,0.161127,-0.982544
-0.071465,0.059799,-0.17026,0.980983,0.032412,-0.007731,-0.024711,0.001684,-0.003596,0.00311,0.092988,0.160576,-0.982634
-0.071206,0.05963,-0.170474,0.980975,0.031367,-0.020614,-0.021368,0.000507,0.001661,0.003916,0.092713,0.160034,-0.982748
-0.070989,0.059405,-0.170593,0.980984,0.021538,-0.026917,-0.012959,0.001221,0.005481,0.0008,0.09233,0.159546,-0.982863
-0.070885,0.059294,-0.170607,0.980996,0.008196,-0.019189,-0.001821,0.001085,0.005854,0.000668,0.092147,0.159307,-0.982919
-0.07078,0.059183,-0.170622,0.981008,-0.005145,-0.011462,0.009316,0.00095,0.006228,0.000536,0.091964,0.159068,-0.982975
-0.071087,0.058893,-0.170402,0.981041,-0.017783,-0.031907,0.009129,-0.002069,-0.002217,0.001654,0.091326,0.15955,-0.982957
-0.071275,0.058752,-0.170366,0.981042,-0.017549,-0.023897,0.00287,-0.001089,-0.005116,-0.003586,0.09099,0.159866,-0.982936
-0.0717,0.058617,-0.170332,0.981025,-0.022222,0.003874,-0.001987,-0.001472,-0.004625,-0.006097,0.090584,0.160648,-0.982846
-0.071874,0.058657,-0.170395,0.980999,-0.019353,-0.002406,-0.011507,-0.004062,-0.004226,-0.002498,0.09059,0.161006,-0.982787
-0.072009,0.058606,-0.170499,0.980974,-0.020423,-0.003412,-0.014252,-0.003533,-0.003083,-0.003515,0.090428,0.161262,-0.98276
-0.072143,0.058556,-0.170603,0.980949,-0.021492,-0.004417,-0.016997,-0.003004,-0.00194,-0.004533,0.090266,0.161518,-0.982733
-0.072479,0.058723,-0.170748,0.980889,-0.031697,0.008613,-0.004541,-0.003792,0.002724,-0.002684,0.09045,0.162241,-0.982597
-0.072918,0.05891,-0.170689,0.980856,-0.043279,0.013125,0.009126,-0.001586,0.002485,-0.002244,0.090672,0.163155,-0.982425
-0.073247,0.059075,-0.170539,0.980847,-0.045629,0.015096,0.016719,-0.000127,0.000199,-0.00018,0.090903,0.163837,-0.98229
