quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
-0.016404,0.073718,-0.16659,0.98313,0.030973,0.010583,0.070067,0.001372,-0.002859,-0.002578,0.139483,0.056815,-0.988593
-0.016118,0.073881,-0.165872,0.983244,0.033439,0.016677,0.035981,0.003623,-0.007957,-0.002737,0.139938,0.056206,-0.988564
-0.016027,0.073947,-0.165707,0.983268,0.031383,0.015716,0.018061,0.002903,-0.008968,-0.004001,0.140108,0.056025,-0.98855
-0.015877,0.074049,-0.165721,0.983261,0.026692,0.016209,-0.009254,0.004953,-0.007444,-0.003764,0.140356,0.055765,-0.98853
-0.015533,0.074333,-0.166161,0.98317,0.010828,0.010537,-0.03715,0.001039,-0.003275,0.003059,0.141001,0.055245,-0.988467
-0.015419,0.074303,-0.166483,0.98312,0.005057,-0.00247,-0.043101,0.000744,0.000963,0.002832,0.140964,0.055058,-0.988483
-0.015305,0.074274,-0.166805,0.983069,-0.000713,-0.015477,-0.049052,0.000449,0.005202,0.002604,0.140926,0.05487,-0.988498
-0.015501,0.074325,-0.167383,0.982964,-0.028423,0.003546,-0.029868,0.000627,0.005848,-0.004466,0.140929,0.055354,-0.988471
-0.015763,0.074407,-0.167636,0.982911,-0.032561,0.002651,-0.036239,4e-05,0.005969,-0.002745,0.140985,0.055933,-0.98843
-0.016025,0.074488,-0.16789,0.982857,-0.036699,0.001757,-0.04261,-0.000547,0.006089,-0.001025,0.141041,0.056512,-0.988389
-0.016287,0.07457,-0.168144,0.982803,-0.040837,0.000862,-0.048981,-0.001134,0.00621,0.000695,0.141097,0.057091,-0.988348
-0.017194,0.074627,-0.168979,0.98264,-0.055902,-0.005267,-0.064757,-0.000264,0.010331,0.000893,0.140852,0.059012,-0.98827
-0.017516,0.074637,-0.169266,0.982584,-0.06016,-0.008007,-0.062611,-0.000428,0.012116,0.002443,0.140744,0.059689,-0.988245
-0.018488,0.074654,-0.170011,0.982436,-0.057641,-0.00747,-0.041849,-0.001653,0.012831,0.000424,0.140399,0.06171,-0.98817
-0.018869,0.074645,-0.170249,0.982389,-0.047251,-0.011821,-0.030837,-0.001811,0.011575,0.002553,0.140235,0.062489,-0.988144
-0.019619,0.074444,-0.170583,0.982331,-0.016939,-0.016265,-0.015826,-0.001616,0.009083,0.002591,0.139564,0.063943,-0.988146
-0.019818,0.074317,-0.170639,0.982327,-0.014395,-0.017072,-0.007017,-0.002254,0.011376,0.000971,0.139244,0.064299,-0.988168
-0.020049,0.074158,-0.17061,0.98234,-0.009973,-0.025773,0.003164,-0.000834,0.010685,0.002373,0.138855,0.064695,-0.988197
-0.020281,0.073999,-0.170581,0.982352,-0.00555,-0.034473,0.013345,0.000585,0.009994,0.003774,0.138466,0.065091,-0.988226
-0.020506,0.073564,-0.170325,0.982424,0.005475,-0.024607,0.022176,0.000919,0.00611,-0.000686,0.137556,0.065351,-0.988336
-0.020562,0.073279,-0.170111,0.982481,0.004957,-0.033919,0.025077,0.000124,0.006883,-8e-06,0.136994,0.065335,-0.988415
-0.020618,0.072993,-0.169897,0.982538,0.004439,-0.043232,0.027979,-0.000671,0.007657,0.000669,0.136431,0.065319,-0.988494
-0.020674,0.072708,-0.169683,0.982595,0.003922,-0.052544,0.03088,-0.001466,0.00843,0.001345,0.135868,0.065303,-0.988572
-0.021011,0.072153,-0.16917,0.982718,-0.023301,-0.045227,0.036291,-0.000598,0.008042,-0.000673,0.134704,0.065708,-0.988705
-0.021218,0.071943,-0.168938,0.982769,-0.032231,-0.043143,0.032221,-0.000407,0.005275,0.000359,0.134237,0.066013,-0.988748
-0.022057,0.071485,-0.168325,0.982889,-0.051352,-0.035435,0.042777,0.002081,0.003397,-0.005766,0.133098,0.067424,-0.988807
-0.022385,0.071368,-0.168065,0.982934,-0.054821,-0.028429,0.046112,0.002754,-0.001581,-0.007172,0.132777,0.067995,-0.988811
-0.02337,0.071221,-0.167346,0.983045,-0.040766,-0.015031,0.023697,0.003717,-0.00894,-0.00639,0.132205,0.069784,-0.988763
-0.023714,0.071217,-0.167188,0.983064,-0.040206,-0.003963,0.011288,0.004666,-0.009455,-0.006409,0.132093,0.070439,-0.988731
-0.023983,0.071281,-0.167161,0.983057,-0.038769,0.000557,-0.002086,0.004199,-0.008992,-0.004132,0.132129,0.070983,-0.988688
-0.024251,0.071345,-0.167134,0.98305,-0.037333,0.005077,-0.015459,0.003731,-0.008529,-0.001856,0.132165,0.071528,-0.988644
-0.024676,0.071409,-0.167597,0.982956,-0.035858,-0.00254,-0.042448,0.003976,-0.003327,-0.001934,0.132113,0.072446,-0.988584
-0.024876,0.07146,-0.167948,0.982888,-0.033853,-0.002729,-0.041438,0.002975,-0.000167,-0.001119,0.132118,0.072904,-0.988549
-0.025077,0.07151,-0.168298,0.982819,-0.031849,-0.002918,-0.040429,0.001974,0.002992,-0.000303,0.132123,0.073362,-0.988515
-0.025277,0.071561,-0.168649,0.98275,-0.029845,-0.003107,-0.039419,0.000974,0.006152,0.000512,0.132127,0.07382,-0.98848
-0.025754,0.071711,-0.169072,0.982654,-0.031123,0.007395,-0.010855,0.001678,0.006743,-0.002871,0.132225,0.074864,-0.988389
-0.025944,0.071816,-0.169171,0.982624,-0.026267,0.011314,-0.013373,0.000415,0.004418,-0.004529,0.132359,0.075285,-0.988339
-0.02608,0.071924,-0.16926,0.982598,-0.018384,0.006086,-0.014391,-0.00211,0.00169,0.001314,0.132516,0.0756,-0.988294
-0.026216,0.072031,-0.169349,0.982571,-0.010502,0.000859,-0.015409,-0.004634,-0.001037,0.007156,0.132672,0.075916,-0.988248
-0.026471,0.071778,-0.169749,0.982513,-0.001358,-0.019089,-0.01991,-0.001071,0.00465,0.000457,0.132058,0.076385,-0.988294
-0.026547,0.071681,-0.169856,0.9825,-0.004377,-0.007127,-0.009211,-0.00141,0.006252,-0.000698,0.131834,0.076516,-0.988314
-0.026593,0.071678,-0.169871,0.982496,-0.004363,0.000519,-0.001926,-0.002487,0.006282,-0.001795,0.131811,0.076608,-0.98831
-0.02664,0.071675,-0.169886,0.982493,-0.004349,0.008164,0.00536,-0.003564,0.006313,-0.002893,0.131788,0.0767,-0.988306
-0.026791,0.071892,-0.169716,0.982502,-0.012218,0.01138,0.005713,-0.007447,0.003661,0.000608,0.132174,0.077046,-0.988228
-0.026923,0.071961,-0.16977,0.982484,-0.013841,0.013343,-3.3e-05,-0.006199,0.003101,-0.0014,0.13226,0.077336,-0.988194
-0.027055,0.072031,-0.169823,0.982466,-0.015465,0.015307,-0.005779,-0.004951,0.00254,-0.003409,0.132346,0.077627,-0.988159
-0.027187,0.0721,-0.169876,0.982448,-0.017088,0.017271,-0.011526,-0.003703,0.00198,-0.005418,0.132432,0.077917,-0.988125
-0.027491,0.072295,-0.17021,0.982368,-0.012252,0.005263,-0.027095,-0.002152,-1e-05,0.00037,0.132682,0.078624,-0.988035
-0.027657,0.07228,-0.170509,0.982312,-0.012064,0.007692,-0.024121,-0.000196,0.002154,-0.002142,0.132571,0.078985,-0.988021
-0.02778,0.072348,-0.17061,0.982286,-0.014304,0.00807,-0.0164,-0.000241,0.002212,0.001967,0.132654,0.079263,-0.987988
-0.027903,0.072417,-0.170712,0.98226,-0.016544,0.008448,-0.008679,-0.000286,0.00227,0.006076,0.132738,0.07954,-0.987954
-0.028123,0.072363,-0.17075,0.982251,-0.003909,0.000148,0.000503,0.000422,-0.000713,-0.004074,0.132553,0.079959,-0.987945
-0.028142,0.072377,-0.170704,0.982258,-0.00403,0.001722,0.010521,0.002169,-0.000954,-0.003807,0.132577,0.079994,-0.987939
-0.028182,0.072438,-0.170563,0.982276,-0.004959,0.003995,0.016487,0.001691,-0.003566,-0.002368,0.132695,0.080076,-0.987917
-0.028223,0.0725,-0.170422,0.982295,-0.005889,0.006267,0.022453,0.001213,-0.006177,-0.000929,0.132812,0.080159,-0.987894
-0.028288,0.072319,-0.17026,0.982335,-0.004499,-0.0111,0.000883,0.001168,-0.00814,-0.004448,0.13245,0.080203,-0.987939
-0.028356,0.072332,-0.170336,0.982319,-0.007809,-0.004845,-0.006766,0.001123,-0.007243,-0.004454,0.132447,0.080351,-0.987928
-0.028424,0.072346,-0.170412,0.982302,-0.011118,0.00141,-0.014416,0.001078,-0.006346,-0.00446,0.132443,0.080499,-0.987916
-0.028492,0.072359,-0.170488,0.982286,-0.014427,0.007666,-0.022065,0.001033,-0.005449,-0.004467,0.13244,0.080647,-0.987905
-0.028634,0.072537,-0.170811,0.982213,-0.01562,0.01185,-0.027222,-3.9e-05,0.00098,-0.003977,0.132712,0.08103,-0.987837
-0.028668,0.072616,-0.170936,0.982184,-0.01272,0.010194,-0.030021,0.000332,0.002587,-0.003002,0.132843,0.08114,-0.98781
-0.028841,0.072802,-0.171266,0.982108,-0.022551,0.011757,-0.019645,0.000677,0.00467,-0.001853,0.133119,0.081587,-0.987736
-0.028936,0.072885,-0.171368,0.982081,-0.021606,0.001446,-0.017385,0.00057,0.00345,0.003393,0.13324,0.081815,-0.987701
-0.029431,0.072908,-0.171748,0.981999,-0.032684,-0.005367,-0.022662,0.000636,0.007156,0.001327,0.133082,0.082845,-0.987637
-0.029756,0.072861,-0.171909,0.981964,-0.035599,-0.012946,-0.022896,-0.000775,0.007133,0.003933,0.132863,0.08349,-0.987612
-0.030065,0.072802,-0.172049,0.981935,-0.036931,-0.016574,-0.022971,-0.000134,0.007796,0.002579,0.132628,0.084095,-0.987592
-0.030374,0.072742,-0.172189,0.981905,-0.038263,-0.020202,-0.023047,0.000507,0.00846,0.001225,0.132392,0.0847,-0.987572
-0.031025,0.0725,-0.172344,0.981875,-0.021369,-0.016456,-0.002743,-0.000246,0.003335,-0.00039,0.131677,0.085916,-0.987562
-0.031216,0.072446,-0.172313,0.981879,-0.025804,-0.011521,0.007997,0.000493,0.007314,-0.002265,0.131508,0.086268,-0.987554
-0.031407,0.072392,-0.172281,0.981882,-0.030239,-0.006586,0.018736,0.001232,0.011293,-0.004141,0.131339,0.08662,-0.987546
-0.031598,0.072338,-0.172249,0.981886,-0.034675,-0.00165,0.029476,0.001971,0.015272,-0.006016,0.13117,0.086972,-0.987538
-0.032156,0.072513,-0.171662,0.981957,-0.032132,-1.1e-05,0.028189,-0.002514,0.002278,0.000856,0.131369,0.088047,-0.987416
-0.032311,0.072542,-0.171505,0.981978,-0.024419,-0.013585,0.018055,-0.00261,0.003042,0.00292,0.131387,0.08834,-0.987387
-0.032885,0.072517,-0.170974,0.982053,-0.034781,-0.008102,0.039363,0.000257,0.003767,-0.000761,0.131185,0.089386,-0.98732
-0.033097,0.07251,-0.170767,0.982082,-0.026937,-0.002092,0.029232,-0.000114,-0.002922,-0.005657,0.131118,0.089772,-0.987294
-0.033419,0.072706,-0.170411,0.982119,-0.014742,0.009532,0.010613,-0.001878,0.001625,-0.003611,0.131422,0.090422,-0.987194
-0.033546,0.072784,-0.170353,0.982119,-0.016024,0.006671,0.00408,-0.00179,0.001449,-0.001452,0.131535,0.090691,-0.987154
-0.033694,0.072827,-0.170349,0.982111,-0.017865,0.001564,0.001332,-0.001868,0.003581,0.001411,0.131568,0.090995,-0.987122
-0.033842,0.07287,-0.170345,0.982104,-0.019706,-0.003542,-0.001415,-0.001945,0.005712,0.004275,0.131601,0.091299,-0.987089
-0.034242,0.072797,-0.170437,0.982079,-0.024266,-0.00989,-0.011626,-0.001249,0.003029,0.001025,0.131312,0.09207,-0.987056
-0.034466,0.072687,-0.170557,0.982059,-0.022254,-0.014241,-0.015737,-0.001688,0.003276,2.8e-05,0.13101,0.09249,-0.987057
-0.034691,0.072578,-0.170676,0.982038,-0.020241,-0.018592,-0.019847,-0.002128,0.003522,-0.000969,0.130707,0.09291,-0.987058
-0.034915,0.072469,-0.170796,0.982017,-0.018229,-0.022942,-0.023958,-0.002567,0.003769,-0.001966,0.130405,0.09333,-0.987058
-0.035514,0.072091,-0.1708,0.982023,-0.035293,-0.023163,0.015219,-0.005573,0.006236,-0.003905,0.129458,0.094376,-0.987083
-0.03581,0.07189,-0.170665,0.98205,-0.023296,-0.031825,0.015346,-0.004565,0.004157,-0.004251,0.128976,0.094873,-0.987099
-0.035967,0.07177,-0.170562,0.982071,-0.02173,-0.025009,0.018439,-0.004116,0.002703,-0.002454,0.128697,0.095126,-0.987111
-0.036123,0.07165,-0.170458,0.982092,-0.020164,-0.018194,0.021532,-0.003667,0.001249,-0.000657,0.128419,0.095378,-0.987123
-0.036478,0.071497,-0.170008,0.982169,-0.007814,-0.010206,0.012945,-0.00411,-0.003526,-0.002445,0.128041,0.095964,-0.987115
-0.036541,0.071377,-0.169949,0.982185,-0.002239,-0.009372,0.006592,-0.003898,-0.001799,-0.003496,0.12779,0.09604,-0.98714
-0.036533,0.071318,-0.169927,0.982193,-0.000698,-0.003436,0.003331,-0.00445,0.001004,-0.004665,0.12768,0.096004,-0.987158
-0.036526,0.07126,-0.169904,0.982202,0.000843,0.002501,6.9e-05,-0.005002,0.003808,-0.005835,0.127571,0.095967,-0.987176
-0.036463,0.071325,-0.169889,0.982202,0.002976,0.011172,0.004432,-0.002474,0.002284,-0.00206,0.127721,0.095863,-0.987167
-0.036282,0.071463,-0.169847,0.982206,0.017532,0.016131,0.00594,3.3e-05,6.4e-05,-7e-05,0.128057,0.095547,-0.987154
-0.036184,0.071476,-0.169839,0.98221,0.020283,0.015867,0.005748,0.000178,0.000342,-0.000375,0.128119,0.09536,-0.987164
-0.036087,0.07149,-0.16983,0.982214,0.023033,0.015602,0.005556,0.000323,0.000621,-0.000681,0.12818,0.095172,-0.987174
-0.03569,0.071589,-0.16981,0.982225,0.028584,0.01504,0.003557,0.001729,0.000883,-0.002658,0.128512,0.094424,-0.987202
-0.035549,0.07163,-0.169805,0.982228,0.026611,0.018461,0.004411,0.002398,0.000657,-0.001216,0.128641,0.094161,-0.987211
-0.035124,0.071765,-0.169814,0.982232,0.027134,0.010682,0.00177,0.00334,1.7e-05,0.000823,0.129051,0.093374,-0.987232
-0.034983,0.07179,-0.169817,0.982235,0.028156,0.009607,-0.000143,0.004565,-0.00076,0.001403,0.129147,0.093105,-0.987245
-0.034455,0.071846,-0.169909,0.982233,0.029748,0.001727,-0.003153,0.007466,-0.001035,-0.000201,0.129431,0.092101,-0.987302
-0.034228,0.071875,-0.169974,0.982228,0.025788,0.01267,-0.004809,0.008687,-0.00048,-4.1e-05,0.12956,0.091673,-0.987325
-0.034051,0.071916,-0.170038,0.98222,0.026376,0.009227,-0.00874,0.008964,-0.001393,0.001064,0.129695,0.091348,-0.987337
-0.033874,0.071957,-0.170102,0.982212,0.026964,0.005785,-0.012671,0.009241,-0.002306,0.002169,0.12983,0.091023,-0.987349
-0.033464,0.071877,-0.170421,0.982177,0.025791,-0.017723,-0.012149,0.006646,0.003752,0.005973,0.129787,0.090233,-0.987428
-0.033265,0.071599,-0.17033,0.982219,0.028079,-0.028999,0.008312,0.006436,0.005222,0.0037,0.12932,0.089738,-0.987534
-0.033067,0.071321,-0.170239,0.982262,0.030367,-0.040275,0.028772,0.006226,0.006692,0.001427,0.128853,0.089243,-0.98764
-0.032868,0.071042,-0.170147,0.982305,0.032654,-0.051551,0.049233,0.006016,0.008162,-0.000847,0.128386,0.088749,-0.987745
-0.032326,0.070253,-0.168616,0.982644,0.028347,-0.032363,0.083351,0.007202,0.001222,-0.003152,0.127165,0.087221,-0.988039
-0.032182,0.070092,-0.168045,0.982758,0.024175,-0.026713,0.074268,0.005289,-0.00451,-0.00316,0.126951,0.086811,-0.988103
-0.032086,0.069944,-0.167734,0.982824,0.027349,-0.033693,0.048443,0.003361,-0.005034,0.001074,0.126722,0.086533,-0.988157
-0.03199,0.069796,-0.167423,0.982891,0.030523,-0.040672,0.022617,0.001433,-0.005558,0.005307,0.126492,0.086256,-0.98821
-0.031876,0.069097,-0.167536,0.982925,0.007818,-0.039021,-0.018609,0.002133,0.000841,-0.001205,0.125153,0.085815,-0.988419
-0.031907,0.068836,-0.1677,0.982914,0.002805,-0.035583,-0.022426,3.1e-05,0.001485,-0.000671,0.124618,0.085811,-0.988487
-0.031985,0.06827,-0.167987,0.982902,-0.003591,-0.040481,-0.013696,-0.003329,0.004941,-0.001387,0.12346,0.085813,-0.988632
-0.032056,0.067953,-0.168038,0.982913,-0.007832,-0.036751,-0.001091,-0.001685,0.008477,-0.004112,0.122811,0.085854,-0.98871
-0.032176,0.067786,-0.16798,0.982931,-0.011569,-0.038221,0.010008,-0.004284,0.006663,-7.9e-05,0.122447,0.086026,-0.98874
-0.032521,0.067325,-0.167748,0.982991,-0.029097,-0.03398,0.019493,-0.005588,0.001195,-0.001602,0.121449,0.086523,-0.988819
-0.033069,0.066816,-0.167573,0.983037,-0.023517,-0.031319,-0.00232,-0.00258,-0.002231,-0.005429,0.120282,0.087408,-0.988884
-0.033435,0.06658,-0.167583,0.983039,-0.02905,-0.022534,0.000446,-0.007009,-0.000126,-0.002177,0.119695,0.08805,-0.988899
-0.033743,0.06633,-0.167567,0.983048,-0.017124,-0.032421,-0.001783,-0.007892,0.000362,-0.000118,0.119102,0.088572,-0.988923
-0.033887,0.065978,-0.167556,0.983069,-0.005735,-0.032998,-0.00044,-0.008073,0.000488,-0.004318,0.118366,0.088737,-0.988997
-0.033959,0.065655,-0.167456,0.983105,-0.003537,-0.023662,0.017762,-0.008011,0.002512,-0.006661,0.117718,0.088759,-0.989072
-0.033968,0.065437,-0.167253,0.983153,0.002247,-0.015415,0.020925,-0.008335,0.00071,-0.005849,0.117307,0.08868,-0.989128
-0.033954,0.065294,-0.16702,0.983203,0.000604,-0.004664,0.023881,-0.006984,-0.002351,-0.006229,0.117052,0.088577,-0.989168
-0.033934,0.065276,-0.166792,0.983244,-0.000541,0.00797,0.021278,-0.003981,-0.002618,-0.007445,0.117044,0.088506,-0.989175
-0.033971,0.065385,-0.166614,0.983265,-0.008012,0.020278,0.018975,-0.003673,-0.003521,-0.005905,0.117262,0.088593,-0.989142
-0.034049,0.065557,-0.166449,0.983279,-0.013385,0.024011,0.010934,-0.004674,-0.004449,-0.004597,0.117586,0.088782,-0.989086
-0.034171,0.065805,-0.166406,0.983266,-0.021846,0.025384,-0.002366,-0.003973,-0.001482,-0.003722,0.118036,0.089098,-0.989004
-0.034371,0.066081,-0.166447,0.983233,-0.032897,0.031711,-0.004981,-0.002438,0.000499,-0.004789,0.118503,0.089587,-0.988904
-0.034644,0.066411,-0.16651,0.983191,-0.036632,0.032712,-0.004797,-0.002009,0.000578,-0.001631,0.119052,0.090239,-0.988779
-0.034933,0.066775,-0.16654,0.983151,-0.035691,0.033358,-0.007411,-0.00094,0.000289,-0.002515,0.119664,0.090931,-0.988642
-0.035189,0.067144,-0.166616,0.983104,-0.036064,0.037882,-0.004535,0.000344,0.001939,-0.000732,0.120292,0.091563,-0.988507
-0.035498,0.067542,-0.166648,0.98306,-0.034819,0.034624,-0.003256,0.000194,0.002078,0.002206,0.120965,0.092305,-0.988356
-0.035774,0.067902,-0.16667,0.983021,-0.031283,0.025375,-0.002977,0.000367,0.001532,0.00064,0.121573,0.092967,-0.988219
-0.036015,0.068148,-0.166718,0.982987,-0.028715,0.026326,-0.004832,0.002367,0.003319,-0.003097,0.121969,0.093527,-0.988118
-0.036246,0.068517,-0.16672,0.982953,-0.027241,0.028422,0.002637,0.001315,0.003852,0.00106,0.122613,0.094103,-0.987983
-0.036449,0.068794,-0.166697,0.98293,-0.021096,0.021919,0.001017,0.001764,0.001156,0.001013,0.123087,0.094588,-0.987878
-0.03659,0.068961,-0.166698,0.982913,-0.011914,0.010288,-0.000823,0.003241,0.0015,-0.000352,0.123367,0.09492,-0.987811
-0.036683,0.069169,-0.16664,0.982905,-0.01166,0.022374,0.007558,0.006857,0.002625,-0.004315,0.123748,0.095165,-0.98774
-0.036707,0.069507,-0.166545,0.982896,-0.004863,0.038199,0.012356,0.008266,0.00072,-0.003256,0.12441,0.09531,-0.987643
-0.036677,0.069919,-0.166401,0.982892,-0.002725,0.039438,0.01491,0.005181,-0.000231,-0.000953,0.125239,0.095368,-0.987532
-0.036649,0.070307,-0.166297,0.982883,-0.002916,0.028507,0.006985,0.002858,0.001036,0.00242,0.126017,0.095428,-0.987428
-0.036664,0.07051,-0.166308,0.982866,-0.005629,0.010564,5.1e-05,0.003625,0.005128,0.002381,0.126408,0.095525,-0.987368
-0.036769,0.070663,-0.166303,0.982852,-0.015628,0.010772,0.0005,0.005037,0.006394,1.5e-05,0.126673,0.095779,-0.98731
-0.036922,0.070799,-0.16625,0.982846,-0.015347,0.007697,0.003278,0.002792,0.001811,0.000725,0.126893,0.096118,-0.987248
-0.037022,0.070876,-0.166204,0.982844,-0.00413,-0.002153,0.001116,0.000722,-0.001082,0.001796,0.127013,0.096333,-0.987212
-0.03702,0.070837,-0.16622,0.982844,0.008012,-0.006809,-0.003079,-0.000195,0.001961,-0.001723,0.126937,0.096319,-0.987223
-0.036953,0.07085,-0.166217,0.982846,0.013069,-0.008669,0.002204,-0.001792,0.003762,0.00268,0.126986,0.096191,-0.987229
-0.036858,0.070754,-0.16618,0.982863,0.007776,-0.004825,0.006487,-0.002644,0.004398,-0.002339,0.126833,0.095968,-0.987271
-0.036712,0.070649,-0.166083,0.982893,0.019194,-0.007006,0.006697,-0.002144,5.8e-05,-0.003353,0.126686,0.095634,-0.987322
-0.036482,0.070557,-0.166031,0.982917,0.026781,-0.005899,0.010446,-0.00243,0.000638,-0.002235,0.126588,0.095148,-0.987382
-0.036258,0.070474,-0.165877,0.982957,0.026056,-0.005769,0.018234,-0.004957,-0.000536,0.00084,0.126516,0.094659,-0.987438
-0.036009,0.070288,-0.165725,0.983005,0.028652,-0.017391,0.017183,-0.005978,0.000344,0.001541,0.126252,0.09409,-0.987526
-0.035786,0.07001,-0.16557,0.983059,0.022333,-0.022419,0.017995,-0.004463,0.002135,-0.001177,0.125797,0.093542,-0.987636
-0.035629,0.069746,-0.165382,0.983115,0.014106,-0.018317,0.022105,-0.004981,0.00237,-0.001501,0.125351,0.093124,-0.987732
-0.035565,0.069533,-0.165136,0.983174,0.00527,-0.017179,0.026293,-0.004523,0.001694,-0.001976,0.124979,0.092898,-0.987801
-0.035568,0.069365,-0.164858,0.983232,0.000454,-0.007384,0.024438,-0.002988,-0.000571,-0.005415,0.124677,0.092814,-0.987847
-0.035604,0.069317,-0.164642,0.98327,-0.005527,-1.7e-05,0.0157,-0.002579,-7.9e-05,-0.00427,0.124591,0.092841,-0.987855
-0.035706,0.06936,-0.164523,0.983284,-0.014679,0.008763,0.007775,-0.000825,-0.001048,-0.002103,0.124651,0.09304,-0.987829
-0.035874,0.069467,-0.164495,0.983275,-0.017696,0.012331,-0.005916,-0.000705,-0.002274,-0.001553,0.124808,0.093402,-0.987775
-0.036031,0.069586,-0.164607,0.983242,-0.014779,0.012014,-0.015041,6.5e-05,-0.000106,-0.0009,0.124977,0.093764,-0.987719
-0.036157,0.069728,-0.164757,0.983202,-0.01539,0.014563,-0.013477,0.000642,0.004135,-0.000336,0.125199,0.094075,-0.987661
-0.036298,0.069874,-0.164871,0.983167,-0.014394,0.012619,-0.006469,0.0012,0.006699,0.000319,0.125426,0.094415,-0.9876
