timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1763541756.283584,-0.141661,-0.02314,0.184041,0.972382,-0.019156,0.009265,0.022145,-0.001758,-0.002448,0.000102,0.007141,0.284014,-0.958794,-0.007141057548660356
1763541756.28398,-0.141791,-0.023078,0.184175,0.972339,-0.024542,0.012805,0.023939,-0.00311,-0.003177,-0.001223,0.007349,0.284238,-0.958726,-0.007349063243641937
1763541756.300777,-0.14228,-0.023038,0.184671,0.972174,-0.010342,-0.005899,0.026846,-0.001174,-0.001804,0.001626,0.007757,0.285152,-0.958451,-0.007757077197667233
1763541756.343221,-0.142292,-0.023038,0.184785,0.97215,-0.004041,-0.001983,0.02513,-0.000535,-0.000251,0.00278,0.007794,0.285173,-0.958444,-0.007794081688471932
1763541756.343465,-0.142304,-0.023038,0.184899,0.972127,0.002261,0.001932,0.023414,0.000104,0.001302,0.003934,0.007832,0.285195,-0.958438,-0.007832076437128176
1763541756.371078,-0.14212,-0.023023,0.185234,0.972091,0.00949,-0.005501,0.020456,0.000229,0.001192,-9.5e-05,0.00789,0.284836,-0.958544,-0.00789008028996955
1763541756.402778,-0.142033,-0.023011,0.185389,0.972074,0.006802,-0.003689,0.019807,3.2e-05,0.002663,0.000524,0.007926,0.284665,-0.958594,-0.00792608520673835
1763541756.403094,-0.141945,-0.022999,0.185544,0.972058,0.004114,-0.001876,0.019159,-0.000165,0.004135,0.001142,0.007962,0.284493,-0.958645,-0.007962084537474995
1763541756.42997,-0.142181,-0.022907,0.185806,0.971975,-0.022451,0.015477,0.015764,0.001292,0.003858,0.002906,0.008305,0.284905,-0.95852,-0.008305093718841847
1763541756.461719,-0.142402,-0.022814,0.185887,0.97193,-0.028281,0.016498,0.01569,-0.001001,0.001434,0.002461,0.008595,0.28529,-0.958403,-0.00859510338469485
1763541756.461959,-0.142623,-0.02272,0.185969,0.971884,-0.03411,0.017519,0.015616,-0.003295,-0.000991,0.002016,0.008884,0.285676,-0.958285,-0.008884117560945674
