t_sec,event,value
1760171774.505,UPRIGHT_HOLD_START,type=normal_slouch
1760171779.234,SLOUCH_START,type=normal_slouch
1760171780.184,SLOUCHED_HOLD_START,type=normal_slouch
1760171783.734,RECOVERY_START,type=normal_slouch
1760171784.684,UPRIGHT_HOLD_START,type=normal_slouch
1760171793.005,SLOUCH_START,type=fast_slouch
1760171793.955,SLOUCHED_HOLD_START,type=fast_slouch
1760171797.505,RECOVERY_START,type=fast_slouch
1760171798.455,UPRIGHT_HOLD_START,type=fast_slouch
1760171808.505,SLOUCH_START,type=micro_slouch
1760171809.455,SLOUCHED_HOLD_START,type=micro_slouch
1760171813.005,RECOVERY_START,type=micro_slouch
1760171813.955,UPRIGHT_HOLD_START,type=micro_slouch
1760171823.401,NOSLOUCH_START,type=lateral_left
1760171824.351,NOSLOUCHED_HOLD_START,type=lateral_left
1760171827.901,RECOVERY_START,type=lateral_left
1760171828.851,UPRIGHT_HOLD_START,type=lateral_left
1760171839.428,NOSLOUCH_START,type=lateral_right
1760171840.378,NOSLOUCHED_HOLD_START,type=lateral_right
1760171843.928,RECOVERY_START,type=lateral_right
1760171844.878,UPRIGHT_HOLD_START,type=lateral_right
1760171854.308,SLOUCH_START,type=neck_only
1760171855.258,SLOUCHED_HOLD_START,type=neck_only
1760171858.808,RECOVERY_START,type=neck_only
1760171859.758,UPRIGHT_HOLD_START,type=neck_only
1760171869.739,NOSLOUCH_START,type=reach_left
1760171870.689,NOSLOUCHED_HOLD_START,type=reach_left
1760171874.239,RECOVERY_START,type=reach_left
1760171875.189,UPRIGHT_HOLD_START,type=reach_left
1760171883.129,NOSLOUCH_START,type=reach_right
1760171884.079,NOSLOUCHED_HOLD_START,type=reach_right
1760171887.629,RECOVERY_START,type=reach_right
1760171888.579,UPRIGHT_HOLD_START,type=reach_right
1760171898.799,SLOUCH_START,type=normal_slouch
1760171899.749,SLOUCHED_HOLD_START,type=normal_slouch
1760171903.299,RECOVERY_START,type=normal_slouch
1760171904.249,UPRIGHT_HOLD_START,type=normal_slouch
1760171913.015,SLOUCH_START,type=fast_slouch
1760171913.965,SLOUCHED_HOLD_START,type=fast_slouch
1760171917.515,RECOVERY_START,type=fast_slouch
1760171918.465,UPRIGHT_HOLD_START,type=fast_slouch
1760171928.392,SLOUCH_START,type=micro_slouch
1760171929.342,SLOUCHED_HOLD_START,type=micro_slouch
1760171932.892,RECOVERY_START,type=micro_slouch
1760171933.842,UPRIGHT_HOLD_START,type=micro_slouch
1760171943.966,NOSLOUCH_START,type=lateral_left
1760171944.916,NOSLOUCHED_HOLD_START,type=lateral_left
1760171948.466,RECOVERY_START,type=lateral_left
1760171949.416,UPRIGHT_HOLD_START,type=lateral_left
1760171958.008,NOSLOUCH_START,type=lateral_right
1760171958.958,NOSLOUCHED_HOLD_START,type=lateral_right
1760171962.508,RECOVERY_START,type=lateral_right
1760171963.458,UPRIGHT_HOLD_START,type=lateral_right
1760171973.353,SLOUCH_START,type=neck_only
1760171974.303,SLOUCHED_HOLD_START,type=neck_only
1760171977.853,RECOVERY_START,type=neck_only
1760171978.803,UPRIGHT_HOLD_START,type=neck_only
1760171989.255,NOSLOUCH_START,type=reach_left
1760171990.205,NOSLOUCHED_HOLD_START,type=reach_left
1760171993.755,RECOVERY_START,type=reach_left
1760171994.705,UPRIGHT_HOLD_START,type=reach_left
1760172004.045,NOSLOUCH_START,type=reach_right
1760172004.995,NOSLOUCHED_HOLD_START,type=reach_right
1760172008.545,RECOVERY_START,type=reach_right
1760172009.495,UPRIGHT_HOLD_START,type=reach_right
1760172018.396,SLOUCH_START,type=normal_slouch
1760172019.346,SLOUCHED_HOLD_START,type=normal_slouch
1760172022.896,RECOVERY_START,type=normal_slouch
1760172023.846,UPRIGHT_HOLD_START,type=normal_slouch
1760172034.134,SLOUCH_START,type=fast_slouch
1760172035.084,SLOUCHED_HOLD_START,type=fast_slouch
1760172038.634,RECOVERY_START,type=fast_slouch
1760172039.584,UPRIGHT_HOLD_START,type=fast_slouch
1760172049.574,SLOUCH_START,type=micro_slouch
1760172050.524,SLOUCHED_HOLD_START,type=micro_slouch
1760172054.074,RECOVERY_START,type=micro_slouch
1760172055.024,UPRIGHT_HOLD_START,type=micro_slouch
1760172062.968,NOSLOUCH_START,type=lateral_left
1760172063.918,NOSLOUCHED_HOLD_START,type=lateral_left
1760172067.468,RECOVERY_START,type=lateral_left
1760172068.418,UPRIGHT_HOLD_START,type=lateral_left
1760172079.567,NOSLOUCH_START,type=lateral_right
1760172080.517,NOSLOUCHED_HOLD_START,type=lateral_right
1760172084.067,RECOVERY_START,type=lateral_right
1760172085.017,UPRIGHT_HOLD_START,type=lateral_right
1760172094.351,SLOUCH_START,type=neck_only
1760172095.301,SLOUCHED_HOLD_START,type=neck_only
1760172098.851,RECOVERY_START,type=neck_only
1760172099.801,UPRIGHT_HOLD_START,type=neck_only
1760172108.636,NOSLOUCH_START,type=reach_left
1760172109.586,NOSLOUCHED_HOLD_START,type=reach_left
1760172113.136,RECOVERY_START,type=reach_left
1760172114.086,UPRIGHT_HOLD_START,type=reach_left
1760172123.266,NOSLOUCH_START,type=reach_right
1760172124.216,NOSLOUCHED_HOLD_START,type=reach_right
1760172127.766,RECOVERY_START,type=reach_right
1760172128.716,UPRIGHT_HOLD_START,type=reach_right
