quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
-0.026447,-0.119856,-0.000134,0.992439,-0.003482,0.001782,0.005344,-0.000218,0.000881,0.001018,-0.237906,0.052462,-0.96987,-0.24021002389094467
-0.026514,-0.119862,-6.8e-05,0.992437,0.001091,0.00195,0.001625,-0.000296,-0.000229,0.000769,-0.237914,0.05261,-0.96986,-0.24021820677358918
-0.026437,-0.119824,-8.9e-05,0.992443,0.013753,0.001593,-0.00709,0.00033,-0.000286,0.001296,-0.237842,0.052454,-0.969886,-0.24014316526580054
-0.026321,-0.119872,-0.000133,0.99244,0.012868,-0.000722,-0.005426,0.000301,0.000777,0.002253,-0.237939,0.052211,-0.969876,-0.24024287872845582
-0.026204,-0.11992,-0.000176,0.992438,0.011983,-0.003037,-0.003763,0.000273,0.001841,0.003209,-0.238035,0.051969,-0.969865,-0.24034276562807227
-0.026092,-0.120025,-0.000141,0.992428,0.016744,-0.011788,0.013364,-0.000556,0.002222,0.003163,-0.238239,0.051756,-0.969826,-0.240552958185973
-0.025981,-0.12013,-0.000105,0.992418,0.021505,-0.020539,0.03049,-0.001384,0.002602,0.003117,-0.238444,0.051543,-0.969787,-0.2407631201161022
-0.025895,-0.120213,0.000907,0.99241,0.009138,0.002523,0.076616,0.001034,0.001191,-0.003354,-0.238554,0.051615,-0.969757,-0.24087678872028218
-0.025869,-0.120146,0.001542,0.992418,0.016887,9.2e-05,0.041901,4.9e-05,-0.003769,0.001232,-0.23839,0.051716,-0.969791,-0.24070805352310778
-0.025792,-0.120224,0.001577,0.99241,0.013609,-0.002075,0.027979,4e-06,-0.003582,0.00129,-0.238542,0.051572,-0.969762,-0.2408638744774796
-0.025715,-0.120302,0.001613,0.992403,0.01033,-0.004242,0.014056,-4.1e-05,-0.003395,0.001349,-0.238693,0.051428,-0.969732,-0.24101990473147614
-0.025561,-0.120458,0.001685,0.992388,0.003773,-0.008576,-0.01379,-0.00013,-0.00302,0.001465,-0.238996,0.051139,-0.969673,-0.24133176260004519
-0.025638,-0.12038,0.001649,0.992395,0.007052,-0.006409,0.000133,-8.5e-05,-0.003208,0.001407,-0.238844,0.051284,-0.969703,-0.2411757022033379
-0.025496,-0.120529,0.001584,0.992381,0.002824,-0.008853,-0.01959,-0.000491,-0.002523,0.001713,-0.23914,0.050986,-0.969646,-0.24148068177855023
-0.025432,-0.1206,0.001482,0.992374,0.001874,-0.009131,-0.025389,-0.000852,-0.002025,0.001962,-0.239284,0.050833,-0.969618,-0.2416296266570604
-0.025284,-0.12075,0.00105,0.99236,0.00275,-0.005667,-0.027274,-0.000278,-0.001573,0.000735,-0.239603,0.050436,-0.96956,-0.24195572810289837
-0.025257,-0.120787,0.000864,0.992357,0.003287,-0.004059,-0.027272,0.000551,-0.000956,0.000832,-0.239684,0.050337,-0.969545,-0.24204035629773274
-0.025201,-0.120815,0.000697,0.992355,0.00169,-0.002511,-0.022966,0.000427,-0.001848,-6.8e-05,-0.239747,0.050186,-0.969537,-0.2421058690811862
-0.025163,-0.120813,0.000293,0.992356,-0.004873,0.004202,-0.0244,0.00118,-0.001305,-0.000277,-0.239764,0.050012,-0.969542,-0.24212302638699512
-0.025182,-0.120791,0.000133,0.992358,-0.004751,0.003233,-0.027019,0.002144,-0.002093,0.000358,-0.239729,0.050011,-0.969551,-0.2420868375631533
-0.025212,-0.120763,-0.000239,0.992361,-0.010074,0.000119,-0.022537,0.000488,-0.001621,0.001991,-0.239693,0.049982,-0.969561,-0.24204965577909499
-0.025247,-0.120764,-0.000336,0.99236,-0.01004,-0.002397,-0.022406,0.000791,-0.001723,0.002644,-0.239701,0.050028,-0.969557,-0.2420565135391723
-0.025315,-0.12086,-0.000694,0.992346,-0.009499,-0.00759,-0.020349,0.002291,0.000985,0.0031,-0.239905,0.050074,-0.969504,-0.24226800476362703
-0.025358,-0.120876,-0.00084,0.992343,-0.010996,-0.009145,-0.014602,0.00067,0.00255,0.002774,-0.239944,0.050125,-0.969492,-0.24230765697694664
-0.025483,-0.120968,-0.000949,0.992329,-0.01031,-0.006699,-0.001149,0.000497,0.002367,0.001719,-0.240129,0.050346,-0.969434,-0.2424981969066938
-0.025562,-0.121061,-0.000923,0.992315,-0.008813,-0.007971,0.000211,0.000398,0.00193,0.00145,-0.240308,0.050507,-0.969382,-0.2426836308297848
-0.02564,-0.121153,-0.000896,0.992302,-0.007317,-0.009244,0.001571,0.000298,0.001493,0.00118,-0.240488,0.050668,-0.969329,-0.2428672097828011
-0.025718,-0.121246,-0.000869,0.992289,-0.00582,-0.010516,0.002931,0.000198,0.001056,0.00091,-0.240667,0.050828,-0.969276,-0.24305282815300375
-0.02583,-0.12142,-0.000821,0.992265,-0.00473,-0.012459,0.000714,0.000251,-0.000901,0.001367,-0.241004,0.051062,-0.96918,-0.24340025780000976
-0.025865,-0.121513,-0.000826,0.992252,-0.002641,-0.01262,-0.003402,0.000444,-0.000915,0.001065,-0.241186,0.051129,-0.969131,-0.24358749920464898
-0.025885,-0.121586,-0.000857,0.992243,-0.002184,-0.011323,-0.006087,0.000251,-0.000516,0.0006,-0.24133,0.051159,-0.969094,-0.24373621012594057
-0.025904,-0.121659,-0.000888,0.992233,-0.001727,-0.010025,-0.008773,5.7e-05,-0.000117,0.000136,-0.241474,0.051189,-0.969056,-0.2438846738262769
-0.025922,-0.12188,-0.001027,0.992206,-0.002337,-0.011471,-0.008771,-0.000121,3.9e-05,0.000787,-0.241913,0.051189,-0.968947,-0.24433731729315844
-0.025924,-0.12194,-0.001093,0.992198,-0.001946,-0.010181,-0.008537,-0.000395,0.000424,0.000682,-0.242034,0.051176,-0.968917,-0.24446154886093388
-0.025926,-0.122,-0.001159,0.992191,-0.001555,-0.00889,-0.008303,-0.000669,0.000809,0.000577,-0.242155,0.051164,-0.968888,-0.2445860343287904
-0.025941,-0.122085,-0.001308,0.99218,-0.000769,-0.004712,-0.008277,-0.000768,0.001194,0.000725,-0.242328,0.051157,-0.968845,-0.2447651200113075
-0.025948,-0.122147,-0.001385,0.992172,-0.001441,-0.002437,-0.008493,-0.000687,0.001679,0.001205,-0.242453,0.051152,-0.968814,-0.24489405530860547
-0.025933,-0.122214,-0.001502,0.992164,0.000826,-0.004125,-0.007432,-0.000209,6.8e-05,0.001363,-0.24259,0.051092,-0.968782,-0.24503529426775789
-0.025904,-0.122229,-0.001589,0.992162,0.001118,-0.001596,-0.007941,8.8e-05,0.000959,0.001365,-0.242625,0.051014,-0.968778,-0.24507002814186776
-0.025893,-0.122259,-0.001646,0.992159,0.000747,-0.000821,-0.005173,-0.000606,0.00105,0.002368,-0.242686,0.050977,-0.968765,-0.245133642415914
-0.025908,-0.122274,-0.001703,0.992157,-0.001636,0.000127,-0.005656,-0.000387,0.001136,0.002104,-0.242719,0.050993,-0.968756,-0.2451669158282333
-0.025923,-0.12229,-0.00176,0.992154,-0.004019,0.001075,-0.00614,-0.000167,0.001223,0.00184,-0.242752,0.05101,-0.968746,-0.24520198629171225
-0.025939,-0.122305,-0.001816,0.992152,-0.006402,0.002023,-0.006623,5.2e-05,0.001309,0.001576,-0.242785,0.051026,-0.968737,-0.24523521730958825
-0.025978,-0.122303,-0.00188,0.992151,-0.00463,0.001487,-0.007589,-0.000257,0.000179,0.001481,-0.242784,0.051089,-0.968734,-0.24523444790733287
-0.026018,-0.122301,-0.001944,0.99215,-0.002858,0.000951,-0.008555,-0.000567,-0.000951,0.001386,-0.242784,0.051152,-0.968731,-0.24523369281331492
-0.026027,-0.122292,-0.002193,0.99215,0.00112,0.001574,-0.015748,-0.001152,0.000298,0.000508,-0.242778,0.051109,-0.968735,-0.24522868059177766
-0.025993,-0.122278,-0.002304,0.992153,0.003187,0.000682,-0.014003,-0.001043,0.000916,0.001386,-0.242757,0.051016,-0.968745,-0.2452065946706833
-0.02596,-0.122264,-0.002415,0.992155,0.005254,-0.00021,-0.012258,-0.000934,0.001535,0.002265,-0.242736,0.050922,-0.968755,-0.24518424604931713
-0.025869,-0.122264,-0.002546,0.992157,0.008199,-0.000592,-0.002824,0.00043,0.002036,0.003091,-0.242742,0.050709,-0.968765,-0.2451912837381742
-0.025834,-0.122254,-0.002549,0.992159,0.010045,-0.002635,0.000298,0.00098,0.001854,0.0025,-0.242723,0.050639,-0.968773,-0.24517130902098747
-0.025633,-0.12225,-0.002477,0.992165,0.017161,0.007099,0.006067,-0.0001,-0.000607,-0.000601,-0.242712,0.050259,-0.968796,-0.245159778091423
-0.025506,-0.122167,-0.002424,0.992179,0.023867,0.018153,0.005563,-0.00034,-0.002058,-0.002039,-0.242546,0.050022,-0.968849,-0.24499009634777508
-0.025258,-0.121859,-0.002304,0.992223,0.01168,0.020268,0.004838,-0.000369,-0.00028,0.00223,-0.241938,0.049562,-0.969025,-0.24436371713966798
-0.025248,-0.121758,-0.00226,0.992236,0.004346,0.013905,0.004092,-0.000678,-0.000648,0.003057,-0.241739,0.049553,-0.969075,-0.24415808188911328
-0.025237,-0.121657,-0.002217,0.992249,-0.002987,0.007542,0.003346,-0.000988,-0.001015,0.003884,-0.24154,0.049544,-0.969125,-0.2439525010209332
-0.025376,-0.121653,-0.002248,0.992246,-0.014078,0.000413,-0.000863,0.000205,0.000271,0.002566,-0.241534,0.049812,-0.969113,-0.2439458250856821
-0.025681,-0.121632,-0.002289,0.99224,-0.017533,0.005675,0.002411,-0.000284,0.001235,0.000617,-0.241493,0.050406,-0.969093,-0.24390495853629124
-0.025528,-0.121643,-0.002268,0.992243,-0.015806,0.003044,0.000774,-3.9e-05,0.000753,0.001591,-0.241514,0.050109,-0.969103,-0.24392637911853915
-0.025899,-0.121544,-0.002303,0.992245,-0.012169,0.007451,0.004411,-0.001244,0.001232,-0.000648,-0.241322,0.050837,-0.969113,-0.24372803002346516
-0.026001,-0.121461,-0.002271,0.992253,-0.010614,0.009126,0.00318,-0.001446,0.001659,0.000313,-0.241158,0.051047,-0.969142,-0.24355907651081402
-0.026053,-0.121391,-0.002266,0.99226,-0.006547,0.011069,0.000783,-0.000761,0.001234,0.000475,-0.241021,0.051152,-0.969171,-0.24341766498476938
-0.026104,-0.121321,-0.002261,0.992267,-0.002479,0.013012,-0.001613,-7.7e-05,0.000808,0.000637,-0.240884,0.051256,-0.969199,-0.24327625067448885
-0.026077,-0.121116,-0.002335,0.992293,0.006021,0.011239,-0.007772,-0.00022,4e-06,0.0013,-0.240487,0.051186,-0.969302,-0.24286743877723532
-0.026025,-0.121048,-0.002383,0.992303,0.007639,0.008765,-0.008714,7.1e-05,0.001188,0.001915,-0.240357,0.051072,-0.96934,-0.24273322681370949
-0.025973,-0.12098,-0.002431,0.992312,0.009257,0.00629,-0.009656,0.000361,0.002371,0.00253,-0.240227,0.050958,-0.969378,-0.24259875696399313
-0.025847,-0.120916,-0.002594,0.992323,0.00538,0.002735,-0.006894,-0.000794,0.001813,0.002899,-0.24011,0.050671,-0.969422,-0.2424787008123754
-0.025815,-0.120928,-0.002623,0.992322,0.004692,-0.005891,-0.004868,-0.003179,0.001278,0.004686,-0.240135,0.050599,-0.96942,-0.2425043565804257
-0.02561,-0.120931,-0.002612,0.992327,0.013336,0.002358,-0.000204,-0.000106,0.000728,-0.000858,-0.240141,0.050195,-0.969439,-0.2425100474945248
-0.025493,-0.120814,-0.002593,0.992344,0.011243,0.015905,0.000462,5.1e-05,-0.000429,-0.001784,-0.239911,0.049968,-0.969508,-0.24227345430355665
-0.025413,-0.120681,-0.002589,0.992363,0.011301,0.013743,-0.003268,-0.000202,-0.001821,0.000966,-0.23965,0.049812,-0.969581,-0.24200564576113018
-0.025392,-0.120636,-0.002623,0.992368,0.006621,0.011429,-0.003842,-0.000282,-0.001515,0.001226,-0.239564,0.049764,-0.969604,-0.24191656236511816
-0.025372,-0.120591,-0.002658,0.992374,0.00194,0.009114,-0.004416,-0.000362,-0.001209,0.001487,-0.239478,0.049717,-0.969628,-0.24182778320698717
-0.025332,-0.120501,-0.002727,0.992386,-0.007421,0.004484,-0.005564,-0.000521,-0.000596,0.002008,-0.239306,0.049621,-0.969675,-0.2416501665535235
-0.025352,-0.120546,-0.002693,0.99238,-0.002741,0.006799,-0.00499,-0.000441,-0.000902,0.001747,-0.239392,0.049669,-0.969652,-0.24173900199668558
-0.025384,-0.12044,-0.002858,0.992392,-0.002518,-0.000137,-0.006017,-0.000283,9.2e-05,0.001845,-0.239193,0.049694,-0.9697,-0.24153410431137967
-0.025392,-0.12046,-0.002916,0.992389,-0.00142,0.000469,-0.003063,-2e-06,1e-06,1.5e-05,-0.239235,0.049694,-0.969689,-0.24157732320543382
-0.025387,-0.120454,-0.002946,0.99239,0.000115,0.006016,-0.001148,-0.000714,-0.000266,-0.000576,-0.239225,0.049677,-0.969693,-0.24156684525818212
-0.025424,-0.120261,-0.002945,0.992412,-0.001173,0.011032,0.000236,0.000183,-0.000286,0.000258,-0.238847,0.049754,-0.969782,-0.24117796813285455
-0.025421,-0.120179,-0.002941,0.992422,-0.001954,0.012255,-0.000868,0.000573,-0.000898,0.000811,-0.238686,0.049749,-0.969822,-0.2410126125330881
-0.025492,-0.120026,-0.003061,0.992439,-0.005917,0.011525,-0.009395,0.000545,-0.003094,0.000238,-0.238392,0.049864,-0.969888,-0.2407108365523641
-0.025515,-0.119954,-0.003148,0.992446,-0.005025,0.008258,-0.013079,0.000541,-0.003094,0.001493,-0.238257,0.049889,-0.96992,-0.24057013074512879
-0.025537,-0.119883,-0.003234,0.992454,-0.004133,0.004991,-0.016762,0.000537,-0.003095,0.002748,-0.238123,0.049913,-0.969952,-0.2404316672703999
-0.025582,-0.119858,-0.003502,0.992455,-0.005667,0.002676,-0.010471,0.001304,0.001703,0.002172,-0.238087,0.049939,-0.969959,-0.2403952396252201
-0.025599,-0.11987,-0.003571,0.992453,-0.005391,0.002224,-0.007333,0.00086,0.001871,0.002115,-0.238114,0.049956,-0.969952,-0.2404230300294286
-0.025617,-0.119883,-0.003641,0.992451,-0.005115,0.001772,-0.004195,0.000417,0.002039,0.002057,-0.238142,0.049974,-0.969944,-0.24045292930065978
-0.025712,-0.119783,-0.003582,0.992461,-0.004858,0.006498,0.004526,0.000473,0.002002,0.001146,-0.237944,0.050177,-0.969982,-0.24024861955571106
-0.025781,-0.119733,-0.003524,0.992465,-0.005744,0.006073,0.004411,0.000342,0.001521,0.000976,-0.237843,0.050329,-0.969999,-0.24014485611485642
-0.02585,-0.119683,-0.003466,0.99247,-0.006629,0.005647,0.004296,0.00021,0.001041,0.000807,-0.237743,0.050481,-0.970016,-0.24004132443791917
-0.025931,-0.119647,-0.003467,0.992472,-0.007229,0.004622,0.000254,0.000135,0.000669,0.000518,-0.237673,0.050642,-0.970024,-0.2399688821081482
-0.026012,-0.119611,-0.003468,0.992474,-0.007829,0.003597,-0.003788,6e-05,0.000297,0.00023,-0.237603,0.050803,-0.970033,-0.23989644109948932
-0.026095,-0.119579,-0.00351,0.992475,-0.008852,0.003506,-0.005354,3.3e-05,0.000165,0.000128,-0.237542,0.050958,-0.97004,-0.2398341460822711
-0.026178,-0.119547,-0.003551,0.992477,-0.009874,0.003415,-0.00692,7e-06,3.4e-05,2.6e-05,-0.237482,0.051113,-0.970046,-0.23977205847440727
-0.026284,-0.119468,-0.003704,0.992483,-0.008081,0.005445,-0.008507,0.000114,0.000689,0.000683,-0.237334,0.051289,-0.970073,-0.23962116232643735
-0.026336,-0.119432,-0.003759,0.992486,-0.008355,0.00437,-0.006711,0.000162,0.000982,0.000973,-0.237268,0.051378,-0.970085,-0.23955171874558825
-0.026387,-0.119397,-0.003814,0.992488,-0.00863,0.003295,-0.004915,0.000211,0.001275,0.001263,-0.237202,0.051467,-0.970096,-0.2394840773047619
-0.026539,-0.119274,-0.003913,0.992499,-0.010621,0.005908,-0.004192,-0.000234,0.000805,0.000623,-0.236966,0.051747,-0.970139,-0.23924206344811755
-0.026665,-0.119215,-0.004013,0.992502,-0.010914,0.004043,-0.002261,-4e-05,0.000136,0.000106,-0.236855,0.051973,-0.970154,-0.23912875724992974
-0.026743,-0.119192,-0.00407,0.992503,-0.008106,0.003745,-0.004111,0.000121,0.000884,0.000864,-0.236814,0.052114,-0.970156,-0.23908579292797988
-0.026785,-0.119165,-0.004107,0.992505,-0.006579,0.003968,-0.003934,0.000118,0.000808,0.000793,-0.236763,0.05219,-0.970165,-0.2390335115700159
-0.026828,-0.119137,-0.004144,0.992507,-0.005051,0.004191,-0.003757,0.000115,0.000732,0.000722,-0.236711,0.052267,-0.970173,-0.23897920250553517
-0.026992,-0.119028,-0.004258,0.992515,-0.004866,0.003951,-0.005403,0.000963,0.000258,0.000977,-0.236505,0.052566,-0.970207,-0.23876620586339048
-0.027135,-0.118983,-0.004303,0.992516,-0.00738,0.003423,-0.003143,0.000811,-3.3e-05,0.001295,-0.236418,0.05284,-0.970214,-0.23867828403407884
-0.027259,-0.118954,-0.004341,0.992516,-0.007342,0.002846,-0.002026,0.000939,0.000212,0.001026,-0.236364,0.053078,-0.970214,-0.23862226936190645
-0.02736,-0.118938,-0.004389,0.992515,-0.005486,0.003712,-0.002988,7.2e-05,-0.000239,0.001626,-0.236336,0.053267,-0.97021,-0.23859294355747082
-0.027436,-0.118899,-0.004442,0.992517,-0.005374,0.001708,-0.004191,0.000164,0.000716,0.001472,-0.236262,0.053405,-0.970221,-0.23851744009939047
-0.027505,-0.11889,-0.004486,0.992516,-0.006792,0.000512,-0.004064,0.000202,0.001108,0.001409,-0.236247,0.053532,-0.970217,-0.23850193141637246
-0.02761,-0.118865,-0.004534,0.992516,-0.011933,0.003264,0.0001,0.000859,0.00278,0.000577,-0.236202,0.05373,-0.970217,-0.23845455748666478
-0.027751,-0.1188,-0.00453,0.99252,-0.012946,0.004025,0.001984,0.000835,0.001398,0.001541,-0.236074,0.054011,-0.970233,-0.23832384066332646
-0.027862,-0.118809,-0.004551,0.992516,-0.009302,-0.000476,-0.001376,0.000374,-0.000313,0.002338,-0.236093,0.054226,-0.970216,-0.23834348675698386
-0.027942,-0.11878,-0.004592,0.992517,-0.006964,0.003481,-0.003731,0.000764,0.000102,0.001445,-0.236038,0.054374,-0.970221,-0.23828759821492262
-0.028028,-0.118769,-0.004617,0.992515,-0.0039,0.001769,-0.001691,0.000512,0.001274,0.001804,-0.236019,0.05454,-0.970217,-0.23826689401315856
-0.028091,-0.118748,-0.004624,0.992516,-0.003483,0.003089,0.000579,0.000274,0.000925,0.001134,-0.235979,0.054663,-0.97022,-0.23822524443598153
-0.028148,-0.118728,-0.004598,0.992517,-0.001191,0.000293,0.004499,-7.3e-05,0.000865,0.002496,-0.235939,0.054783,-0.970223,-0.23818367078571193
-0.028126,-0.118695,-0.004514,0.992522,0.003906,0.005631,0.008911,-9.7e-05,-6.7e-05,0.00059,-0.235869,0.054759,-0.970241,-0.23811241299105315
-0.028052,-0.118588,-0.004417,0.992537,0.010015,0.019536,0.009876,0.001243,-0.000889,-0.001626,-0.235654,0.054638,-0.9703,-0.23789122571633758
-0.028013,-0.118302,-0.004333,0.992573,0.004422,0.020465,0.005468,0.000762,-0.000827,0.000839,-0.23509,0.054584,-0.97044,-0.23731065057667747
-0.027973,-0.118016,-0.004249,0.992608,-0.001171,0.021393,0.00106,0.00028,-0.000764,0.003304,-0.234525,0.05453,-0.970579,-0.23672987652027092
-0.028005,-0.117823,-0.004246,0.99263,-0.008772,0.013005,-0.001082,-0.000337,-0.000595,0.003366,-0.234148,0.054597,-0.970667,-0.2363411953764835
-0.028122,-0.117696,-0.004195,0.992642,-0.015699,0.004789,0.018871,-0.000469,0.002075,0.004125,-0.233896,0.054842,-0.970714,-0.23608284310321997
-0.028383,-0.117604,-0.00387,0.992647,-0.030125,0.010705,0.046559,0.001071,0.00437,0.001217,-0.233698,0.055439,-0.970727,-0.23587947766659603
-0.028765,-0.117476,-0.003468,0.992653,-0.033807,0.010622,0.040927,0.000628,0.002972,0.001721,-0.233425,0.056293,-0.970744,-0.23559883740846976
