timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z
1760474589.030927,-0.177733,-0.006647,0.276353,0.944455,-0.022068,-0.005610,-0.005859,0.001225,0.000408,0.000630,0.085679,0.339396,-0.936733
1760474589.061388,-0.177969,-0.006714,0.276342,0.944413,-0.020733,-0.004634,-0.001734,0.001643,0.000880,0.001764,0.085680,0.339863,-0.936564
1760474589.061762,-0.178205,-0.006780,0.276331,0.944372,-0.019398,-0.003657,0.002391,0.002060,0.001353,0.002899,0.085681,0.340331,-0.936394
1760474589.097418,-0.178309,-0.006806,0.276365,0.944342,-0.016521,-0.001180,0.005047,0.003023,0.001704,0.002842,0.085703,0.340532,-0.936319
1760474589.126691,-0.178594,-0.006822,0.276486,0.944252,-0.015506,-0.002264,0.002494,0.002328,0.006598,0.002111,0.085874,0.341049,-0.936115
1760474589.131243,-0.178722,-0.007013,0.276467,0.944233,-0.015104,-0.004696,0.000085,0.002337,0.003601,0.003494,0.085577,0.341388,-0.936019
1760474589.160115,-0.178840,-0.007079,0.276465,0.944210,-0.013283,-0.003571,0.001554,0.001771,0.002095,0.002427,0.085518,0.341639,-0.935933
1760474589.160446,-0.178957,-0.007145,0.276464,0.944188,-0.011462,-0.002447,0.003022,0.001205,0.000589,0.001361,0.085458,0.341889,-0.935847
1760474589.215177,-0.179059,-0.007189,0.276472,0.944166,-0.010504,-0.003608,0.001573,0.000749,0.000624,0.001126,0.085435,0.342098,-0.935772
1760474589.215786,-0.179161,-0.007233,0.276480,0.944144,-0.009546,-0.004770,0.000123,0.000294,0.000658,0.000892,0.085412,0.342308,-0.935698
1760474589.248733,-0.179340,-0.007286,0.276502,0.944103,-0.004804,-0.005966,-0.003162,0.001392,0.001921,-0.000310,0.085419,0.342660,-0.935568
1760474589.250672,-0.179348,-0.007402,0.276467,0.944111,-0.003918,-0.008217,-0.002370,0.000382,0.002006,0.001064,0.085191,0.342742,-0.935559
1760474589.279085,-0.179359,-0.007492,0.276473,0.944106,-0.004888,-0.008030,-0.001957,0.000301,0.001097,0.001204,0.085029,0.342811,-0.935548
1760474589.279414,-0.179370,-0.007582,0.276478,0.944102,-0.005857,-0.007843,-0.001543,0.000220,0.000189,0.001345,0.084867,0.342880,-0.935538
1760474589.316538,-0.179400,-0.007624,0.276496,0.944091,-0.007175,-0.006073,0.000682,0.000215,0.000128,0.001354,0.084812,0.342956,-0.935515
1760474589.316911,-0.179430,-0.007665,0.276514,0.944079,-0.008492,-0.004303,0.002908,0.000209,0.000068,0.001363,0.084757,0.343032,-0.935492
1760474589.347887,-0.179577,-0.007724,0.276601,0.944026,-0.008206,-0.003292,0.001955,-0.000599,0.000904,0.000577,0.084760,0.343324,-0.935385
1760474589.449295,-0.179674,-0.007820,0.276657,0.943990,-0.005983,-0.006395,-0.000009,0.001383,0.001839,-0.000259,0.084652,0.343548,-0.935312
1760474589.449600,-0.179634,-0.007863,0.276663,0.943996,-0.003739,-0.005956,0.001101,0.001294,0.001040,0.000238,0.084550,0.343497,-0.935340
1760474589.450293,-0.179552,-0.007950,0.276674,0.944007,0.000749,-0.005076,0.003322,0.001115,-0.000558,0.001231,0.084345,0.343396,-0.935396
1760474589.449858,-0.179593,-0.007907,0.276668,0.944001,-0.001495,-0.005516,0.002211,0.001204,0.000241,0.000735,0.084448,0.343447,-0.935368
1760474589.450595,-0.179512,-0.007994,0.276680,0.944013,0.002993,-0.004636,0.004432,0.001026,-0.001357,0.001728,0.084243,0.343346,-0.935423
1760474589.480381,-0.179415,-0.008070,0.276762,0.944006,-0.000154,-0.007337,0.004587,0.000157,-0.001102,0.000031,0.084074,0.343205,-0.935490
1760474589.480728,-0.179424,-0.008104,0.276813,0.943989,-0.003799,-0.008554,0.005207,-0.000741,-0.000434,0.000135,0.084033,0.343236,-0.935482
1760474589.510873,-0.179430,-0.008177,0.276863,0.943973,-0.006830,-0.007880,0.005639,-0.000312,-0.000183,0.000057,0.083917,0.343282,-0.935476
1760474589.542678,-0.179527,-0.008347,0.276980,0.943919,-0.011510,-0.008051,0.003723,-0.001041,0.000460,0.000914,0.083693,0.343541,-0.935401
1760474589.543043,-0.179587,-0.008377,0.277030,0.943892,-0.012908,-0.007529,0.004863,-0.001118,0.000929,0.001378,0.083687,0.343664,-0.935356
1760474589.571352,-0.179658,-0.008452,0.277068,0.943867,-0.013523,-0.006729,0.004286,-0.001589,0.000443,0.001159,0.083599,0.343830,-0.935303
1760474589.602571,-0.179818,-0.008609,0.277142,0.943813,-0.009976,-0.004045,0.003848,-0.002277,-0.001489,0.001302,0.083419,0.344202,-0.935182
