timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1763624554.557878,-0.313052,-0.269108,0.226153,0.882289,0.004791,0.005917,0.015245,0.00147,-0.002181,-0.001772,-0.333267,0.674124,-0.659159,0.33976643868832823
1763624554.558194,-0.31305,-0.269023,0.226255,0.88229,0.004626,0.008581,0.0195,0.00166,-0.001667,0.000355,-0.333055,0.674137,-0.659253,0.33954155839599415
1763624554.583849,-0.313063,-0.268924,0.226364,0.882287,0.002631,0.005992,0.020182,0.002514,-0.000316,-0.000718,-0.332804,0.674173,-0.659342,0.3392755912942517
1763624554.619747,-0.313156,-0.268781,0.226615,0.882233,-0.007419,-0.00104,0.015641,0.002447,0.001785,-0.000465,-0.332323,0.674373,-0.65938,0.33876557925798306
1763624554.620114,-0.313192,-0.268774,0.226688,0.882204,-0.007657,-0.001117,0.014096,0.001141,0.000524,-0.000201,-0.332234,0.674454,-0.659343,0.3386709858435594
1763624554.647461,-0.313308,-0.268756,0.2269,0.882114,-0.000687,-0.006343,0.013013,0.000683,0.000364,-0.000254,-0.331967,0.674708,-0.659217,0.33838805985138004
1763624554.677809,-0.313324,-0.268744,0.22701,0.882083,-0.001165,-0.004975,0.016382,0.000731,0.001363,0.001434,-0.331855,0.674771,-0.659209,0.33826930768262914
1763624554.678136,-0.31334,-0.268733,0.22712,0.882053,-0.001644,-0.003608,0.019751,0.000778,0.002361,0.003121,-0.331743,0.674834,-0.659201,0.3381505546596828
1763624554.718012,-0.313414,-0.268707,0.227311,0.881985,-0.002594,-0.001766,0.017917,0.000131,0.002882,0.003261,-0.331506,0.675014,-0.659136,0.3378993228206442
1763624554.718339,-0.313489,-0.268681,0.227503,0.881917,-0.003543,7.6e-05,0.016083,-0.000516,0.003403,0.003401,-0.33127,0.675194,-0.65907,0.3376492555323772
1763624554.761945,-0.3135,-0.268674,0.227725,0.881858,0.004598,-0.010139,0.019385,-0.000228,0.001378,0.001365,-0.331081,0.675293,-0.659063,0.33744907734931234
1763624554.764848,-0.313413,-0.268716,0.228058,0.88179,0.010913,-0.010956,0.013762,-0.001571,0.000438,0.003965,-0.330949,0.675295,-0.659128,0.337309016699741
1763624554.797578,-0.313321,-0.268706,0.228225,0.881783,0.018278,-0.008487,0.012084,-0.00283,-0.000777,0.002787,-0.330865,0.675212,-0.659255,0.3372200457154335
1763624554.797907,-0.313228,-0.268696,0.228391,0.881775,0.025643,-0.006019,0.010407,-0.004089,-0.001992,0.001609,-0.330781,0.67513,-0.659381,0.33713106142303423
1763624554.826425,-0.313059,-0.268676,0.228541,0.881803,0.030064,-0.000827,0.01122,-0.00228,0.000404,0.001988,-0.330744,0.674919,-0.659615,0.337091975837735
1763624554.85781,-0.312818,-0.268201,0.228843,0.881954,0.017915,0.041359,0.02278,0.004406,0.002135,0.005565,-0.32991,0.674535,-0.660426,0.33620813521939513
1763624554.858164,-0.31289,-0.267851,0.228887,0.882024,0.004235,0.058367,0.02313,0.002948,0.004936,0.002495,-0.329268,0.674568,-0.660712,0.33552828445433397
1763624554.884738,-0.313019,-0.267543,0.22885,0.882081,-0.00293,0.046999,0.012433,0.002259,0.00499,-0.00145,-0.328721,0.674671,-0.660879,0.3349490810594264
1763624554.91773,-0.313315,-0.267059,0.228632,0.88218,-0.012367,0.031275,-0.002898,0.002526,-0.000524,-0.000362,-0.32792,0.674917,-0.661027,0.3341007825652704
1763624554.918079,-0.313454,-0.266888,0.228529,0.882208,-0.011647,0.032404,-0.003917,0.003882,-0.002732,-0.00046,-0.327636,0.675047,-0.661034,0.3338004232800485
1763624554.94543,-0.313624,-0.266699,0.228421,0.882233,-0.011557,0.038262,-0.000606,0.004647,-0.005099,-0.00092,-0.327305,0.675219,-0.661023,0.33344994836945185
1763624554.977769,-0.313995,-0.266153,0.228203,0.882323,-0.011764,0.031915,0.000779,0.000399,-0.000669,-0.002617,-0.326356,0.675563,-0.66114,0.3324459701545377
1763624554.978101,-0.314101,-0.265982,0.228146,0.882351,-0.012126,0.024527,-0.000543,0.001197,0.00096,-0.002385,-0.326058,0.675661,-0.661187,0.33213069985733185
1763624555.004964,-0.314226,-0.265888,0.228071,0.882354,-0.012472,0.013038,0.000877,0.000356,0.001772,-0.002259,-0.325883,0.6758,-0.661131,0.3319456384431158
1763624555.035779,-0.314431,-0.265861,0.227993,0.882309,-0.013042,-0.004794,-9.6e-05,-0.000353,0.000363,-0.001363,-0.325766,0.67608,-0.660902,0.3318219648450026
1763624555.036119,-0.314472,-0.265917,0.227995,0.882278,-0.007339,-0.00953,0.000176,-0.000638,0.001217,-0.001362,-0.325829,0.676159,-0.660791,0.3318883990325368
1763624555.066199,-0.314475,-0.265942,0.227971,0.882275,0.000964,-0.002175,-0.000542,-0.000142,-0.003315,0.0006,-0.325886,0.676162,-0.66076,0.3319486489732787
1763624555.098071,-0.314336,-0.266115,0.228034,0.882256,0.006089,-0.026453,-0.002227,-0.007997,-0.000372,-0.00217,-0.326205,0.676017,-0.660751,0.33228607866576004
1763624555.09838,-0.314236,-0.266298,0.228104,0.882219,0.002539,-0.029487,0.002015,-0.005694,-0.000993,0.002382,-0.326509,0.675936,-0.660683,0.33260785023617734
1763624555.125665,-0.314196,-0.266423,0.228227,0.882163,0.004492,-0.02039,0.009846,-0.001841,-0.004617,0.005151,-0.326641,0.675954,-0.6606,0.33274735485214724
1763624555.157749,-0.31406,-0.266437,0.228599,0.882111,0.015139,-0.005166,0.018918,-5.6e-05,-0.001345,0.003159,-0.326466,0.675886,-0.660756,0.33256221981339135
1763624555.158078,-0.313976,-0.266389,0.228729,0.882122,0.018575,-0.004019,0.018333,-0.000735,0.000253,0.002307,-0.326344,0.675792,-0.660913,0.33243301237641876
1763624555.184886,-0.313909,-0.266337,0.228854,0.882129,0.008291,0.000385,0.01405,-0.000764,0.002353,0.002134,-0.326208,0.675722,-0.661051,0.3322892980177012
1763624555.217591,-0.313941,-0.26614,0.228992,0.882141,-0.001547,0.019299,0.011865,0.001619,0.001817,0.002724,-0.325766,0.675769,-0.661221,0.3318217353327224
1763624555.218139,-0.314,-0.266015,0.229009,0.882154,-0.004328,0.020157,0.012249,0.001466,-2e-05,0.001981,-0.325516,0.675831,-0.66128,0.3315574942666829
1763624555.24474,-0.314098,-0.265846,0.229026,0.882165,-0.001802,0.021148,0.013705,0.000628,-0.000939,-0.000284,-0.325166,0.675943,-0.661338,0.33118729358959714
1763624555.27791,-0.314226,-0.265555,0.229092,0.88219,0.005038,0.016224,0.012406,0.000485,-0.002021,-0.001112,-0.324567,0.676087,-0.661485,0.33055394769935476
1763624555.278245,-0.314258,-0.265451,0.229109,0.882205,0.005038,0.016224,0.012406,0.000358,-0.002062,-0.001941,-0.324366,0.676115,-0.661555,0.33034144433131024
1763624555.306653,-0.314277,-0.265308,0.229165,0.882227,0.007251,0.016036,0.009397,6.9e-05,-0.001229,-0.002008,-0.324081,0.676127,-0.661683,0.33004003359630457
1763624555.338985,-0.314276,-0.264962,0.229218,0.882318,0.006151,0.018525,0.005417,0.002424,-0.000112,0.000148,-0.323486,0.676051,-0.662051,0.3294113165684552
1763624555.339267,-0.314287,-0.264828,0.2292,0.882359,0.002142,0.0217,0.003274,0.003061,-0.00035,-0.000371,-0.323277,0.676025,-0.66218,0.32919036389964135
1763624555.367724,-0.314334,-0.264692,0.229169,0.882391,-0.003603,0.022093,0.00212,0.002445,-0.000606,-0.001172,-0.323052,0.67605,-0.662264,0.3289526694820522
1763624555.399252,-0.314515,-0.264361,0.229018,0.882465,-0.01092,0.018878,-0.003462,0.002191,0.000567,-0.004399,-0.322519,0.676184,-0.662387,0.32838951835589264
1763624555.399578,-0.314631,-0.264252,0.22895,0.882474,-0.016173,0.018992,-0.002661,0.002398,0.000169,-0.003962,-0.322322,0.676307,-0.662357,0.3281814757670215
1763624555.424648,-0.314791,-0.26418,0.228884,0.882455,-0.017568,0.014898,0.001472,0.001489,-0.000198,-0.001888,-0.322153,0.676512,-0.662231,0.3280026955866008
1763624555.459296,-0.315164,-0.264051,0.228772,0.88239,-0.020439,0.007503,0.001365,0.001244,-0.002612,-0.002159,-0.321791,0.67701,-0.661897,0.3276205577920172
