t_beep,event,type,axis_chosen,onset_time,hold_time,onset_score,dtheta,max_pitch,max_roll
1760039327.716429,BEEP_SLOUCH,normal_slouch,fallback,nan,nan,0.0,0.0,1.7869553606983712,17.122762583966818
1760039332.216429,BEEP_RECOVER,normal_slouch,roll,1760039333.540641,1760039335.409065,1.463742633823342,5.123099218381697,2.007644065421724,18.365195409429703
1760039341.487429,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,1.851526680362391,17.527950051161042
1760039345.987429,BEEP_RECOVER,fast_slouch,roll,1760039347.409031,1760039348.56119,2.048041824958221,7.168146387353772,0.8945276768412347,21.821270715101065
1760039356.987429,BEEP_SLOUCH,micro_slouch,roll,1760039357.866404,1760039358.887243,1.159438498873661,4.058034746057814,2.3028819316099867,10.260679752502654
1760039361.487429,BEEP_RECOVER,micro_slouch,fallback,nan,nan,0.0,0.0,1.989162296418062,15.205725357555366
1760039371.883429,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,18.899992688606332,3.7503017343697422
1760039376.383429,BEEP_RECOVER,lateral_left,pitch,1760039377.982755,1760039379.784005,1.3074526012947822,3.843910647806659,20.234500527085885,12.43686898054375
1760039387.910429,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,23.248624384066517,6.87413929023549
1760039392.410429,BEEP_RECOVER,lateral_right,pitch,1760039393.801613,1760039395.437789,2.0364532003740585,5.987172409099731,28.1574994265596,2.7425716464813092
1760039447.281429,BEEP_SLOUCH,normal_slouch,roll,1760039448.130214,1760039450.049025,1.3676966043221852,2.3455996764125473,2.533670472115533,18.151579808993034
1760039451.781429,BEEP_RECOVER,normal_slouch,roll,1760039453.187522,1760039454.41559,1.2517475868309182,4.381116553908214,2.6594373817513697,18.081726358491267
1760039461.497429,BEEP_SLOUCH,fast_slouch,roll,1760039462.664324,1760039463.85974,1.2737306850031018,4.458057397510856,1.428109833198665,19.706258580165013
1760039465.997429,BEEP_RECOVER,fast_slouch,roll,1760039467.522359,1760039468.704751,1.7758665596135026,6.215532958647259,3.189989433652401,21.121655322274194
1760039476.874429,BEEP_SLOUCH,micro_slouch,roll,1760039477.915273,1760039478.869868,1.505268546657599,2.581535557517782,0.9069254779866751,10.320357125204993
1760039481.374429,BEEP_RECOVER,micro_slouch,roll,1760039482.912544,1760039483.990629,1.1475222585855818,4.016327905049536,2.030710933008334,12.172383638689638
1760039492.4484289,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,18.231131273059027,2.1076443975325674
1760039496.9484289,BEEP_RECOVER,lateral_left,pitch,1760039498.376945,1760039500.300764,1.2242962182041086,7.345777309224651,21.828097792683142,5.957514049640849
1760039506.490429,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,24.353491870994308,8.665718404381522
1760039510.990429,BEEP_RECOVER,lateral_right,pitch,1760039512.392765,1760039513.776285,1.9891494890776615,5.848099497888324,28.04253559467339,4.582638709568386
1760039566.878429,BEEP_SLOUCH,normal_slouch,roll,1760039567.795289,1760039569.171605,1.045518599032437,1.793064397340629,1.5692931085856252,18.070364871955945
1760039571.378429,BEEP_RECOVER,normal_slouch,roll,1760039572.799479,1760039574.326386,1.0986151627530976,3.845153069635842,3.576578053502374,18.816776352871386
1760039582.6164289,BEEP_SLOUCH,fast_slouch,fallback,nan,nan,0.0,0.0,0.8626474535871939,19.76275378699785
1760039587.1164289,BEEP_RECOVER,fast_slouch,roll,1760039588.456941,1760039589.853217,1.9684875526251042,3.375956152752053,1.5683938703015592,18.820449075259745
1760039598.056429,BEEP_SLOUCH,micro_slouch,roll,1760039599.305989,1760039600.167641,1.3819244147677523,4.836735451687133,0.7006291542076215,9.378326866885658
1760039602.556429,BEEP_RECOVER,micro_slouch,roll,1760039603.952572,1760039605.137526,1.1538218259013158,4.038376390654605,1.2296872843179005,15.194729339947003
1760039611.450429,BEEP_SLOUCH,lateral_left,fallback,nan,nan,0.0,0.0,22.33762116922908,13.214302446715521
1760039615.950429,BEEP_RECOVER,lateral_left,roll,1760039617.438541,1760039618.932419,1.0184316629809993,3.5645108204334974,25.309614778822244,7.673112221405177
1760039628.049429,BEEP_SLOUCH,lateral_right,fallback,nan,nan,0.0,0.0,24.405321547732182,5.323609950133601
1760039632.549429,BEEP_RECOVER,lateral_right,pitch,1760039633.860379,1760039635.881213,1.3526419259340112,3.9767672622459926,29.27943977953295,2.7199833692368145
