t_sec,event,value
1760174062.698,UPRIGHT_HOLD_START,type=normal_slouch
1760174067.927,SLOUCH_START,type=normal_slouch
1760174068.877,SLOUCHED_HOLD_START,type=normal_slouch
1760174072.427,RECOVERY_START,type=normal_slouch
1760174073.377,UPRIGHT_HOLD_START,type=normal_slouch
1760174081.698,SLOUCH_START,type=fast_slouch
1760174082.648,SLOUCHED_HOLD_START,type=fast_slouch
1760174086.198,RECOVERY_START,type=fast_slouch
1760174087.148,UPRIGHT_HOLD_START,type=fast_slouch
1760174097.198,SLOUCH_START,type=micro_slouch
1760174098.148,SLOUCHED_HOLD_START,type=micro_slouch
1760174101.698,RECOVERY_START,type=micro_slouch
1760174102.648,UPRIGHT_HOLD_START,type=micro_slouch
1760174112.094,NOSLOUCH_START,type=lateral_left
1760174113.044,NOSLOUCHED_HOLD_START,type=lateral_left
1760174116.594,RECOVERY_START,type=lateral_left
1760174117.544,UPRIGHT_HOLD_START,type=lateral_left
1760174128.121,NOSLOUCH_START,type=lateral_right
1760174129.071,NOSLOUCHED_HOLD_START,type=lateral_right
1760174132.621,RECOVERY_START,type=lateral_right
1760174133.571,UPRIGHT_HOLD_START,type=lateral_right
1760174143.001,SLOUCH_START,type=neck_only
1760174143.951,SLOUCHED_HOLD_START,type=neck_only
1760174147.501,RECOVERY_START,type=neck_only
1760174148.451,UPRIGHT_HOLD_START,type=neck_only
1760174158.432,NOSLOUCH_START,type=reach_left
1760174159.382,NOSLOUCHED_HOLD_START,type=reach_left
1760174162.932,RECOVERY_START,type=reach_left
1760174163.882,UPRIGHT_HOLD_START,type=reach_left
1760174171.822,NOSLOUCH_START,type=reach_right
1760174172.772,NOSLOUCHED_HOLD_START,type=reach_right
1760174176.322,RECOVERY_START,type=reach_right
1760174177.272,UPRIGHT_HOLD_START,type=reach_right
1760174187.492,SLOUCH_START,type=normal_slouch
1760174188.442,SLOUCHED_HOLD_START,type=normal_slouch
1760174191.992,RECOVERY_START,type=normal_slouch
1760174192.942,UPRIGHT_HOLD_START,type=normal_slouch
1760174201.708,SLOUCH_START,type=fast_slouch
1760174202.658,SLOUCHED_HOLD_START,type=fast_slouch
1760174206.208,RECOVERY_START,type=fast_slouch
1760174207.158,UPRIGHT_HOLD_START,type=fast_slouch
1760174217.085,SLOUCH_START,type=micro_slouch
1760174218.035,SLOUCHED_HOLD_START,type=micro_slouch
1760174221.585,RECOVERY_START,type=micro_slouch
1760174222.535,UPRIGHT_HOLD_START,type=micro_slouch
1760174232.659,NOSLOUCH_START,type=lateral_left
1760174233.609,NOSLOUCHED_HOLD_START,type=lateral_left
1760174237.159,RECOVERY_START,type=lateral_left
1760174238.109,UPRIGHT_HOLD_START,type=lateral_left
1760174246.701,NOSLOUCH_START,type=lateral_right
1760174247.651,NOSLOUCHED_HOLD_START,type=lateral_right
1760174251.201,RECOVERY_START,type=lateral_right
1760174252.151,UPRIGHT_HOLD_START,type=lateral_right
1760174262.046,SLOUCH_START,type=neck_only
1760174262.996,SLOUCHED_HOLD_START,type=neck_only
1760174266.546,RECOVERY_START,type=neck_only
1760174267.496,UPRIGHT_HOLD_START,type=neck_only
1760174277.948,NOSLOUCH_START,type=reach_left
1760174278.898,NOSLOUCHED_HOLD_START,type=reach_left
1760174282.448,RECOVERY_START,type=reach_left
1760174283.398,UPRIGHT_HOLD_START,type=reach_left
1760174292.738,NOSLOUCH_START,type=reach_right
1760174293.688,NOSLOUCHED_HOLD_START,type=reach_right
1760174297.238,RECOVERY_START,type=reach_right
1760174298.188,UPRIGHT_HOLD_START,type=reach_right
1760174307.089,SLOUCH_START,type=normal_slouch
1760174308.039,SLOUCHED_HOLD_START,type=normal_slouch
1760174311.589,RECOVERY_START,type=normal_slouch
1760174312.539,UPRIGHT_HOLD_START,type=normal_slouch
1760174322.827,SLOUCH_START,type=fast_slouch
1760174323.777,SLOUCHED_HOLD_START,type=fast_slouch
1760174327.327,RECOVERY_START,type=fast_slouch
1760174328.277,UPRIGHT_HOLD_START,type=fast_slouch
1760174338.267,SLOUCH_START,type=micro_slouch
1760174339.217,SLOUCHED_HOLD_START,type=micro_slouch
1760174342.767,RECOVERY_START,type=micro_slouch
1760174343.717,UPRIGHT_HOLD_START,type=micro_slouch
1760174351.661,NOSLOUCH_START,type=lateral_left
1760174352.611,NOSLOUCHED_HOLD_START,type=lateral_left
1760174356.161,RECOVERY_START,type=lateral_left
1760174357.111,UPRIGHT_HOLD_START,type=lateral_left
1760174368.260,NOSLOUCH_START,type=lateral_right
1760174369.210,NOSLOUCHED_HOLD_START,type=lateral_right
1760174372.760,RECOVERY_START,type=lateral_right
1760174373.710,UPRIGHT_HOLD_START,type=lateral_right
1760174383.044,SLOUCH_START,type=neck_only
1760174383.994,SLOUCHED_HOLD_START,type=neck_only
1760174387.544,RECOVERY_START,type=neck_only
1760174388.494,UPRIGHT_HOLD_START,type=neck_only
1760174397.329,NOSLOUCH_START,type=reach_left
1760174398.279,NOSLOUCHED_HOLD_START,type=reach_left
1760174401.829,RECOVERY_START,type=reach_left
1760174402.779,UPRIGHT_HOLD_START,type=reach_left
1760174411.959,NOSLOUCH_START,type=reach_right
1760174412.909,NOSLOUCHED_HOLD_START,type=reach_right
1760174416.459,RECOVERY_START,type=reach_right
1760174417.409,UPRIGHT_HOLD_START,type=reach_right
