timestamp,quat_x,quat_y,quat_z,quat_w,rot_x,rot_y,rot_z,acc_x,acc_y,acc_z,grav_x,grav_y,grav_z,pitch_rad
1760643930.530578,-0.101764,-0.369531,0.0,0.923629,0.034651,0.018974,-0.021757,0.735069,0.096278,-0.252051,-0.682619,0.187984,-0.706182,0.7513406723950385
1760643930.560729,-0.12511,-0.207969,0.074801,0.967213,0.037604,0.004331,-0.008972,0.433141,0.013055,-0.077711,-0.383584,0.273128,-0.882193,0.3936740297615559
1760643930.561087,-0.144184,-0.039307,0.147048,0.977774,0.040557,-0.010312,0.003814,0.081125,-0.005415,-0.006243,-0.034462,0.293519,-0.955332,0.03446882046083854
1760643930.589942,-0.146287,-0.014965,0.157118,0.976571,0.037408,-0.018718,0.008147,0.032342,-0.001042,0.001212,0.01674,0.290422,-0.956752,-0.01674078565721118
1760643930.635723,-0.147114,0.002173,0.164304,0.975375,0.010841,0.009435,0.004168,0.001363,0.005447,0.007994,0.052581,0.28627,-0.956705,-0.052605266251107896
1760643930.636186,-0.145934,0.001918,0.164314,0.975551,0.007164,0.008204,0.007271,0.000326,0.004781,0.006022,0.051701,0.284102,-0.957399,-0.05172406605280551
1760643930.668853,-0.1453,0.000696,0.16432,0.975647,0.0057,-0.014137,0.018017,-0.000301,0.004993,0.001896,0.049109,0.283293,-0.957775,-0.04912877137723492
1760643930.669935,-0.146739,0.000662,0.164545,0.975393,-0.000513,-0.017913,0.024046,0.002333,-0.001333,0.001402,0.049581,0.286039,-0.956934,-0.0496013546974192
1760643930.712406,-0.147119,0.000624,0.164791,0.975295,0.002383,-0.02202,0.041323,0.004034,-0.004129,0.000684,0.049706,0.286763,-0.956711,-0.04972649968526723
1760643930.712777,-0.147499,0.000587,0.165037,0.975196,0.005279,-0.026126,0.058601,0.005734,-0.006924,-3.5e-05,0.049831,0.287487,-0.956488,-0.049851615992019496
1760643930.742817,-0.147575,0.000314,0.166484,0.974938,0.031947,-0.048921,0.155543,0.002743,-0.010367,-0.004216,0.04975,0.287649,-0.956443,-0.04977053975650288
1760643930.743147,-0.147344,0.000152,0.167728,0.97476,0.034739,-0.067454,0.178644,0.000607,-0.00494,-0.006124,0.049723,0.287199,-0.956579,-0.04974353608284197
1760643930.779327,-0.146572,0.000104,0.170288,0.974432,0.028025,-0.056353,0.142432,0.000324,-0.00597,-0.001151,0.050121,0.285614,-0.957033,-0.05014201787312757
1760643930.779646,-0.146099,0.000191,0.171271,0.974331,0.024008,-0.05767,0.124433,-0.002064,-0.002879,-0.000938,0.050417,0.284633,-0.95731,-0.050438376982730876
1760643930.808729,-0.145669,0.000158,0.17211,0.974248,0.018007,-0.054397,0.111277,-0.003689,-0.002976,-0.002368,0.05045,0.283781,-0.957561,-0.050471427298739685
1760643930.839957,-0.145065,-0.000365,0.174036,0.973996,0.007505,-0.059414,0.108736,-0.006166,-0.000556,-8e-05,0.049782,0.282712,-0.957912,-0.04980259190759521
1760643930.840268,-0.144904,-0.000586,0.174807,0.973881,0.009522,-0.060625,0.110294,-0.008323,-0.005506,-0.002666,0.04952,0.282443,-0.958005,-0.049540264944979887
1760643930.868952,-0.144732,-0.000879,0.175585,0.973767,0.008671,-0.050669,0.101776,-0.007557,0.000744,0.001948,0.049114,0.28218,-0.958103,-0.04913378903262224
1760643930.902975,-0.144597,-0.001569,0.176949,0.973539,-0.031707,-0.038516,0.051552,-0.006716,0.008781,0.001393,0.048117,0.282096,-0.958179,-0.04813557697102226
1760643930.903222,-0.144752,-0.001875,0.17729,0.973453,-0.036881,-0.041139,0.046405,-0.00622,0.009398,0.00172,0.047675,0.282484,-0.958087,-0.04769305916593891
1760643930.938515,-0.145247,-0.002587,0.177632,0.973316,-0.073397,-0.010589,-0.008006,-0.005191,0.012405,0.002788,0.046565,0.283661,-0.957793,-0.04658186072832921
1760643930.938839,-0.145688,-0.002854,0.177586,0.973257,-0.092631,-0.015099,-0.035385,-0.008997,0.027504,0.002169,0.046189,0.284597,-0.957534,-0.046205433752752496
1760643930.9668,-0.146632,-0.003372,0.177078,0.973207,-0.152058,-0.034696,-0.083743,-0.006552,0.030239,-0.002429,0.045367,0.286601,-0.956975,-0.0453825890796703
1760643931.000411,-0.149249,-0.005165,0.17606,0.972986,-0.153778,-0.091115,-0.026468,0.001,-0.027643,0.001963,0.042503,0.292252,-0.955396,-0.042515823276853666
1760643931.000751,-0.149899,-0.005822,0.176021,0.972889,-0.074518,-0.072577,0.004931,0.012077,-0.054527,0.003283,0.041443,0.29372,-0.954993,-0.04145486014004319
1760643931.053528,-0.149466,-0.006502,0.176773,0.972815,0.156744,-0.036739,0.083097,0.012859,-0.048569,0.004139,0.040193,0.293104,-0.955235,-0.040203843016423484
1760643931.053815,-0.148877,-0.006487,0.177154,0.972836,0.192776,-0.021571,0.081038,0.009403,-0.025207,0.013778,0.040127,0.291964,-0.955587,-0.04013778306634471
1760643931.081987,-0.146985,-0.005318,0.177067,0.973147,0.021786,0.150134,-0.133876,0.003932,0.08332,0.03473,0.041702,0.287959,-0.956734,-0.0417141092393161
1760643931.08234,-0.147147,-0.004706,0.175914,0.973334,-0.17209,0.031115,-0.176076,0.001149,0.073698,0.012463,0.04261,0.288102,-0.956651,-0.04262291486039053
1760643931.117047,-0.149492,-0.00521,0.173444,0.973418,-0.298235,-0.015213,-0.168115,0.006673,-0.006164,0.001483,0.041714,0.292845,-0.95525,-0.04172608994518834
1760643931.117401,-0.151171,-0.005655,0.172332,0.973353,-0.295937,-0.024952,-0.181771,0.009486,-0.015724,-0.016859,0.041094,0.296235,-0.954231,-0.04110556055995588
1760643931.147111,-0.153496,-0.006308,0.171401,0.97315,-0.213093,-0.020975,-0.123354,0.011422,-0.033583,-0.013975,0.040342,0.300912,-0.952798,-0.04035295997081735
1760643931.187874,-0.157018,-0.007137,0.170255,0.972783,-0.048511,0.007137,-0.020102,0.004578,-0.020141,-0.00775,0.03958,0.307919,-0.950589,-0.039590338822695706
1760643931.1885,-0.157185,-0.00704,0.170199,0.972767,-0.030799,0.01303,-0.007845,0.002402,-0.010037,-0.003756,0.03981,0.308205,-0.950487,-0.03982050904313043
1760643931.217987,-0.157286,-0.006681,0.170039,0.972781,-0.079922,-0.00356,-0.029136,-0.001072,0.003311,-0.000645,0.040492,0.308281,-0.950433,-0.040503080097681866
1760643931.218631,-0.157321,-0.006657,0.169826,0.972813,-0.08704,-0.016181,-0.035296,0.00026,-0.008041,0.00218,0.040482,0.308349,-0.950411,-0.04049308601897082
1760643931.25433,-0.157614,-0.00695,0.169558,0.97281,-0.051443,-0.028309,-0.019091,0.001044,-0.016172,0.002974,0.039928,0.309014,-0.950219,-0.0399386158827332
1760643931.285224,-0.157682,-0.00709,0.169585,0.972793,-0.018957,-0.018867,-0.001689,0.002308,-0.014075,0.005419,0.039687,0.309189,-0.950172,-0.03969743106787698
1760643931.285687,-0.157751,-0.00723,0.169613,0.972776,0.01353,-0.009426,0.015713,0.003572,-0.011977,0.007863,0.039447,0.309365,-0.950125,-0.0394572319060568
1760643931.315995,-0.157233,-0.006862,0.169922,0.972809,0.042141,0.033657,0.024487,0.001328,-0.001611,0.004642,0.040083,0.308247,-0.950462,-0.04009372345483282
1760643931.346595,-0.156851,-0.006505,0.169994,0.972861,0.042752,0.038767,0.016776,-0.000896,-0.00011,0.006618,0.04067,0.307401,-0.950711,-0.040681203171948774
1760643931.346868,-0.15647,-0.006148,0.170065,0.972912,0.043363,0.043877,0.009064,-0.00312,0.001391,0.008593,0.041258,0.306554,-0.950959,-0.041269701695595865
1760643931.380411,-0.155723,-0.005192,0.170069,0.973036,0.047822,0.058079,0.003058,0.000201,-0.002501,0.011631,0.042864,0.304815,-0.951447,-0.04287711737826805
1760643931.380705,-0.155484,-0.004765,0.170041,0.973082,0.051187,0.077112,-0.000129,0.001185,-0.001278,0.012279,0.043603,0.304218,-0.951604,-0.04361682863501984
1760643931.424106,-0.154992,-0.003561,0.169835,0.973201,0.05686,0.083045,0.000419,-0.001801,0.003958,-0.007422,0.045714,0.302887,-0.95193,-0.045729913392589014
1760643931.424426,-0.154834,-0.003172,0.169766,0.97324,0.044835,0.072814,0.001282,-0.003467,0.003799,-0.014253,0.046398,0.302458,-0.952033,-0.04641465311876358
1760643931.455953,-0.154614,-0.002587,0.169532,0.973317,0.015397,0.014306,-0.013752,-0.007058,-0.004506,-0.017739,0.047388,0.301855,-0.952175,-0.04740577061571992
1760643931.456273,-0.154567,-0.002612,0.169466,0.973336,0.016518,-0.019159,-0.014167,-0.002626,-0.012502,-0.003197,0.047303,0.301777,-0.952204,-0.04732067290882098
1760643931.491571,-0.154451,-0.002677,0.169393,0.973367,0.016975,-0.006814,-0.007801,-0.000653,-0.017976,0.001099,0.047114,0.301581,-0.952276,-0.047131437846296795
1760643931.527743,-0.154222,-0.002836,0.16948,0.973388,0.006238,-0.024744,0.029001,-7.7e-05,-0.018804,-0.001801,0.046754,0.301197,-0.952415,-0.04677105262720996
1760643931.528018,-0.154231,-0.00303,0.169643,0.973357,-0.018322,-0.025269,0.027069,0.001206,-0.017099,-0.001674,0.046429,0.301272,-0.952407,-0.046445707136685
1760643931.561855,-0.154567,-0.003577,0.170337,0.973181,-0.063141,-0.043602,0.052381,-0.001777,-0.01479,-0.009982,0.045696,0.302062,-0.952192,-0.04571193684690283
1760643931.56217,-0.154776,-0.003873,0.170752,0.973074,-0.063963,-0.060227,0.075988,-0.003563,-0.009488,-0.013893,0.045319,0.302539,-0.952059,-0.04533452718797688
1760643931.591079,-0.155206,-0.005078,0.172363,0.972716,-0.064348,-0.093403,0.083558,-0.011502,0.005794,0.004473,0.043624,0.303693,-0.951771,-0.04363783680022968
1760643931.609998,-0.155426,-0.005734,0.173132,0.972541,-0.059709,-0.083867,0.074705,-0.010327,0.007353,0.014774,0.042666,0.304303,-0.951619,-0.04267896767922566
1760643931.64212,-0.155668,-0.006222,0.173672,0.972403,-0.074221,-0.071138,0.066693,-0.007601,0.009247,0.01869,0.041969,0.304906,-0.951457,-0.04198134119412447
1760643931.642421,-0.15591,-0.006711,0.174212,0.972264,-0.088733,-0.058409,0.058682,-0.004876,0.01114,0.022605,0.041273,0.305509,-0.951294,-0.04128473746913708
1760643931.67094,-0.157648,-0.007676,0.175163,0.971806,-0.144259,-0.028631,0.047846,-0.0055,0.012055,0.003316,0.040309,0.309096,-0.950176,-0.04031993216788047
1760643931.701637,-0.15874,-0.008074,0.175494,0.971565,-0.174681,-0.030132,0.045032,-0.007942,0.019184,-0.002292,0.040027,0.311287,-0.949473,-0.04003768127631462
1760643931.701879,-0.159832,-0.008472,0.175825,0.971323,-0.205102,-0.031634,0.042218,-0.010385,0.026314,-0.007906,0.039747,0.313477,-0.948764,-0.039757457453201334
1760643931.722512,-0.163934,-0.010259,0.176371,0.970522,-0.246419,-0.061184,0.002063,-0.004054,0.007726,0.011619,0.037914,0.321822,-0.946041,-0.03792308082508146
1760643931.752542,-0.165513,-0.010898,0.176341,0.970253,-0.224437,-0.043839,-0.003132,0.00049,-0.006101,0.016871,0.037227,0.325022,-0.944973,-0.03723562024756648
1760643931.781555,-0.166827,-0.01136,0.176313,0.970028,-0.188383,-0.021832,0.003349,0.002093,-0.012385,0.013336,0.036788,0.327659,-0.944079,-0.03679632253443356
1760643931.781886,-0.168141,-0.011823,0.176284,0.9698,-0.152328,0.000176,0.009831,0.003695,-0.018666,0.009793,0.036349,0.330294,-0.943178,-0.03635700700613625
1760643931.810487,-0.170033,-0.012228,0.17653,0.969421,-0.083201,-0.006631,0.025106,-0.003457,0.015606,-0.001274,0.036323,0.333984,-0.941878,-0.03633101302427608
1760643931.842995,-0.170538,-0.012389,0.176663,0.969306,-0.103428,-0.019873,0.015471,-0.004024,0.033324,-0.001338,0.036239,0.334984,-0.941527,-0.03624692504200742
1760643931.843257,-0.171043,-0.012549,0.176796,0.96919,-0.123655,-0.033115,0.005837,-0.004591,0.051042,-0.001404,0.036154,0.335983,-0.941174,-0.03616187748629478
1760643931.873895,-0.17395,-0.013774,0.176563,0.968699,-0.307372,-0.059157,-0.047419,-0.005746,0.072036,-0.002748,0.03474,0.341874,-0.939103,-0.03474700643735245
1760643931.903553,-0.176421,-0.01496,0.176191,0.968302,-0.390761,-0.100912,-0.056827,-0.006947,0.058892,-0.007173,0.033195,0.34693,-0.937303,-0.03320111184027183
1760643931.903698,-0.178891,-0.016146,0.175818,0.967897,-0.474151,-0.142667,-0.066236,-0.008145,0.045758,-0.011628,0.031648,0.351974,-0.935474,-0.031653302925711925
1760643931.936703,-0.186697,-0.020384,0.17478,0.96653,-0.547938,-0.180695,-0.101212,0.007175,-0.036433,0.009565,0.025858,0.368022,-0.929458,-0.025860869501856936
1760643931.936997,-0.190006,-0.022147,0.174255,0.965941,-0.475392,-0.152868,-0.048053,0.022631,-0.086232,0.006557,0.023433,0.374787,-0.926815,-0.023435139845323298
