t_beep,event,type,onset_event,onset_time,hold_event,hold_time
1763740864.343136,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763740864.293136,SLOUCHED_HOLD_START,1763740865.243136
1763740868.843136,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763740868.793136,UPRIGHT_HOLD_START,1763740869.743136
1763740878.114136,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763740878.064136,SLOUCHED_HOLD_START,1763740879.014136
1763740882.614136,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763740882.564136,UPRIGHT_HOLD_START,1763740883.514136
1763740893.614136,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763740893.564136,SLOUCHED_HOLD_START,1763740894.514136
1763740898.114136,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763740898.064136,UPRIGHT_HOLD_START,1763740899.014136
1763740908.510136,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763740908.460136,NOSLOUCHED_HOLD_START,1763740909.410136
1763740913.010136,BEEP_RECOVER,lateral_left,RECOVERY_START,1763740912.960136,UPRIGHT_HOLD_START,1763740913.910136
1763740924.537136,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763740924.487136,NOSLOUCHED_HOLD_START,1763740925.437136
1763740929.037136,BEEP_RECOVER,lateral_right,RECOVERY_START,1763740928.987136,UPRIGHT_HOLD_START,1763740929.937136
1763740939.417136,BEEP_SLOUCH,neck_only,SLOUCH_START,1763740939.367136,SLOUCHED_HOLD_START,1763740940.317136
1763740943.917136,BEEP_RECOVER,neck_only,RECOVERY_START,1763740943.867136,UPRIGHT_HOLD_START,1763740944.817136
1763740954.848136,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763740954.798136,NOSLOUCHED_HOLD_START,1763740955.748136
1763740959.348136,BEEP_RECOVER,reach_left,RECOVERY_START,1763740959.298136,UPRIGHT_HOLD_START,1763740960.248136
1763740968.238136,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763740968.188136,NOSLOUCHED_HOLD_START,1763740969.138136
1763740972.738136,BEEP_RECOVER,reach_right,RECOVERY_START,1763740972.688136,UPRIGHT_HOLD_START,1763740973.638136
1763740983.908136,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763740983.858136,SLOUCHED_HOLD_START,1763740984.808136
1763740988.408136,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763740988.358136,UPRIGHT_HOLD_START,1763740989.308136
1763740998.124136,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763740998.074136,SLOUCHED_HOLD_START,1763740999.024136
1763741002.624136,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763741002.574136,UPRIGHT_HOLD_START,1763741003.524136
1763741013.501136,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763741013.451136,SLOUCHED_HOLD_START,1763741014.401136
1763741018.001136,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763741017.951136,UPRIGHT_HOLD_START,1763741018.901136
1763741029.075136,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763741029.025136,NOSLOUCHED_HOLD_START,1763741029.975136
1763741033.575136,BEEP_RECOVER,lateral_left,RECOVERY_START,1763741033.525136,UPRIGHT_HOLD_START,1763741034.475136
1763741043.117136,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763741043.067136,NOSLOUCHED_HOLD_START,1763741044.017136
1763741047.617136,BEEP_RECOVER,lateral_right,RECOVERY_START,1763741047.567136,UPRIGHT_HOLD_START,1763741048.517136
1763741058.462136,BEEP_SLOUCH,neck_only,SLOUCH_START,1763741058.412136,SLOUCHED_HOLD_START,1763741059.362136
1763741062.962136,BEEP_RECOVER,neck_only,RECOVERY_START,1763741062.912136,UPRIGHT_HOLD_START,1763741063.862136
1763741074.364136,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763741074.314136,NOSLOUCHED_HOLD_START,1763741075.264136
1763741078.864136,BEEP_RECOVER,reach_left,RECOVERY_START,1763741078.814136,UPRIGHT_HOLD_START,1763741079.764136
1763741089.154136,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763741089.104136,NOSLOUCHED_HOLD_START,1763741090.054136
1763741093.654136,BEEP_RECOVER,reach_right,RECOVERY_START,1763741093.604136,UPRIGHT_HOLD_START,1763741094.554136
1763741103.505136,BEEP_SLOUCH,normal_slouch,SLOUCH_START,1763741103.455136,SLOUCHED_HOLD_START,1763741104.405136
1763741108.005136,BEEP_RECOVER,normal_slouch,RECOVERY_START,1763741107.955136,UPRIGHT_HOLD_START,1763741108.905136
1763741119.243136,BEEP_SLOUCH,fast_slouch,SLOUCH_START,1763741119.193136,SLOUCHED_HOLD_START,1763741120.143136
1763741123.743136,BEEP_RECOVER,fast_slouch,RECOVERY_START,1763741123.693136,UPRIGHT_HOLD_START,1763741124.643136
1763741134.683136,BEEP_SLOUCH,micro_slouch,SLOUCH_START,1763741134.633136,SLOUCHED_HOLD_START,1763741135.583136
1763741139.183136,BEEP_RECOVER,micro_slouch,RECOVERY_START,1763741139.133136,UPRIGHT_HOLD_START,1763741140.083136
1763741148.077136,BEEP_SLOUCH,lateral_left,NOSLOUCH_START,1763741148.027136,NOSLOUCHED_HOLD_START,1763741148.977136
1763741152.577136,BEEP_RECOVER,lateral_left,RECOVERY_START,1763741152.527136,UPRIGHT_HOLD_START,1763741153.477136
1763741164.676136,BEEP_SLOUCH,lateral_right,NOSLOUCH_START,1763741164.626136,NOSLOUCHED_HOLD_START,1763741165.576136
1763741169.176136,BEEP_RECOVER,lateral_right,RECOVERY_START,1763741169.126136,UPRIGHT_HOLD_START,1763741170.076136
1763741179.460136,BEEP_SLOUCH,neck_only,SLOUCH_START,1763741179.410136,SLOUCHED_HOLD_START,1763741180.360136
1763741183.960136,BEEP_RECOVER,neck_only,RECOVERY_START,1763741183.910136,UPRIGHT_HOLD_START,1763741184.860136
1763741193.745136,BEEP_SLOUCH,reach_left,NOSLOUCH_START,1763741193.695136,NOSLOUCHED_HOLD_START,1763741194.645136
1763741198.245136,BEEP_RECOVER,reach_left,RECOVERY_START,1763741198.195136,UPRIGHT_HOLD_START,1763741199.145136
1763741208.375136,BEEP_SLOUCH,reach_right,NOSLOUCH_START,1763741208.325136,NOSLOUCHED_HOLD_START,1763741209.275136
1763741212.875136,BEEP_RECOVER,reach_right,RECOVERY_START,1763741212.825136,UPRIGHT_HOLD_START,1763741213.775136
